# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530313.14973 0.877866 -0.224371 1.257875 0.027147 0.000465 -0.005382 0.999617 0.0014247300 0.0000000067 0.0000000085 0.0014247295 0.0000000094 0.0014247328 0.0059993519 0.0000000438 -0.0000397820 0.0059996960 0.0000050440 0.0014709153
1520530313.19973 0.880643 -0.224934 1.256839 0.025376 0.001299 -0.005322 0.999663 0.0014923953 0.0000000071 0.0000000091 0.0014924013 0.0000000137 0.0014924003 0.0076806144 0.0000000632 -0.0000534537 0.0076810724 0.0000073693 0.0015544074
1520530313.24974 0.883553 -0.225179 1.255972 0.024433 0.000581 -0.004292 0.999692 0.0015650658 0.0000000062 0.0000000089 0.0015650778 0.0000000186 0.0015650734 0.0097738332 0.0000000768 -0.0000702786 0.0097744318 0.0000091924 0.0016466537
1520530313.29974 0.886374 -0.225300 1.255062 0.024678 -0.000191 -0.003062 0.999691 0.0016427314 0.0000000054 0.0000000083 0.0016427479 0.0000000239 0.0016427431 0.0123456894 0.0000000862 -0.0000898670 0.0123464414 0.0000108300 0.0017481780
1520530313.34974 0.889027 -0.225580 1.253901 0.025502 0.000047 -0.002279 0.999672 0.0017253944 0.0000000050 0.0000000079 0.0017254154 0.0000000298 0.0017254121 0.0154694571 0.0000001001 -0.0001120056 0.0154703636 0.0000133320 0.0018595637
1520530313.39979 0.891572 -0.226102 1.252444 0.026110 0.000793 -0.001856 0.999657 0.0018131462 0.0000000052 0.0000000082 0.0018131729 0.0000000368 0.0018131711 0.0192305835 0.0000001238 -0.0001369672 0.0192316441 0.0000173944 0.0019815651
1520530313.44974 0.894200 -0.226817 1.250757 0.026024 0.000766 -0.001148 0.999660 0.0019057193 0.0000000056 0.0000000088 0.0019057523 0.0000000447 0.0019057528 0.0237070059 0.0000001587 -0.0001658450 0.0237082338 0.0000232429 0.0021144793
1520530313.49974 0.897028 -0.227572 1.248832 0.025580 0.000783 -0.000755 0.999672 0.0020033778 0.0000000057 0.0000000091 0.0020034168 0.0000000531 0.0020034214 0.0290086114 0.0000002000 -0.0001998508 0.0290100341 0.0000303613 0.0022593864
1520530313.54975 0.900200 -0.228320 1.246618 0.025325 0.001230 -0.000874 0.999678 0.0021060382 0.0000000054 0.0000000087 0.0021060837 0.0000000619 0.0021060921 0.0352377217 0.0000002472 -0.0002407476 0.0352393887 0.0000385871 0.0024169222
1520530313.59975 0.903725 -0.229065 1.244198 0.025110 0.001556 -0.000638 0.999683 0.0022136957 0.0000000049 0.0000000082 0.0022137484 0.0000000711 0.0022137597 0.0425114955 0.0000003016 -0.0002897623 0.0425134670 0.0000480354 0.0025878621
1520530313.64974 0.907521 -0.229892 1.241561 0.025118 0.002048 -0.000244 0.999682 0.0023263454 0.0000000040 0.0000000074 0.0023264064 0.0000000814 0.0023264204 0.0509559607 0.0000003695 -0.0003474545 0.0509582936 0.0000595682 0.0027730125
1520530313.69975 0.911700 -0.230712 1.238798 0.025777 0.002045 0.000537 0.999665 0.0024439989 0.0000000037 0.0000000071 0.0024440690 0.0000000926 0.0024440863 0.0607111479 0.0000004474 -0.0004162114 0.0607139302 0.0000726103 0.0029732648
1520530313.74975 0.916201 -0.231697 1.235967 0.026797 0.002161 0.001072 0.999638 0.0025666531 0.0000000045 0.0000000082 0.0025667327 0.0000001049 0.0025667550 0.0719275055 0.0000005531 -0.0004970268 0.0719308235 0.0000892553 0.0031895119
1520530313.79975 0.921077 -0.232908 1.233103 0.027275 0.002309 0.001368 0.999624 0.0026943064 0.0000000062 0.0000000106 0.0026943952 0.0000001178 0.0026944237 0.0847675351 0.0000007012 -0.0005922410 0.0847714982 0.0001109371 0.0034227013
1520530313.84975 0.926290 -0.234483 1.230189 0.026873 0.003145 0.001168 0.999633 0.0028269548 0.0000000078 0.0000000129 0.0028270539 0.0000001318 0.0028270888 0.0994054550 0.0000009199 -0.0007033218 0.0994101720 0.0001406292 0.0036738097
1520530313.89975 0.932075 -0.236349 1.227350 0.025692 0.003825 0.000680 0.999662 0.0029646062 0.0000000084 0.0000000137 0.0029647176 0.0000001463 0.0029647557 0.1160345399 0.0000012227 -0.0008360410 0.1160402070 0.0001788467 0.0039439259
1520530313.94975 0.938663 -0.238442 1.224759 0.023873 0.004650 0.000027 0.999704 0.0031072539 0.0000000060 0.0000000119 0.0031073791 0.0000001609 0.0031074175 0.1348641751 0.0000016286 -0.0009976774 0.1348711104 0.0002260916 0.0042341790
1520530313.99976 0.946326 -0.240683 1.222341 0.022429 0.005384 -0.000313 0.999734 0.0032549041 0.0000000000 0.0000000082 0.0032550442 0.0000001754 0.0032550778 0.1561138632 0.0000021575 -0.0011980790 0.1561225762 0.0002822437 0.0045458111
1520530314.04976 0.955191 -0.242837 1.220051 0.022192 0.006476 0.000913 0.999732 0.0034075462 -0.0000000084 0.0000000033 0.0034077042 0.0000001920 0.0034077286 0.1800177684 0.0000027895 -0.0014464306 0.1800289859 0.0003436392 0.0048800681
1520530314.09976 0.865371 -0.272285 1.219399 0.025388 0.003170 0.002356 0.999670 0.0008093754 0.0002232899 -0.0001680985 0.0020983998 -0.0001386912 0.0034987822 0.0675181010 0.0049485105 0.0002781962 0.0054855207 0.0022809746 0.0051772070
1520530314.14976 0.869750 -0.276861 1.216965 0.026135 0.005281 0.004767 0.999633 0.0008832293 0.0002479625 -0.0001866643 0.0022171638 -0.0001390134 0.0036557072 0.0784195561 0.0052640218 0.0002257331 0.0061984339 0.0025522936 0.0055536403
1520530314.19977 0.875206 -0.281703 1.214369 0.026611 0.006574 0.008258 0.999590 0.0009612349 0.0002764402 -0.0002016204 0.0023384941 -0.0001397511 0.0038177588 0.0907972658 0.0055429021 0.0001474441 0.0070801785 0.0028482247 0.0059559720
1520530314.24977 0.881810 -0.286758 1.211602 0.026775 0.007336 0.012042 0.999542 0.0010428977 0.0003068228 -0.0002139340 0.0024630446 -0.0001412739 0.0039848202 0.1048126205 0.0057722108 0.0000375368 0.0081668338 0.0031705616 0.0063856123
1520530314.29977 0.965194 -0.266158 1.229080 0.024432 0.013609 0.014070 0.999510 0.0007909558 0.0000150827 -0.0002637255 0.0004105720 0.0001219102 0.0041015023 0.0053152167 -0.0028678952 -0.0002792836 0.0055856474 0.0001773302 0.0034004126
1520530314.34977 0.965502 -0.257385 1.249374 0.022055 0.012494 0.019793 0.999483 0.0001138511 0.0000349762 0.0000395079 0.0001453878 -0.0000949235 0.0015874665 0.0024528606 -0.0004996976 -0.0005729766 0.0022192611 0.0006760531 0.0022919158
1520530314.39977 0.982168 -0.252360 1.253294 0.020033 0.010608 0.023996 0.999455 0.0000531429 0.0000033589 0.0000336472 0.0000770870 0.0000020534 0.0013303626 0.0021267769 -0.0002244359 -0.0002771861 0.0019110541 0.0003658918 0.0019166562
1520530314.44977 1.001737 -0.254844 1.256554 0.022299 0.008740 0.032211 0.999194 0.0000427479 0.0000041719 0.0000043117 0.0000705459 0.0000138662 0.0012068270 0.0019609320 -0.0001534490 -0.0001983883 0.0018183043 0.0003002017 0.0018515505
1520530314.49977 1.021511 -0.259799 1.258760 0.025751 0.006804 0.035860 0.999002 0.0000400618 0.0000032969 0.0000114000 0.0000729614 0.0000226289 0.0012092823 0.0019910188 -0.0001603802 -0.0002220043 0.0017942982 0.0002880180 0.0018533393
1520530314.54978 1.047797 -0.264670 1.266069 0.031099 0.005295 0.041298 0.998649 0.0000363729 0.0000041456 0.0000117184 0.0000574703 0.0000588499 0.0011456102 0.0019136989 -0.0001151143 -0.0001733396 0.0017335507 0.0002274832 0.0017923965
1520530314.59978 1.071095 -0.269397 1.280634 0.035224 0.005350 0.049019 0.998162 0.0000349705 0.0000067073 0.0000100095 0.0000533734 0.0000653327 0.0011475277 0.0019329384 -0.0001070877 -0.0001682756 0.0016983734 0.0001857618 0.0017455848
1520530314.64978 1.097076 -0.281022 1.293376 0.036284 0.006780 0.055738 0.997763 0.0000312482 0.0000074747 0.0000068167 0.0000523339 0.0000716245 0.0011349278 0.0019282026 -0.0000936408 -0.0001657662 0.0016693292 0.0001486713 0.0017036522
1520530314.69978 1.124350 -0.290644 1.312004 0.036816 0.006391 0.064815 0.997197 0.0000304773 0.0000090548 0.0000056878 0.0000478952 0.0000740422 0.0011270743 0.0019133045 -0.0000671612 -0.0001382735 0.0016459947 0.0001157488 0.0016700767
1520530314.74978 1.152278 -0.299557 1.333695 0.038050 0.003436 0.073312 0.996577 0.0000300142 0.0000084817 0.0000159238 0.0000409920 0.0000760444 0.0011291138 0.0019168497 -0.0000666263 -0.0001436007 0.0016368436 0.0000971503 0.0016523392
1520530314.79979 1.174642 -0.307114 1.357926 0.037768 -0.000813 0.082183 0.995901 0.0000296867 0.0000080864 0.0000238335 0.0000390558 0.0000732141 0.0011259209 0.0019316872 -0.0000606025 -0.0001426052 0.0016312541 0.0000810797 0.0016393769
1520530314.84978 1.194742 -0.314490 1.382015 0.032002 -0.005180 0.091260 0.995299 0.0000291827 0.0000086283 0.0000273692 0.0000360267 0.0000621075 0.0011158009 0.0019334219 -0.0000445857 -0.0001281293 0.0016202495 0.0000560906 0.0016160765
1520530314.89981 1.212044 -0.320290 1.409716 0.021411 -0.007989 0.099600 0.994765 0.0000278049 0.0000062764 0.0000273329 0.0000274295 0.0000373592 0.0011075038 0.0019248155 -0.0000364407 -0.0001149645 0.0016168106 0.0000365628 0.0015981651
1520530314.94981 1.229814 -0.325428 1.438326 0.007956 -0.012844 0.105110 0.994346 0.0000222777 0.0000058827 0.0000275598 0.0000241019 0.0000076209 0.0010664064 0.0018801996 -0.0000292816 -0.0001027409 0.0016092256 0.0000058508 0.0015357638
1520530314.99992 1.244833 -0.330259 1.465838 -0.004804 -0.020470 0.109670 0.993746 0.0000210982 0.0000033487 0.0000411362 0.0000220623 -0.0000195605 0.0010676253 0.0018816544 -0.0000278760 -0.0001050949 0.0016139384 -0.0000046363 0.0015114765
1520530315.04982 1.255195 -0.334528 1.488753 -0.015766 -0.027498 0.112265 0.993173 0.0000209408 0.0000009348 0.0000509331 0.0000224006 -0.0000431284 0.0010666015 0.0018976907 -0.0000293379 -0.0001042404 0.0016197081 -0.0000124765 0.0014957103
1520530315.09982 1.269722 -0.337418 1.514236 -0.021674 -0.028032 0.112661 0.993001 0.0000196538 -0.0000012242 0.0000545900 0.0000209122 -0.0000557129 0.0010583629 0.0018843160 -0.0000296698 -0.0001163360 0.0016219492 -0.0000192022 0.0014700966
1520530315.14982 1.282326 -0.340392 1.533556 -0.024713 -0.027346 0.111161 0.993119 0.0000187293 -0.0000016842 0.0000509830 0.0000202001 -0.0000606370 0.0010537262 0.0018823774 -0.0000288730 -0.0001136124 0.0016249338 -0.0000273835 0.0014512972
1520530315.19982 1.288648 -0.342031 1.543371 -0.026663 -0.027873 0.113590 0.992779 0.0000189801 -0.0000018187 0.0000516287 0.0000207492 -0.0000646662 0.0010556914 0.0018918956 -0.0000298842 -0.0001098474 0.0016267262 -0.0000350669 0.0014399499
1520530315.24982 1.290185 -0.345134 1.544147 -0.030120 -0.029590 0.115565 0.992402 0.0000193402 -0.0000025253 0.0000539604 0.0000205315 -0.0000708413 0.0010531582 0.0018903985 -0.0000282109 -0.0001009174 0.0016257184 -0.0000429218 0.0014256387
1520530315.29964 1.289610 -0.347266 1.537096 -0.034001 -0.030324 0.115328 0.992282 0.0000195225 -0.0000030567 0.0000539327 0.0000218963 -0.0000790645 0.0010526586 0.0018974079 -0.0000286547 -0.0000921242 0.0016265120 -0.0000506500 0.0014151884
1520530315.34964 1.289154 -0.349707 1.522278 -0.034579 -0.029708 0.113953 0.992440 0.0000188512 -0.0000026258 0.0000530074 0.0000220685 -0.0000804053 0.0010543449 0.0018935353 -0.0000221696 -0.0000799811 0.0016213110 -0.0000628774 0.0013856011
1520530315.39964 1.281906 -0.349327 1.499573 -0.030647 -0.027981 0.111982 0.992843 0.0000185295 -0.0000021975 0.0000497889 0.0000208419 -0.0000717048 0.0010586632 0.0018995569 -0.0000225770 -0.0000694819 0.0016176800 -0.0000697306 0.0013743807
1520530315.44964 1.277028 -0.350970 1.466786 -0.021096 -0.027948 0.112166 0.993072 0.0000178048 -0.0000014793 0.0000499477 0.0000175892 -0.0000512060 0.0010587183 0.0018660494 -0.0000101169 -0.0000429202 0.0016042732 -0.0000812842 0.0013502332
1520530315.49964 1.267764 -0.351547 1.438289 -0.005983 -0.027692 0.112488 0.993249 0.0000174952 -0.0000008982 0.0000528983 0.0000142881 -0.0000197438 0.0010528267 0.0018445371 -0.0000066141 -0.0000316924 0.0015955636 -0.0000850302 0.0013295318
1520530315.54964 1.251129 -0.354625 1.408746 0.012267 -0.026512 0.115347 0.992896 0.0000160512 0.0000008799 0.0000537102 0.0000133247 0.0000179899 0.0010427571 0.0017847046 0.0000054554 -0.0000228478 0.0015729180 -0.0000799303 0.0013008381
1520530315.59965 1.233172 -0.351306 1.368979 0.029232 -0.024853 0.116814 0.992412 0.0000158826 0.0000025291 0.0000541337 0.0000155593 0.0000540389 0.0010361501 0.0017717977 0.0000039514 -0.0000163939 0.0015590576 -0.0000801097 0.0012889916
1520530315.64965 1.210878 -0.346273 1.330594 0.045692 -0.023783 0.116509 0.991853 0.0000157741 0.0000041870 0.0000551723 0.0000200547 0.0000870302 0.0010308297 0.0017584472 -0.0000016935 -0.0000079678 0.0015430009 -0.0000796599 0.0012793669
1520530315.69964 1.184178 -0.338839 1.290498 0.060812 -0.022654 0.115234 0.991216 0.0000158397 0.0000060468 0.0000562315 0.0000262483 0.0001178019 0.0010256474 0.0017511321 -0.0000030227 -0.0000065909 0.0015261191 -0.0000805215 0.0012729113
1520530315.74964 1.151322 -0.329590 1.252042 0.074510 -0.018708 0.114164 0.990487 0.0000152150 0.0000071872 0.0000517489 0.0000335868 0.0001462079 0.0010192173 0.0017465802 -0.0000021178 -0.0000086182 0.0015074078 -0.0000803884 0.0012659118
1520530315.79964 1.118720 -0.318487 1.215007 0.087595 -0.015178 0.112744 0.989639 0.0000147891 0.0000076021 0.0000463015 0.0000422886 0.0001727504 0.0010111463 0.0017383055 -0.0000075705 -0.0000031404 0.0014927498 -0.0000830087 0.0012612711
1520530315.84964 1.081527 -0.307833 1.182519 0.100725 -0.011027 0.110121 0.988740 0.0000143051 0.0000074656 0.0000395979 0.0000523866 0.0001992201 0.0010024572 0.0017318163 -0.0000120492 0.0000026164 0.0014803691 -0.0000858703 0.0012558738
1520530315.89964 1.041162 -0.298905 1.155203 0.114272 -0.003631 0.104278 0.987955 0.0000135400 0.0000054973 0.0000258511 0.0000648236 0.0002268605 0.0009925987 0.0017334890 -0.0000131200 0.0000029936 0.0014716263 -0.0000898105 0.0012527960
1520530315.94965 1.000248 -0.291662 1.136818 0.127307 0.002334 0.099015 0.986906 0.0000131542 0.0000034291 0.0000150723 0.0000780750 0.0002523099 0.0009805457 0.0017332489 -0.0000141565 0.0000039053 0.0014664001 -0.0000932990 0.0012484189
1520530315.99965 0.957943 -0.285595 1.127806 0.137128 0.006135 0.094749 0.985992 0.0000128677 0.0000017038 0.0000076994 0.0000892455 0.0002715731 0.0009702868 0.0017359553 -0.0000164443 0.0000067170 0.0014602645 -0.0000937427 0.0012420936
1520530316.04965 0.916683 -0.283552 1.127920 0.142898 0.006284 0.091638 0.985466 0.0000126430 0.0000020456 0.0000079406 0.0000952056 0.0002806522 0.0009605914 0.0017341717 -0.0000138473 0.0000049255 0.0014541626 -0.0000905348 0.0012330447
1520530316.10022 0.874030 -0.288623 1.141852 0.142864 0.004450 0.088788 0.985742 0.0000124886 0.0000032471 0.0000113800 0.0000940267 0.0002783926 0.0009569397 0.0017335800 -0.0000110922 0.0000020202 0.0014518006 -0.0000886220 0.0012257975
1520530316.15022 0.827726 -0.297206 1.164022 0.137855 0.000036 0.090467 0.986312 0.0000125506 0.0000054592 0.0000197753 0.0000878767 0.0002680373 0.0009595914 0.0017322196 -0.0000110673 0.0000016019 0.0014551869 -0.0000878256 0.0012200796
1520530316.20022 0.787862 -0.305584 1.192084 0.129220 -0.002479 0.089246 0.987589 0.0000125993 0.0000061295 0.0000238243 0.0000782497 0.0002511641 0.0009661857 0.0017362122 -0.0000103261 0.0000012917 0.0014645828 -0.0000883432 0.0012156919
1520530316.25023 0.751998 -0.312971 1.224191 0.118716 -0.001026 0.084053 0.989364 0.0000121882 0.0000041177 0.0000184554 0.0000681381 0.0002325965 0.0009764403 0.0017341733 -0.0000146675 0.0000048796 0.0014760080 -0.0000878921 0.0012110770
1520530316.30023 0.716283 -0.321797 1.260154 0.106692 0.002329 0.077496 0.991265 0.0000118914 0.0000015343 0.0000089744 0.0000576395 0.0002109527 0.0009873903 0.0017394863 -0.0000162593 0.0000053480 0.0014922899 -0.0000888354 0.0012078607
1520530316.35023 0.680541 -0.331002 1.298449 0.094390 0.004212 0.070164 0.993051 0.0000118804 -0.0000001122 0.0000019136 0.0000478778 0.0001882800 0.0009983215 0.0017458477 -0.0000195816 0.0000062624 0.0015149362 -0.0000921691 0.0012063644
1520530316.40023 0.645175 -0.340666 1.337410 0.082874 0.004803 0.064403 0.994465 0.0000119419 -0.0000008617 -0.0000018170 0.0000398038 0.0001664903 0.0010078789 0.0017561510 -0.0000216290 0.0000062424 0.0015411569 -0.0000958322 0.0012049667
1520530316.45023 0.610563 -0.350985 1.375465 0.073169 0.005787 0.058496 0.995586 0.0000118592 -0.0000016145 -0.0000057281 0.0000336285 0.0001478563 0.0010152089 0.0017655835 -0.0000218139 0.0000047618 0.0015633372 -0.0000956575 0.0012013391
1520530316.50023 0.576894 -0.359460 1.410858 0.063250 0.006825 0.055119 0.996451 0.0000117818 -0.0000020757 -0.0000092038 0.0000280241 0.0001282808 0.0010194709 0.0017688057 -0.0000253868 0.0000041284 0.0015824847 -0.0000936014 0.0011971587
1520530316.55028 0.539552 -0.371230 1.445132 0.051681 0.008190 0.053454 0.997198 0.0000118210 -0.0000023557 -0.0000137073 0.0000225124 0.0001048970 0.0010238174 0.0017758586 -0.0000299133 0.0000039376 0.0016038245 -0.0000923534 0.0011938774
1520530316.60028 0.506691 -0.378324 1.474568 0.041069 0.008155 0.054572 0.997632 0.0000117840 -0.0000021619 -0.0000139403 0.0000186165 0.0000839675 0.0010262075 0.0017856585 -0.0000300081 0.0000013901 0.0016352752 -0.0000941125 0.0011916977
1520530316.65028 0.473914 -0.386825 1.501368 0.032955 0.007495 0.056794 0.997814 0.0000118360 -0.0000019156 -0.0000133204 0.0000162506 0.0000677171 0.0010303257 0.0018000605 -0.0000332177 0.0000006839 0.0016722247 -0.0000977873 0.0011908814
1520530316.70028 0.443955 -0.393612 1.523377 0.026509 0.008654 0.055638 0.998062 0.0000119474 -0.0000018595 -0.0000155752 0.0000143948 0.0000554608 0.0010311827 0.0017823918 -0.0000599977 0.0000061937 0.0016961401 -0.0000965791 0.0011885778
1520530316.75028 0.411458 -0.403687 1.540426 0.021043 0.010016 0.050360 0.998459 0.0000120100 -0.0000018876 -0.0000195082 0.0000133672 0.0000444895 0.0010314379 0.0017954145 -0.0000659262 0.0000045615 0.0017273005 -0.0000966161 0.0011867924
1520530316.80028 0.373697 -0.412907 1.551359 0.016547 0.012221 0.044195 0.998811 0.0000121218 -0.0000018439 -0.0000241808 0.0000125731 0.0000354440 0.0010299240 0.0018027836 -0.0000684282 0.0000007962 0.0017633627 -0.0000968840 0.0011850487
1520530316.85029 0.337567 -0.422814 1.556243 0.012705 0.014635 0.037557 0.999107 0.0000123481 -0.0000019210 -0.0000299937 0.0000121128 0.0000281757 0.0010309874 0.0018171808 -0.0000747115 -0.0000017733 0.0018063031 -0.0000992781 0.0011844531
1520530316.90029 0.306463 -0.433314 1.555257 0.008342 0.017309 0.032808 0.999277 0.0000127123 -0.0000018020 -0.0000352810 0.0000116534 0.0000196107 0.0010320769 0.0018298210 -0.0000856557 -0.0000032812 0.0018531823 -0.0001022762 0.0011842043
1520530316.94977 0.271117 -0.445133 1.549496 0.005387 0.015892 0.027172 0.999490 0.0000121223 -0.0000013986 -0.0000321667 0.0000113498 0.0000131915 0.0010311452 0.0018391570 -0.0000934567 -0.0000062276 0.0018723675 -0.0000959175 0.0011810807
1520530316.99977 0.236860 -0.455478 1.538305 0.006212 0.012969 0.021576 0.999664 0.0000116354 -0.0000013194 -0.0000263338 0.0000114094 0.0000147705 0.0010289537 0.0018494869 -0.0001058762 -0.0000077516 0.0019036371 -0.0000942089 0.0011800541
1520530317.04978 0.203494 -0.465516 1.522916 0.011110 0.010135 0.017266 0.999738 0.0000113528 -0.0000013827 -0.0000202497 0.0000117827 0.0000246140 0.0010296676 0.0018586657 -0.0001171884 -0.0000087131 0.0019522865 -0.0000971558 0.0011804411
1520530317.09978 0.173464 -0.474206 1.503114 0.017116 0.008519 0.013142 0.999731 0.0000111749 -0.0000014097 -0.0000163100 0.0000124796 0.0000367130 0.0010292406 0.0018627324 -0.0001269301 -0.0000090303 0.0020033858 -0.0001001253 0.0011806820
1520530317.14978 0.144890 -0.482137 1.479980 0.023864 0.006936 0.011585 0.999624 0.0000109603 -0.0000013860 -0.0000128768 0.0000135916 0.0000501744 0.0010269673 0.0018602468 -0.0001385366 -0.0000083332 0.0020478805 -0.0001009874 0.0011803658
1520530317.19978 0.113488 -0.487726 1.453196 0.030402 0.006040 0.009701 0.999472 0.0000108537 -0.0000013437 -0.0000109389 0.0000150273 0.0000634874 0.0010263560 0.0018662909 -0.0001486616 -0.0000070841 0.0020953747 -0.0001022994 0.0011800825
1520530317.24978 0.084363 -0.490077 1.422753 0.037984 0.001998 0.008083 0.999244 0.0000104057 -0.0000005713 -0.0000020630 0.0000169438 0.0000788257 0.0010245783 0.0018642280 -0.0001630585 -0.0000028321 0.0021342380 -0.0000989397 0.0011777122
1520530317.29978 0.054660 -0.493733 1.391166 0.046499 -0.004571 0.004194 0.998899 0.0000104283 0.0000007122 0.0000109960 0.0000197779 0.0000957713 0.0010215862 0.0018630498 -0.0001716042 -0.0000004576 0.0021810471 -0.0000989899 0.0011771299
1520530317.34974 0.019534 -0.496762 1.359232 0.053440 -0.014970 0.001232 0.998458 0.0000112087 0.0000031925 0.0000313749 0.0000223339 0.0001092510 0.0010177048 0.0018569596 -0.0001826670 0.0000040895 0.0022341849 -0.0000991792 0.0011762051
1520530317.39975 -0.017893 -0.497567 1.326763 0.057400 -0.026584 -0.001150 0.997997 0.0000131086 0.0000061205 0.0000540863 0.0000240530 0.0001172674 0.0010137415 0.0018307486 -0.0001939073 0.0000086403 0.0022942480 -0.0001006633 0.0011761051
1520530317.44975 -0.055302 -0.498447 1.294564 0.059733 -0.039151 -0.002893 0.997442 0.0000164120 0.0000094194 0.0000787720 0.0000250084 0.0001216052 0.0010100797 0.0018282486 -0.0002016876 0.0000124019 0.0023631386 -0.0001027654 0.0011761277
1520530317.49975 -0.090670 -0.493566 1.262225 0.062685 -0.047219 -0.004571 0.996905 0.0000192727 0.0000120272 0.0000949290 0.0000264662 0.0001275219 0.0010065608 0.0018334592 -0.0002047792 0.0000144964 0.0024406400 -0.0001057333 0.0011767211
1520530317.54975 -0.129727 -0.488820 1.232460 0.065452 -0.051434 -0.006926 0.996505 0.0000208121 0.0000137358 0.0001028555 0.0000277565 0.0001328880 0.0010039820 0.0018350892 -0.0002074482 0.0000171199 0.0025208870 -0.0001075250 0.0011770834
1520530317.59975 -0.173691 -0.483477 1.204703 0.068380 -0.049496 -0.011271 0.996367 0.0000196877 0.0000137612 0.0000976357 0.0000290363 0.0001387719 0.0010031605 0.0018265056 -0.0002171450 0.0000224431 0.0026011412 -0.0001075773 0.0011772001
1520530317.64975 -0.215365 -0.474367 1.177653 0.072309 -0.042369 -0.016133 0.996351 0.0000168298 0.0000125429 0.0000831600 0.0000312543 0.0001467971 0.0010026159 0.0018189822 -0.0002135364 0.0000231109 0.0026940576 -0.0001093309 0.0011780488
1520530317.69976 -0.260775 -0.468057 1.153286 0.079355 -0.031989 -0.022175 0.996086 0.0000134458 0.0000102093 0.0000604909 0.0000351978 0.0001600353 0.0009994195 0.0018166564 -0.0002212388 0.0000279353 0.0027825295 -0.0001091120 0.0011787464
1520530317.75024 -0.304825 -0.456593 1.130498 0.089160 -0.023567 -0.026432 0.995388 0.0000115130 0.0000081938 0.0000423157 0.0000419868 0.0001794122 0.0009955554 0.0018255801 -0.0002164101 0.0000304215 0.0028877531 -0.0001119132 0.0011805494
1520530317.80024 -0.347390 -0.444977 1.111065 0.101485 -0.014606 -0.030412 0.994265 0.0000102269 0.0000053150 0.0000230444 0.0000512460 0.0002027380 0.0009886866 0.0018314836 -0.0002096030 0.0000332956 0.0030007700 -0.0001152489 0.0011826784
1520530317.85024 -0.391010 -0.434074 1.094876 0.114325 -0.009672 -0.036356 0.992731 0.0000097986 0.0000031832 0.0000111184 0.0000622282 0.0002266908 0.0009792150 0.0018380852 -0.0002016829 0.0000363447 0.0031195366 -0.0001187687 0.0011851229
