# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530315.39915 1.291263 -0.376304 1.509187 -0.029408 -0.027887 0.102773 0.993879 0.0000300232 -0.0000040713 0.0000607457 0.0000339130 -0.0000727432 0.0013434682 0.0028169693 0.0000130618 0.0006914186 0.0019120774 0.0000287838 0.0022424176
1520530315.44872 1.291406 -0.377465 1.482383 -0.019624 -0.027407 0.101212 0.994294 0.0000266883 -0.0000043619 0.0000586295 0.0000254816 -0.0000414019 0.0013422124 0.0026595941 0.0000269929 0.0006363652 0.0019002175 0.0000158349 0.0021902061
1520530315.49810 1.271778 -0.375417 1.452735 -0.004623 -0.028789 0.105608 0.993980 0.0000217436 0.0000000984 0.0000702620 0.0000186238 -0.0000090943 0.0013066575 0.0025640282 0.0000459945 0.0005005534 0.0018914437 0.0000343088 0.0019728138
1520530315.54814 1.251857 -0.371897 1.412878 0.012090 -0.027309 0.109935 0.993490 0.0000221150 0.0000029503 0.0000779617 0.0000188019 0.0000347624 0.0012687175 0.0023728775 0.0000762040 0.0003900412 0.0018627132 0.0000458442 0.0019003047
1520530315.59827 1.233463 -0.368302 1.374827 0.029194 -0.025653 0.111580 0.992995 0.0000214011 0.0000048118 0.0000773014 0.0000223176 0.0000764664 0.0012705745 0.0023823937 0.0000795779 0.0003844575 0.0018407657 0.0000433851 0.0018844271
1520530315.64815 1.210248 -0.363230 1.335181 0.045468 -0.024848 0.111128 0.992454 0.0000212948 0.0000073927 0.0000792863 0.0000291265 0.0001177814 0.0012699331 0.0023930371 0.0000824484 0.0003790363 0.0018223230 0.0000403580 0.0018667231
1520530315.69832 1.183422 -0.355937 1.296627 0.060608 -0.023703 0.110192 0.991777 0.0000207917 0.0000085382 0.0000754700 0.0000359805 0.0001494005 0.0012428791 0.0023848970 0.0000834990 0.0003825487 0.0018026151 0.0000356021 0.0018631299
1520530315.74830 1.148166 -0.345020 1.255861 0.073988 -0.020278 0.109474 0.991025 0.0000200779 0.0000096624 0.0000704333 0.0000458604 0.0001847230 0.0012383862 0.0023900097 0.0000881007 0.0003759448 0.0017817152 0.0000324618 0.0018558106
1520530315.79830 1.112188 -0.334474 1.221031 0.087183 -0.016623 0.108508 0.990126 0.0000199257 0.0000106571 0.0000656891 0.0000570175 0.0002171178 0.0012365772 0.0024083401 0.0000920802 0.0003741858 0.0017623389 0.0000259352 0.0018538742
1520530315.84829 1.073184 -0.323665 1.189528 0.100340 -0.012302 0.105941 0.989220 0.0000195403 0.0000108735 0.0000579728 0.0000704219 0.0002506141 0.0012328402 0.0024261533 0.0000977572 0.0003712485 0.0017488432 0.0000179576 0.0018516278
1520530315.89835 1.032254 -0.313460 1.162122 0.113715 -0.004762 0.099670 0.988490 0.0000181135 0.0000090031 0.0000415715 0.0000861191 0.0002849983 0.0012249741 0.0024372394 0.0001074356 0.0003576601 0.0017396928 0.0000123789 0.0018316468
1520530315.94834 0.989584 -0.305849 1.145079 0.126708 0.001231 0.094418 0.987435 0.0000177269 0.0000066262 0.0000282018 0.0001030499 0.0003171218 0.0012173575 0.0024557790 0.0001171374 0.0003537440 0.0017375450 0.0000029260 0.0018282485
1520530315.99823 0.947962 -0.300450 1.137145 0.136524 0.004980 0.089163 0.986603 0.0000168402 0.0000039407 0.0000148455 0.0001165185 0.0003369577 0.0011850567 0.0024542583 0.0001168275 0.0003641199 0.0017347259 0.0000040565 0.0018048566
1520530316.04869 0.900030 -0.298508 1.139088 0.142005 0.005821 0.088861 0.985852 0.0000163772 0.0000061385 0.0000186805 0.0001180307 0.0003354198 0.0011467682 0.0024234497 0.0001344092 0.0003241826 0.0017412047 0.0000046808 0.0017627583
1520530316.09943 0.857441 -0.300126 1.153346 0.141516 0.004133 0.086546 0.986137 0.0000162151 0.0000078235 0.0000232330 0.0001152179 0.0003294445 0.0011358801 0.0024181192 0.0001463896 0.0003106109 0.0017535255 0.0000036480 0.0017370391
1520530316.14939 0.802317 -0.309748 1.175344 0.136259 0.000048 0.091058 0.986479 0.0000165494 0.0000102351 0.0000326916 0.0001067288 0.0003136073 0.0011285180 0.0023903947 0.0001385806 0.0003112293 0.0017652142 -0.0000028592 0.0017312146
1520530316.19948 0.763792 -0.316673 1.204226 0.127413 -0.002460 0.089517 0.987799 0.0000162728 0.0000105644 0.0000376083 0.0000950714 0.0002942742 0.0011406462 0.0023869553 0.0001546169 0.0002943657 0.0017890395 -0.0000010267 0.0017093518
1520530316.24948 0.724880 -0.325225 1.237506 0.116853 -0.000864 0.084903 0.989513 0.0000153959 0.0000076922 0.0000302622 0.0000827088 0.0002716020 0.0011534991 0.0023927390 0.0001596395 0.0002854700 0.0018098214 -0.0000004619 0.0016921487
1520530316.29948 0.686601 -0.333822 1.274079 0.104735 0.002245 0.078274 0.991413 0.0000149035 0.0000042362 0.0000187565 0.0000706738 0.0002466122 0.0011694745 0.0024060866 0.0001634506 0.0002801360 0.0018415176 -0.0000064124 0.0016839640
1520530316.34941 0.649085 -0.340857 1.311085 0.092284 0.003771 0.070491 0.993227 0.0000146357 0.0000017600 0.0000105552 0.0000580123 0.0002186929 0.0011842937 0.0024223991 0.0001707670 0.0002773815 0.0018729009 -0.0000106582 0.0016770287
1520530316.39945 0.614422 -0.347847 1.348212 0.080656 0.004622 0.064678 0.994631 0.0000147662 0.0000008915 0.0000066767 0.0000486508 0.0001929532 0.0011995715 0.0024475870 0.0001743385 0.0002759691 0.0019147831 -0.0000168474 0.0016712009
1520530316.44947 0.579844 -0.356116 1.385607 0.070926 0.005542 0.058668 0.995739 0.0000149832 0.0000000210 0.0000015293 0.0000417748 0.0001707773 0.0012123548 0.0024768136 0.0001776177 0.0002741662 0.0019634773 -0.0000243644 0.0016659690
1520530316.49956 0.548422 -0.359579 1.419972 0.060732 0.006624 0.054264 0.996656 0.0000146510 -0.0000013289 -0.0000044731 0.0000339689 0.0001452612 0.0012115743 0.0024744607 0.0001682705 0.0002671028 0.0019705004 -0.0000354438 0.0016572470
1520530316.54958 0.510131 -0.374063 1.455082 0.049417 0.008293 0.054960 0.997230 0.0000141191 -0.0000022684 -0.0000135085 0.0000273384 0.0001146659 0.0012002387 0.0024897760 0.0001562812 0.0002692081 0.0019655852 -0.0000250454 0.0016466204
1520530316.59959 0.477580 -0.380544 1.484330 0.038901 0.008216 0.055988 0.997639 0.0000140962 -0.0000022431 -0.0000143951 0.0000231926 0.0000915082 0.0012080920 0.0025113042 0.0001615707 0.0002649328 0.0020147292 -0.0000289390 0.0016413739
1520530316.64957 0.444979 -0.387969 1.510889 0.030867 0.007564 0.058173 0.997801 0.0000142149 -0.0000019422 -0.0000139169 0.0000205939 0.0000723818 0.0012159343 0.0025474261 0.0001658587 0.0002625791 0.0020667497 -0.0000336950 0.0016366380
1520530316.69957 0.409639 -0.393926 1.532485 0.024354 0.008111 0.056078 0.998096 0.0000144488 -0.0000020238 -0.0000169356 0.0000190753 0.0000573433 0.0012224805 0.0025869909 0.0001717424 0.0002590600 0.0021237827 -0.0000395485 0.0016332362
1520530316.74946 0.376388 -0.407481 1.549865 0.019195 0.009810 0.051679 0.998431 0.0000144836 -0.0000023413 -0.0000226199 0.0000178823 0.0000427234 0.0012187457 0.0026307603 0.0001739139 0.0002557587 0.0021512521 -0.0000411651 0.0016290786
1520530316.79946 0.341811 -0.419924 1.562097 0.015072 0.012019 0.045196 0.998792 0.0000143100 -0.0000020056 -0.0000284802 0.0000172632 0.0000327325 0.0012222540 0.0026752196 0.0001848145 0.0002469848 0.0021893553 -0.0000332414 0.0016192425
1520530316.84947 0.306623 -0.432261 1.567752 0.011501 0.014511 0.039025 0.999067 0.0000146867 -0.0000021181 -0.0000348682 0.0000167681 0.0000246803 0.0012270205 0.0027141949 0.0001917234 0.0002437009 0.0022515955 -0.0000378405 0.0016169540
1520530316.89943 0.280252 -0.444274 1.567579 0.007349 0.017287 0.033169 0.999273 0.0000150679 -0.0000018233 -0.0000409546 0.0000155036 0.0000157825 0.0012306102 0.0027178750 0.0001798507 0.0002444107 0.0023055589 -0.0000371779 0.0016131451
1520530316.94891 0.248665 -0.460669 1.563179 0.004798 0.015777 0.027316 0.999491 0.0000143570 -0.0000015894 -0.0000378490 0.0000154014 0.0000091946 0.0012344644 0.0027357683 0.0002058841 0.0002300421 0.0023235406 -0.0000298561 0.0016084268
1520530316.99885 0.215263 -0.474333 1.552501 0.006033 0.012764 0.021857 0.999661 0.0000140759 -0.0000016409 -0.0000304438 0.0000156145 0.0000122993 0.0012401049 0.0027875258 0.0002050482 0.0002250939 0.0023903899 -0.0000358055 0.0016088711
1520530317.04886 0.200621 -0.485612 1.537261 0.011265 0.010639 0.016028 0.999751 0.0000136655 -0.0000019450 -0.0000227434 0.0000158870 0.0000257959 0.0012412343 0.0027652806 0.0002176542 0.0002145829 0.0024522611 -0.0000388172 0.0016085901
1520530317.09884 0.168441 -0.492128 1.516990 0.017265 0.008827 0.011474 0.999746 0.0000136971 -0.0000022573 -0.0000202608 0.0000167733 0.0000413921 0.0012428105 0.0028089353 0.0002268340 0.0002076420 0.0024803370 -0.0000449105 0.0016101745
1520530317.14864 0.130054 -0.505899 1.495451 0.024162 0.006891 0.011227 0.999621 0.0000132650 -0.0000022532 -0.0000166440 0.0000175569 0.0000586886 0.0012430974 0.0027556231 0.0002165533 0.0002097904 0.0025123321 -0.0000439473 0.0016099171
1520530317.19864 0.096182 -0.514734 1.469098 0.030816 0.005878 0.010191 0.999456 0.0000131447 -0.0000020079 -0.0000131228 0.0000189963 0.0000763843 0.0012361241 0.0026825971 0.0001719819 0.0002136083 0.0025819605 -0.0000456950 0.0016090585
1520530317.24871 0.067952 -0.517418 1.438629 0.038514 0.001761 0.008784 0.999218 0.0000122962 -0.0000010548 -0.0000010477 0.0000215918 0.0000957074 0.0012363218 0.0027123886 0.0001758435 0.0002118406 0.0026230603 -0.0000366900 0.0016053307
1520530317.29870 0.036309 -0.516329 1.405655 0.046698 -0.004935 0.004664 0.998886 0.0000122644 0.0000005312 0.0000142011 0.0000246515 0.0001156744 0.0012321667 0.0027040093 0.0001661606 0.0002187862 0.0026646258 -0.0000345693 0.0016039920
1520530317.34874 0.011819 -0.518398 1.372723 0.053570 -0.014834 0.002716 0.998450 0.0000133423 0.0000035778 0.0000384080 0.0000276793 0.0001328005 0.0012258400 0.0026247614 0.0001280154 0.0002275394 0.0027231288 -0.0000345498 0.0016035607
1520530317.39869 -0.016564 -0.517481 1.340646 0.057586 -0.026545 -0.001254 0.997987 0.0000155597 0.0000072688 0.0000659477 0.0000293224 0.0001395338 0.0012104820 0.0026503614 0.0001318810 0.0002250955 0.0027840369 -0.0000369393 0.0016017797
1520530317.44878 -0.066165 -0.522151 1.310549 0.060054 -0.039720 -0.003079 0.997400 0.0000195989 0.0000114305 0.0000958281 0.0000301746 0.0001457680 0.0012094907 0.0026111958 0.0001172509 0.0002391741 0.0028533622 -0.0000352535 0.0016004577
1520530317.49880 -0.102144 -0.519316 1.278723 0.063132 -0.047805 -0.004658 0.996849 0.0000234292 0.0000148903 0.0001170868 0.0000322375 0.0001539738 0.0012082792 0.0026371515 0.0001189283 0.0002429082 0.0029903295 -0.0000378872 0.0016015335
1520530317.54880 -0.139166 -0.514152 1.248609 0.065884 -0.051728 -0.006806 0.996462 0.0000253830 0.0000168410 0.0001263488 0.0000342435 0.0001612506 0.0012093252 0.0026721406 0.0001342863 0.0002458550 0.0031012894 -0.0000416276 0.0016033343
1520530317.59882 -0.180279 -0.509735 1.220555 0.068932 -0.049407 -0.010462 0.996342 0.0000239738 0.0000169047 0.0001197418 0.0000363213 0.0001696637 0.0012128320 0.0026845061 0.0001308868 0.0002538061 0.0031999540 -0.0000412739 0.0016045916
1520530317.64888 -0.221876 -0.495266 1.193087 0.072584 -0.042400 -0.016418 0.996325 0.0000199204 0.0000154580 0.0001011053 0.0000387810 0.0001790403 0.0012039943 0.0026356617 0.0001027452 0.0002534629 0.0032652164 -0.0000390854 0.0016021766
1520530317.69888 -0.267516 -0.488587 1.168061 0.079633 -0.031855 -0.021844 0.996076 0.0000159823 0.0000125107 0.0000743826 0.0000438825 0.0001954721 0.0012063974 0.0026624968 0.0001257441 0.0002591743 0.0033908557 -0.0000415612 0.0016050284
1520530317.74937 -0.318768 -0.486401 1.145873 0.089842 -0.023513 -0.024259 0.995383 0.0000137065 0.0000100670 0.0000525425 0.0000523307 0.0002193662 0.0012026269 0.0026820441 0.0001318185 0.0002670710 0.0035265661 -0.0000436938 0.0016080526
1520530317.79940 -0.361214 -0.474709 1.126532 0.102150 -0.014623 -0.028322 0.994258 0.0000121815 0.0000066677 0.0000297946 0.0000641316 0.0002485535 0.0011967707 0.0027178807 0.0001425591 0.0002737806 0.0036940254 -0.0000475046 0.0016120215
1520530317.84940 -0.405009 -0.464151 1.110260 0.114981 -0.009826 -0.034340 0.992725 0.0000116765 0.0000040851 0.0000155515 0.0000778151 0.0002780859 0.0011883406 0.0027542237 0.0001702124 0.0002809240 0.0038465137 -0.0000517469 0.0016166882
1520530317.89942 -0.450417 -0.453127 1.097913 0.126810 -0.007263 -0.041305 0.991040 0.0000114066 0.0000022902 0.0000064716 0.0000916043 0.0003049219 0.0011788765 0.0027942157 0.0001886588 0.0002903270 0.0039881811 -0.0000534628 0.0016213376
1520530317.94957 -0.503404 -0.454986 1.091285 0.137046 -0.003730 -0.050206 0.989285 0.0000110167 -0.0000014008 -0.0000086588 0.0001026839 0.0003219043 0.0011479168 0.0027376606 0.0000913220 0.0002965281 0.0039914209 -0.0000593232 0.0016251025
1520530317.99956 -0.547630 -0.448575 1.089506 0.144547 -0.001068 -0.064652 0.987383 0.0000112762 -0.0000048994 -0.0000200539 0.0001128573 0.0003382863 0.0011417421 0.0027807150 0.0000867957 0.0003062096 0.0041801386 -0.0000644346 0.0016310052
1520530318.04965 -0.588978 -0.444482 1.094962 0.147291 0.000039 -0.079849 0.985865 0.0000114938 -0.0000074913 -0.0000283665 0.0001164904 0.0003442125 0.0011421393 0.0028238377 0.0000899780 0.0003153911 0.0043223522 -0.0000726018 0.0016368126
1520530318.09965 -0.627641 -0.442797 1.105176 0.143667 0.004317 -0.094990 0.985047 0.0000122816 -0.0000115602 -0.0000432075 0.0001109639 0.0003361542 0.0011508610 0.0028605594 0.0000871610 0.0003298403 0.0044619669 -0.0000732755 0.0016405407
1520530318.15023 -0.663756 -0.443258 1.120827 0.134315 0.011392 -0.108809 0.984881 0.0000135657 -0.0000155574 -0.0000617664 0.0000971237 0.0003138160 0.0011650238 0.0028962502 0.0000938462 0.0003331077 0.0045911139 -0.0000743671 0.0016422439
1520530318.20019 -0.693606 -0.445787 1.141542 0.121594 0.017557 -0.119553 0.985197 0.0000151480 -0.0000174553 -0.0000766513 0.0000806163 0.0002841813 0.0011838786 0.0029371370 0.0000942624 0.0003370753 0.0047142445 -0.0000769608 0.0016440124
1520530318.25031 -0.712766 -0.450391 1.169857 0.108021 0.022671 -0.128389 0.985563 0.0000163635 -0.0000173161 -0.0000870671 0.0000647250 0.0002513101 0.0012015807 0.0029846008 0.0000880296 0.0003426537 0.0048140438 -0.0000809437 0.0016455098
1520530318.30024 -0.742681 -0.454222 1.194772 0.094511 0.027783 -0.137189 0.985634 0.0000178564 -0.0000177041 -0.0001002485 0.0000506562 0.0002189381 0.0012160510 0.0029279257 0.0001006679 0.0003029313 0.0048469852 -0.0000748687 0.0016273468
1520530318.35025 -0.755645 -0.461773 1.226242 0.082232 0.034336 -0.143790 0.985588 0.0000198331 -0.0000167149 -0.0001123193 0.0000396258 0.0001869251 0.0012295467 0.0029802832 0.0000918659 0.0003106019 0.0049549381 -0.0000789829 0.0016312007
1520530318.40025 -0.765918 -0.469012 1.258864 0.070292 0.039183 -0.148067 0.985698 0.0000213630 -0.0000151151 -0.0001213133 0.0000307128 0.0001568879 0.0012409099 0.0029745929 0.0000833486 0.0003024674 0.0049954224 -0.0000810939 0.0016306039
1520530318.45026 -0.772733 -0.473883 1.292300 0.058993 0.043520 -0.148445 0.986200 0.0000223207 -0.0000132069 -0.0001281699 0.0000237714 0.0001285722 0.0012505631 0.0029476059 0.0001021437 0.0002861305 0.0050118080 -0.0000756823 0.0016274367
1520530318.50026 -0.770336 -0.480914 1.327569 0.049166 0.047466 -0.147193 0.986744 0.0000235806 -0.0000110107 -0.0001344581 0.0000188312 0.0001029268 0.0012586094 0.0029771153 0.0000964855 0.0002872446 0.0050305843 -0.0000793775 0.0016299413
1520530318.55024 -0.755316 -0.486375 1.364019 0.040377 0.051558 -0.146590 0.987027 0.0000249287 -0.0000088431 -0.0001408116 0.0000148887 0.0000791306 0.0012638589 0.0029736337 0.0000882513 0.0002796657 0.0050116643 -0.0000824969 0.0016302843
1520530318.60003 -0.741996 -0.485832 1.397639 0.031011 0.054819 -0.144167 0.987547 0.0000260001 -0.0000065164 -0.0001467149 0.0000120767 0.0000557078 0.0012683907 0.0029341998 0.0000921732 0.0002665714 0.0049130120 -0.0000805567 0.0016295691
1520530318.65003 -0.722147 -0.487464 1.430208 0.020499 0.059478 -0.141791 0.987895 0.0000277795 -0.0000034506 -0.0001546651 0.0000101597 0.0000279577 0.0012724634 0.0029361345 0.0001007232 0.0002632460 0.0048443879 -0.0000830111 0.0016319874
1520530318.70003 -0.696901 -0.488745 1.460224 0.010176 0.064398 -0.138904 0.988157 0.0000299567 -0.0000001410 -0.0001634346 0.0000095267 0.0000008201 0.0012751351 0.0029532939 0.0001001231 0.0002631694 0.0047607339 -0.0000866456 0.0016351655
1520530318.75003 -0.666243 -0.486384 1.485697 0.000592 0.066481 -0.134227 0.988718 0.0000301957 0.0000032458 -0.0001645569 0.0000095652 -0.0000239228 0.0012687154 0.0029335493 0.0000797969 0.0002603356 0.0046236881 -0.0000871100 0.0016372379
1520530318.80003 -0.638848 -0.481470 1.505418 -0.008735 0.066034 -0.128892 0.989419 0.0000289039 0.0000059411 -0.0001605744 0.0000107445 -0.0000455415 0.0012712017 0.0029169951 0.0000910115 0.0002589420 0.0044799126 -0.0000861579 0.0016402818
1520530318.85003 -0.601651 -0.476385 1.519279 -0.017187 0.062328 -0.122921 0.990308 0.0000259526 0.0000078190 -0.0001488181 0.0000124529 -0.0000650138 0.0012758634 0.0029554082 0.0001035185 0.0002615547 0.0043765171 -0.0000891515 0.0016446691
1520530318.90003 -0.561658 -0.472373 1.525006 -0.022955 0.053777 -0.113811 0.991780 0.0000210519 0.0000077463 -0.0001265158 0.0000136797 -0.0000760208 0.0012840136 0.0029969299 0.0001132176 0.0002641240 0.0042502020 -0.0000924080 0.0016491330
1520530318.95007 -0.510653 -0.463179 1.521763 -0.024752 0.043740 -0.103081 0.993403 0.0000163882 0.0000062447 -0.0001010373 0.0000133098 -0.0000752813 0.0012883197 0.0028652275 0.0000427121 0.0002617793 0.0040474383 -0.0000897417 0.0016517841
1520530318.99943 -0.465416 -0.456010 1.510679 -0.021932 0.037081 -0.092771 0.994755 0.0000141770 0.0000046966 -0.0000860043 0.0000121700 -0.0000649516 0.0012924830 0.0028961799 0.0000446086 0.0002643965 0.0038735214 -0.0000921000 0.0016562898
1520530319.04942 -0.419533 -0.448333 1.492191 -0.016749 0.034278 -0.082974 0.995821 0.0000134492 0.0000034970 -0.0000807885 0.0000107934 -0.0000500622 0.0012980762 0.0029036423 0.0000565270 0.0002664065 0.0037255404 -0.0000891498 0.0016573022
1520530319.09949 -0.360951 -0.448806 1.466456 -0.009855 0.031659 -0.074677 0.996656 0.0000126486 0.0000025261 -0.0000762051 0.0000093675 -0.0000321186 0.0012965239 0.0028863370 0.0000777129 0.0002650887 0.0035445693 -0.0000929232 0.0016593863
