# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530315.69964 1.100525 -0.330346 1.307391 0.061228 -0.020616 0.114763 0.991290 0.0000154913 0.0000062571 0.0000574999 0.0000269392 0.0001255201 0.0010612937 0.0013729529 0.0000243472 0.0000484304 0.0014477599 -0.0000852113 0.0011973940
1520530315.74964 1.069783 -0.322498 1.269897 0.075094 -0.016763 0.113171 0.990592 0.0000149992 0.0000073791 0.0000533139 0.0000347560 0.0001541618 0.0010524917 0.0013766755 0.0000219066 0.0000481742 0.0014325273 -0.0000844871 0.0011935922
1520530315.79964 1.035436 -0.311233 1.233920 0.088220 -0.013179 0.111354 0.989770 0.0000145695 0.0000078063 0.0000475963 0.0000439721 0.0001814794 0.0010427981 0.0013804652 0.0000175048 0.0000493487 0.0014224140 -0.0000863630 0.0011915917
1520530315.84964 0.997574 -0.300443 1.201802 0.101368 -0.009034 0.108391 0.988885 0.0000140881 0.0000076701 0.0000407369 0.0000544442 0.0002079222 0.0010323202 0.0013855269 0.0000129184 0.0000506030 0.0014141689 -0.0000880903 0.0011894287
1520530315.89964 0.956043 -0.291610 1.175268 0.114980 -0.001583 0.102271 0.988088 0.0000133187 0.0000056383 0.0000268541 0.0000673898 0.0002361664 0.0010219638 0.0013926348 0.0000109549 0.0000508834 0.0014103466 -0.0000904868 0.0011875270
1520530315.94965 0.913932 -0.284237 1.157147 0.128035 0.004416 0.096984 0.987006 0.0000129630 0.0000035318 0.0000159552 0.0000811925 0.0002622023 0.0010092636 0.0014008301 0.0000093501 0.0000510636 0.0014098290 -0.0000926176 0.0011849258
1520530315.99965 0.872090 -0.278464 1.149062 0.137937 0.008233 0.092546 0.986073 0.0000127015 0.0000017645 0.0000084292 0.0000927128 0.0002815975 0.0009986074 0.0014092374 0.0000056659 0.0000523163 0.0014073259 -0.0000927145 0.0011822635
1520530316.04965 0.828840 -0.275413 1.150496 0.143758 0.008438 0.089169 0.985551 0.0000125264 0.0000020336 0.0000085810 0.0000988476 0.0002904542 0.0009872513 0.0014161277 0.0000061527 0.0000510228 0.0014064032 -0.0000899799 0.0011774646
1520530316.10022 0.785986 -0.280611 1.164713 0.143783 0.006702 0.086653 0.985785 0.0000124544 0.0000032389 0.0000122390 0.0000978850 0.0002884253 0.0009839835 0.0014212896 0.0000051426 0.0000503004 0.0014108747 -0.0000882251 0.0011734229
1520530316.15022 0.742657 -0.289099 1.187038 0.138827 0.002354 0.088364 0.986364 0.0000126275 0.0000055677 0.0000209221 0.0000917634 0.0002782594 0.0009874679 0.0014275123 0.0000037036 0.0000503791 0.0014203212 -0.0000880087 0.0011711124
1520530316.20022 0.705239 -0.297218 1.215147 0.130171 -0.000139 0.087317 0.987639 0.0000126682 0.0000061375 0.0000246842 0.0000822690 0.0002620046 0.0009960223 0.0014400708 0.0000023050 0.0000502415 0.0014332464 -0.0000867307 0.0011681783
1520530316.25023 0.668577 -0.301846 1.246903 0.119424 0.001307 0.081779 0.989469 0.0000122319 0.0000039038 0.0000184781 0.0000717759 0.0002429296 0.0010067613 0.0014473497 0.0000010341 0.0000496023 0.0014433945 -0.0000845345 0.0011656124
1520530316.30023 0.632659 -0.308851 1.282282 0.107251 0.004666 0.075261 0.991368 0.0000119493 0.0000011340 0.0000082661 0.0000606400 0.0002202042 0.0010186017 0.0014578961 0.0000011127 0.0000483482 0.0014604259 -0.0000842017 0.0011640114
1520530316.35023 0.596579 -0.317870 1.320383 0.094902 0.006529 0.067920 0.993145 0.0000119775 -0.0000005865 0.0000007338 0.0000503621 0.0001963389 0.0010300288 0.0014735779 -0.0000010106 0.0000480105 0.0014876922 -0.0000867039 0.0011636057
1520530316.40023 0.562042 -0.327053 1.358677 0.083318 0.007096 0.062105 0.994561 0.0000120515 -0.0000013281 -0.0000030908 0.0000418644 0.0001735446 0.0010400965 0.0014898359 -0.0000022926 0.0000468856 0.0015180566 -0.0000890047 0.0011630924
1520530316.45023 0.527684 -0.334519 1.395043 0.073400 0.007965 0.055907 0.995702 0.0000119526 -0.0000020754 -0.0000074641 0.0000353720 0.0001538668 0.0010478626 0.0014992496 0.0000026759 0.0000428550 0.0015394185 -0.0000872011 0.0011611127
1520530316.50023 0.492532 -0.339210 1.428673 0.063228 0.008882 0.052196 0.996594 0.0000118410 -0.0000024839 -0.0000112892 0.0000294586 0.0001332901 0.0010527929 0.0015030725 0.0000032168 0.0000393877 0.0015556133 -0.0000841043 0.0011590081
1520530316.55028 0.458321 -0.348178 1.460792 0.051566 0.010262 0.050285 0.997350 0.0000118682 -0.0000027211 -0.0000160745 0.0000236591 0.0001087241 0.0010578413 0.0015145026 0.0000043427 0.0000361038 0.0015764767 -0.0000819494 0.0011573922
1520530316.60028 0.425406 -0.354038 1.489409 0.040845 0.010232 0.051429 0.997789 0.0000118339 -0.0000024493 -0.0000164685 0.0000195767 0.0000869470 0.0010631918 0.0015280323 0.0000037695 0.0000329408 0.0016118828 -0.0000824990 0.0011564949
1520530316.65028 0.394421 -0.361924 1.515449 0.032703 0.009602 0.053628 0.997979 0.0000118713 -0.0000021528 -0.0000159082 0.0000170715 0.0000695508 0.0010674523 0.0015510756 0.0000017941 0.0000312134 0.0016527806 -0.0000847138 0.0011565129
1520530316.70028 0.369817 -0.368939 1.537705 0.026253 0.010863 0.052223 0.998231 0.0000119786 -0.0000020265 -0.0000184731 0.0000147264 0.0000578652 0.0010646235 0.0014918259 -0.0000419195 0.0000299689 0.0016693665 -0.0000844696 0.0011559297
1520530316.75028 0.337761 -0.376467 1.553310 0.020672 0.012236 0.046196 0.998644 0.0000121014 -0.0000021042 -0.0000237399 0.0000136338 0.0000462972 0.0010649853 0.0015090944 -0.0000430624 0.0000256785 0.0016914830 -0.0000831628 0.0011551615
1520530316.80028 0.297243 -0.381987 1.562812 0.015994 0.014439 0.040501 0.998947 0.0000122485 -0.0000020488 -0.0000286191 0.0000128128 0.0000366531 0.0010640505 0.0015147051 -0.0000400048 0.0000195247 0.0017245408 -0.0000821092 0.0011545497
1520530316.85029 0.259099 -0.389149 1.566586 0.011995 0.016778 0.033641 0.999221 0.0000124937 -0.0000020697 -0.0000344594 0.0000122882 0.0000281680 0.0010651764 0.0015269864 -0.0000404483 0.0000148080 0.0017762033 -0.0000831343 0.0011547022
1520530316.90029 0.228095 -0.397636 1.565241 0.007596 0.019529 0.028530 0.999373 0.0000128677 -0.0000018522 -0.0000395474 0.0000117997 0.0000184445 0.0010665387 0.0015430118 -0.0000475155 0.0000113807 0.0018301502 -0.0000852699 0.0011553034
1520530316.94977 0.187547 -0.402039 1.557904 0.004296 0.018168 0.022947 0.999562 0.0000122383 -0.0000013863 -0.0000373667 0.0000114757 0.0000115200 0.0010666507 0.0015425895 -0.0000437328 0.0000067725 0.0018412369 -0.0000794099 0.0011540551
1520530316.99977 0.150746 -0.409558 1.546197 0.005029 0.015211 0.017337 0.999721 0.0000116526 -0.0000012926 -0.0000315192 0.0000114949 0.0000122538 0.0010654166 0.0015461442 -0.0000451770 0.0000043476 0.0018851349 -0.0000777012 0.0011540063
1520530317.04978 0.115463 -0.418219 1.530679 0.009941 0.012295 0.013024 0.999790 0.0000113011 -0.0000013804 -0.0000253694 0.0000117715 0.0000220444 0.0010665821 0.0015509492 -0.0000525890 0.0000036595 0.0019425940 -0.0000795820 0.0011546199
1520530317.09978 0.083559 -0.426521 1.510977 0.015973 0.010552 0.008869 0.999777 0.0000110706 -0.0000014525 -0.0000213419 0.0000123944 0.0000347135 0.0010671608 0.0015487509 -0.0000618542 0.0000042515 0.0020013250 -0.0000810689 0.0011549740
1520530317.14978 0.052277 -0.434342 1.488034 0.022728 0.008858 0.007628 0.999673 0.0000108257 -0.0000014822 -0.0000178192 0.0000134557 0.0000488117 0.0010659695 0.0015469987 -0.0000727452 0.0000048953 0.0020517736 -0.0000814909 0.0011551376
1520530317.19978 0.018671 -0.439293 1.461563 0.029293 0.007828 0.005679 0.999524 0.0000107064 -0.0000014816 -0.0000157177 0.0000148575 0.0000629031 0.0010658204 0.0015463210 -0.0000838528 0.0000066258 0.0021051120 -0.0000825037 0.0011554892
1520530317.24978 -0.014238 -0.442732 1.432121 0.036977 0.003515 0.003860 0.999302 0.0000102052 -0.0000007522 -0.0000065401 0.0000167366 0.0000791300 0.0010650905 0.0015345724 -0.0001000626 0.0000113423 0.0021554687 -0.0000800230 0.0011546142
1520530317.29978 -0.045119 -0.446255 1.400820 0.045463 -0.003228 -0.000173 0.998961 0.0000101320 0.0000005118 0.0000073878 0.0000195590 0.0000967508 0.0010630008 0.0015302879 -0.0001067729 0.0000131031 0.0022149505 -0.0000808207 0.0011551816
1520530317.34974 -0.083950 -0.449172 1.369075 0.052374 -0.013861 -0.003033 0.998527 0.0000108176 0.0000029710 0.0000287821 0.0000222383 0.0001111952 0.0010601706 0.0015184619 -0.0001160726 0.0000167223 0.0022762517 -0.0000815336 0.0011554565
1520530317.39975 -0.123345 -0.449174 1.336583 0.056270 -0.025550 -0.005145 0.998075 0.0000127217 0.0000060443 0.0000534051 0.0000240455 0.0001197111 0.0010565941 0.0014995061 -0.0001243562 0.0000192815 0.0023599684 -0.0000833877 0.0011563096
1520530317.44975 -0.161331 -0.450196 1.304466 0.058558 -0.038216 -0.006697 0.997530 0.0000161082 0.0000094586 0.0000797103 0.0000250340 0.0001242768 0.0010532352 0.0014949333 -0.0001310119 0.0000223755 0.0024509180 -0.0000852459 0.0011572505
1520530317.49975 -0.196635 -0.445310 1.272492 0.061498 -0.046373 -0.008450 0.996994 0.0000191086 0.0000122057 0.0000970762 0.0000265981 0.0001307181 0.0010499476 0.0015034802 -0.0001363714 0.0000242500 0.0025448031 -0.0000874280 0.0011584835
1520530317.54975 -0.236224 -0.441197 1.242912 0.064310 -0.050734 -0.010703 0.996582 0.0000206797 0.0000139413 0.0001052366 0.0000279352 0.0001364023 0.0010480240 0.0015083773 -0.0001358922 0.0000262597 0.0026327662 -0.0000890328 0.0011597545
1520530317.59975 -0.281878 -0.436764 1.215168 0.067290 -0.048972 -0.014731 0.996422 0.0000196572 0.0000140628 0.0001003260 0.0000294039 0.0001430954 0.0010479382 0.0015043605 -0.0001434115 0.0000297456 0.0027288225 -0.0000898940 0.0011611116
1520530317.64975 -0.322658 -0.428675 1.188635 0.071343 -0.041980 -0.019696 0.996373 0.0000168859 0.0000129094 0.0000858375 0.0000317582 0.0001519044 0.0010488707 0.0015079791 -0.0001421199 0.0000309024 0.0028460579 -0.0000908396 0.0011625519
1520530317.69976 -0.369452 -0.423401 1.164121 0.078457 -0.031774 -0.025442 0.996086 0.0000134426 0.0000105098 0.0000623191 0.0000359877 0.0001662814 0.0010469114 0.0015098708 -0.0001444641 0.0000340753 0.0029474386 -0.0000916193 0.0011643563
1520530317.75024 -0.414434 -0.411183 1.141176 0.088247 -0.023453 -0.029747 0.995378 0.0000115114 0.0000085351 0.0000440168 0.0000431534 0.0001868794 0.0010427017 0.0015218446 -0.0001403468 0.0000364013 0.0030759134 -0.0000937496 0.0011666493
1520530317.80024 -0.456680 -0.399742 1.121885 0.100609 -0.014600 -0.033737 0.994247 0.0000101580 0.0000054867 0.0000237905 0.0000527113 0.0002111769 0.0010356973 0.0015256027 -0.0001280045 0.0000392671 0.0032045782 -0.0000956855 0.0011691546
1520530317.85024 -0.500943 -0.388421 1.105543 0.113464 -0.009802 -0.039757 0.992698 0.0000096956 0.0000032211 0.0000112360 0.0000641992 0.0002364344 0.0010257965 0.0015312760 -0.0001165113 0.0000424278 0.0033304151 -0.0000976642 0.0011718584
1520530317.90024 -0.544754 -0.378516 1.093329 0.125468 -0.007381 -0.046777 0.990967 0.0000095675 0.0000015519 0.0000033618 0.0000760021 0.0002595261 0.0010152521 0.0015437766 -0.0001084525 0.0000465661 0.0034636931 -0.0000995406 0.0011748661
1520530317.95024 -0.595571 -0.378881 1.086438 0.135777 -0.004195 -0.055954 0.989149 0.0000093970 -0.0000012682 -0.0000079970 0.0000863102 0.0002784040 0.0010040210 0.0015435026 -0.0001173374 0.0000520811 0.0035707314 -0.0000982358 0.0011775225
1520530318.00024 -0.641199 -0.364097 1.084255 0.143112 -0.001529 -0.071264 0.987136 0.0000095852 -0.0000042780 -0.0000179308 0.0000951099 0.0002925079 0.0009961683 0.0015623755 -0.0001263342 0.0000568442 0.0037319545 -0.0001009141 0.0011810658
1520530318.05025 -0.684550 -0.359724 1.088833 0.146006 -0.000487 -0.086123 0.985528 0.0000097959 -0.0000064521 -0.0000250153 0.0000979953 0.0002969527 0.0009939929 0.0015781014 -0.0001110994 0.0000618124 0.0038768285 -0.0001035169 0.0011848582
1520530318.10025 -0.722240 -0.359059 1.100139 0.142903 0.003489 -0.101470 0.984515 0.0000102707 -0.0000097429 -0.0000373365 0.0000930914 0.0002896889 0.0009989269 0.0015900265 -0.0001124579 0.0000655929 0.0040053259 -0.0001063677 0.0011876715
1520530318.15082 -0.755522 -0.361490 1.117295 0.134145 0.010356 -0.115898 0.984106 0.0000114526 -0.0000132918 -0.0000536986 0.0000818662 0.0002713541 0.0010098636 0.0016089260 -0.0001197248 0.0000695752 0.0041208349 -0.0001082827 0.0011906719
1520530318.20077 -0.779487 -0.363622 1.140910 0.121914 0.016944 -0.126909 0.984248 0.0000126788 -0.0000149491 -0.0000664536 0.0000680588 0.0002461764 0.0010226922 0.0016254422 -0.0001323489 0.0000716857 0.0042124326 -0.0001097026 0.0011924632
1520530318.25077 -0.801770 -0.367546 1.167396 0.108364 0.021884 -0.136361 0.984471 0.0000135960 -0.0000151703 -0.0000761928 0.0000546953 0.0002184357 0.0010354885 0.0016346150 -0.0001388224 0.0000705454 0.0042718256 -0.0001095208 0.0011931016
1520530318.30077 -0.818550 -0.374294 1.197380 0.095378 0.027600 -0.144657 0.984487 0.0000145289 -0.0000153425 -0.0000866990 0.0000426068 0.0001902473 0.0010465942 0.0016167708 -0.0001383573 0.0000559821 0.0043283722 -0.0001060775 0.0011861043
1520530318.35077 -0.832498 -0.380444 1.229764 0.083123 0.034360 -0.151248 0.984395 0.0000162086 -0.0000148989 -0.0000983973 0.0000328790 0.0001630233 0.0010554358 0.0016122618 -0.0001493638 0.0000506505 0.0043678514 -0.0001061205 0.0011852253
1520530318.40078 -0.840932 -0.388135 1.263458 0.071228 0.039331 -0.155565 0.984469 0.0000174314 -0.0000135418 -0.0001062420 0.0000250576 0.0001369708 0.0010627371 0.0015990595 -0.0001567051 0.0000431068 0.0043970813 -0.0001054201 0.0011843040
1520530318.45078 -0.840138 -0.397672 1.299789 0.060306 0.043842 -0.156171 0.984912 0.0000183243 -0.0000118445 -0.0001124283 0.0000187175 0.0001121067 0.0010683433 0.0015806401 -0.0001590266 0.0000317783 0.0044037177 -0.0001025509 0.0011810292
1520530318.50078 -0.845300 -0.403814 1.333117 0.050083 0.047601 -0.154442 0.985583 0.0000191989 -0.0000101741 -0.0001175979 0.0000140285 0.0000907132 0.0010717232 0.0015392914 -0.0001694282 0.0000160703 0.0043779155 -0.0001011640 0.0011769876
1520530318.55078 -0.836795 -0.409930 1.368987 0.041215 0.051499 -0.154088 0.985853 0.0000201410 -0.0000081941 -0.0001223237 0.0000108391 0.0000701517 0.0010748534 0.0015365568 -0.0001752085 0.0000137084 0.0043796144 -0.0001013911 0.0011781017
1520530318.60057 -0.825020 -0.415555 1.403979 0.031940 0.054780 -0.150565 0.986564 0.0000209007 -0.0000060907 -0.0001258594 0.0000083895 0.0000503496 0.0010752577 0.0015097436 -0.0001852871 0.0000081206 0.0043238771 -0.0001021235 0.0011787398
1520530318.65057 -0.805025 -0.417937 1.437278 0.021492 0.059430 -0.148171 0.986940 0.0000223711 -0.0000033884 -0.0001320031 0.0000064256 0.0000264249 0.0010744809 0.0015121768 -0.0001872899 0.0000059377 0.0042615741 -0.0001020352 0.0011793188
1520530318.70057 -0.780268 -0.423252 1.468016 0.011210 0.064384 -0.144495 0.987345 0.0000242345 -0.0000005346 -0.0001393636 0.0000057162 0.0000035534 0.0010722338 0.0015145974 -0.0001867911 0.0000047656 0.0041658309 -0.0001025320 0.0011808429
1520530318.75057 -0.751507 -0.423126 1.494624 0.001535 0.066658 -0.139157 0.988023 0.0000246828 0.0000021096 -0.0001411244 0.0000059153 -0.0000164273 0.0010717249 0.0015098583 -0.0001885247 0.0000037185 0.0040612206 -0.0001026745 0.0011823857
1520530318.80057 -0.716522 -0.421079 1.516440 -0.007684 0.066501 -0.133500 0.988785 0.0000236644 0.0000046098 -0.0001374967 0.0000066342 -0.0000352282 0.0010702111 0.0015070132 -0.0001839816 0.0000034696 0.0039471312 -0.0001029642 0.0011835706
1520530318.85057 -0.679022 -0.417164 1.531531 -0.016194 0.063085 -0.127638 0.989680 0.0000213341 0.0000063050 -0.0001283225 0.0000078909 -0.0000515700 0.0010720142 0.0015078486 -0.0001729979 0.0000027935 0.0038196361 -0.0001034206 0.0011852435
1520530318.90058 -0.635368 -0.414322 1.536369 -0.022007 0.054441 -0.118656 0.991198 0.0000171115 0.0000064276 -0.0001098558 0.0000087496 -0.0000607262 0.0010743649 0.0015037896 -0.0001652458 0.0000038574 0.0036804199 -0.0001032933 0.0011862155
1520530318.95058 -0.586078 -0.405879 1.532409 -0.024072 0.044200 -0.108283 0.992845 0.0000129893 0.0000052353 -0.0000878427 0.0000086857 -0.0000609233 0.0010768434 0.0014959620 -0.0001633661 0.0000065966 0.0035251690 -0.0001009455 0.0011866269
1520530318.99996 -0.539236 -0.400505 1.521355 -0.021458 0.037245 -0.097786 0.994279 0.0000108690 0.0000039788 -0.0000741966 0.0000076865 -0.0000530351 0.0010797042 0.0014916325 -0.0001460273 0.0000068577 0.0033679122 -0.0001004250 0.0011880193
1520530319.04996 -0.490612 -0.390493 1.502378 -0.016427 0.034323 -0.088192 0.995376 0.0000101534 0.0000029412 -0.0000690092 0.0000064779 -0.0000403819 0.0010788640 0.0014889275 -0.0001370460 0.0000069446 0.0032195394 -0.0000989371 0.0011882991
