# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638155.01842 3.186954 2.361239 1.289484 -0.546123 -0.607507 -0.404718 0.410960 0.0001090210 0.0000048172 -0.0000376921 0.0000049554 -0.0000014223 0.0000174881 0.0006323296 0.0000564607 -0.0000015932 0.0005922662 0.0000354675 0.0005284666
1403638155.08508 3.129094 2.408726 1.305871 -0.540387 -0.611964 -0.402337 0.414256 0.0001094051 0.0000049193 -0.0000375237 0.0000050301 -0.0000014528 0.0000173363 0.0006566050 0.0000606360 -0.0000023027 0.0006187847 0.0000359872 0.0005461469
1403638155.15175 3.076323 2.455813 1.325356 -0.534708 -0.616033 -0.399215 0.418591 0.0001097827 0.0000048195 -0.0000373351 0.0000050242 -0.0000014143 0.0000171697 0.0006803602 0.0000623745 0.0000001468 0.0006394235 0.0000374060 0.0005572154
1403638155.21842 3.020002 2.500313 1.340690 -0.529510 -0.618093 -0.396980 0.424249 0.0001102006 0.0000044257 -0.0000367213 0.0000050066 -0.0000012511 0.0000167053 0.0007029233 0.0000633199 -0.0000010175 0.0006625923 0.0000397975 0.0005692649
1403638155.28508 2.962995 2.548503 1.357970 -0.524033 -0.619858 -0.396386 0.429004 0.0001108750 0.0000044286 -0.0000359624 0.0000049605 -0.0000012147 0.0000160951 0.0007256212 0.0000654008 -0.0000052150 0.0006709574 0.0000443200 0.0005778418
1403638155.35175 2.906483 2.589355 1.359631 -0.518004 -0.621772 -0.396403 0.433516 0.0001114464 0.0000045459 -0.0000352396 0.0000049456 -0.0000012326 0.0000155614 0.0007538078 0.0000686223 -0.0000030050 0.0006918204 0.0000453864 0.0005880247
1403638155.41842 2.841235 2.625809 1.362064 -0.511411 -0.624670 -0.396488 0.437085 0.0001120123 0.0000049782 -0.0000345466 0.0000050112 -0.0000013493 0.0000150654 0.0007832490 0.0000736772 -0.0000035373 0.0007199856 0.0000471800 0.0006045264
1403638155.48508 2.773676 2.655525 1.365731 -0.505214 -0.628463 -0.394895 0.440285 0.0001118106 0.0000053709 -0.0000341421 0.0000048805 -0.0000015004 0.0000147856 0.0007813968 0.0000378203 -0.0000047219 0.0006885127 0.0000413401 0.0005755327
1403638155.55175 2.708341 2.691875 1.367707 -0.500159 -0.631469 -0.389600 0.446429 0.0001119531 0.0000045855 -0.0000337860 0.0000047664 -0.0000012677 0.0000145367 0.0007985469 0.0000403764 -0.0000045028 0.0007027263 0.0000448497 0.0005808046
1403638155.61842 2.637911 2.727927 1.363352 -0.494579 -0.633892 -0.382757 0.455048 0.0001122641 0.0000033753 -0.0000333065 0.0000045708 -0.0000008876 0.0000141726 0.0008142470 0.0000438827 -0.0000072778 0.0007047062 0.0000443211 0.0005894996
1403638155.68508 2.571874 2.756904 1.357994 -0.487085 -0.636626 -0.375634 0.465139 0.0001130222 0.0000022811 -0.0000325080 0.0000045461 -0.0000005439 0.0000136004 0.0008397168 0.0000485708 -0.0000097367 0.0007225196 0.0000475726 0.0005994156
1403638155.75175 2.527990 2.784877 1.354340 -0.478551 -0.641718 -0.367213 0.473647 0.0001108320 0.0000016505 -0.0000314493 0.0000039609 -0.0000004584 0.0000128566 0.0007861333 0.0000544922 -0.0000117540 0.0006312552 0.0000399373 0.0005573871
1403638155.81842 2.461323 2.803039 1.345942 -0.470009 -0.648140 -0.358215 0.480300 0.0001106991 0.0000009484 -0.0000314626 0.0000039434 -0.0000002630 0.0000128746 0.0008087716 0.0000544129 -0.0000138785 0.0006439206 0.0000415686 0.0005662715
1403638155.88508 2.395340 2.820799 1.336324 -0.461666 -0.656674 -0.347133 0.484915 0.0001101160 0.0000003954 -0.0000320824 0.0000039220 -0.0000001175 0.0000132919 0.0008283619 0.0000588824 -0.0000152480 0.0006593769 0.0000423139 0.0005746385
1403638155.95175 2.330881 2.839430 1.322759 -0.453200 -0.667667 -0.334015 0.487098 0.0001091695 -0.0000000258 -0.0000334133 0.0000039040 -0.0000000020 0.0000142091 0.0008502552 0.0000615415 -0.0000152464 0.0006753766 0.0000420498 0.0005820565
1403638156.01842 2.261467 2.852324 1.312636 -0.444374 -0.679920 -0.320285 0.487502 0.0001075015 -0.0000003000 -0.0000349232 0.0000037954 0.0000000809 0.0000153312 0.0008646548 0.0000666406 -0.0000149825 0.0006787562 0.0000384042 0.0005801878
1403638156.08508 2.196857 2.868246 1.307761 -0.435282 -0.691847 -0.306419 0.487838 0.0001060510 -0.0000005797 -0.0000363607 0.0000037190 0.0000001769 0.0000164647 0.0008799738 0.0000735345 -0.0000139584 0.0006878328 0.0000355655 0.0005832627
1403638156.15175 2.120626 2.873911 1.310053 -0.426773 -0.700263 -0.295364 0.490159 0.0001049553 -0.0000010531 -0.0000371442 0.0000036102 0.0000003501 0.0000171349 0.0008960821 0.0000795442 -0.0000135757 0.0006947954 0.0000313053 0.0005824102
1403638156.21842 2.056370 2.884700 1.314457 -0.418021 -0.707531 -0.284649 0.493593 0.0001046191 -0.0000015828 -0.0000376694 0.0000036224 0.0000005504 0.0000175739 0.0009197931 0.0000850107 -0.0000142540 0.0007160204 0.0000322378 0.0005931401
1403638156.28508 1.988068 2.897864 1.324316 -0.409957 -0.715382 -0.274689 0.494681 0.0001039341 -0.0000019177 -0.0000384625 0.0000035802 0.0000006815 0.0000182669 0.0009448443 0.0000898408 -0.0000127469 0.0007339767 0.0000318995 0.0005996873
1403638156.35175 1.921456 2.912357 1.332415 -0.402814 -0.722182 -0.266104 0.495362 0.0001029641 -0.0000021614 -0.0000389923 0.0000035396 0.0000008050 0.0000187732 0.0009721021 0.0000955848 -0.0000120901 0.0007482255 0.0000283577 0.0006065963
1403638156.41842 1.866514 2.919470 1.338123 -0.397622 -0.727217 -0.258523 0.496204 0.0001021923 -0.0000025450 -0.0000395142 0.0000033492 0.0000009621 0.0000192494 0.0009917405 0.0001042347 -0.0000081983 0.0007636408 0.0000273855 0.0006112161
1403638156.48508 1.800947 2.934735 1.342641 -0.394073 -0.730915 -0.253196 0.496349 0.0001015819 -0.0000029494 -0.0000398690 0.0000032687 0.0000011317 0.0000195820 0.0010131030 0.0001105665 -0.0000077586 0.0007778287 0.0000261118 0.0006194406
1403638156.55175 1.745366 2.945635 1.337232 -0.390892 -0.733004 -0.249233 0.497787 0.0001003396 -0.0000027528 -0.0000399364 0.0000026907 0.0000012019 0.0000193420 0.0009702566 0.0001393076 -0.0000082378 0.0007705589 0.0000220021 0.0005931567
1403638156.61842 1.678476 2.963965 1.334893 -0.388920 -0.734162 -0.247593 0.498443 0.0001000966 -0.0000029570 -0.0000398893 0.0000025826 0.0000012635 0.0000192908 0.0009885072 0.0001455552 -0.0000101637 0.0007859608 0.0000223011 0.0005992861
1403638156.68508 1.621685 2.982390 1.331656 -0.387698 -0.735283 -0.246391 0.498337 0.0000999266 -0.0000029407 -0.0000399232 0.0000025034 0.0000012385 0.0000192998 0.0010119569 0.0001559467 -0.0000105414 0.0008054890 0.0000224296 0.0006061277
1403638156.75175 1.561352 3.000540 1.322619 -0.387114 -0.735456 -0.246127 0.498667 0.0000997221 -0.0000029096 -0.0000399077 0.0000024042 0.0000012104 0.0000192662 0.0010376032 0.0001643405 -0.0000101904 0.0008222721 0.0000216308 0.0006118878
1403638156.81842 1.504706 3.025113 1.314814 -0.386959 -0.735976 -0.246270 0.497949 0.0000995810 -0.0000028911 -0.0000399100 0.0000022755 0.0000011724 0.0000192375 0.0010597739 0.0001746812 -0.0000098222 0.0008423498 0.0000214797 0.0006175096
1403638156.88508 1.443724 3.051091 1.306047 -0.387477 -0.735976 -0.246799 0.497284 0.0000993918 -0.0000027128 -0.0000399356 0.0000021997 0.0000011108 0.0000192347 0.0010850637 0.0001851876 -0.0000096344 0.0008609061 0.0000205739 0.0006225926
1403638156.95175 1.380539 3.072086 1.297281 -0.389077 -0.735492 -0.247659 0.496322 0.0000986378 -0.0000026028 -0.0000398986 0.0000019634 0.0000010319 0.0000191818 0.0010846205 0.0002003875 -0.0000087557 0.0008785289 0.0000196177 0.0006187059
1403638157.01842 1.325187 3.098567 1.290848 -0.390604 -0.735229 -0.247881 0.495402 0.0000983076 -0.0000027175 -0.0000400305 0.0000019211 0.0000010566 0.0000192861 0.0011104249 0.0002116603 -0.0000093412 0.0009019398 0.0000187212 0.0006256225
1403638157.08508 1.264918 3.129862 1.287378 -0.392624 -0.735462 -0.247681 0.493554 0.0000979775 -0.0000028404 -0.0000402789 0.0000018556 0.0000010894 0.0000195136 0.0011372701 0.0002237963 -0.0000073490 0.0009247998 0.0000178292 0.0006284130
1403638157.15175 1.206705 3.162531 1.286100 -0.394760 -0.736506 -0.247423 0.490413 0.0000973134 -0.0000027466 -0.0000408088 0.0000018194 0.0000010692 0.0000200193 0.0011626212 0.0002388064 -0.0000071900 0.0009485106 0.0000173581 0.0006360884
1403638157.21842 1.145655 3.198504 1.287378 -0.396739 -0.736701 -0.247362 0.488551 0.0000967700 -0.0000028031 -0.0000411252 0.0000017301 0.0000010814 0.0000202945 0.0011814897 0.0002562177 -0.0000033901 0.0009727381 0.0000168528 0.0006382423
1403638157.28508 1.081864 3.237480 1.292215 -0.396760 -0.736234 -0.247405 0.489215 0.0000967326 -0.0000028652 -0.0000409860 0.0000017121 0.0000011087 0.0000200900 0.0012082975 0.0002726805 -0.0000049353 0.0009988551 0.0000162473 0.0006432033
1403638157.35175 1.024015 3.277867 1.310581 -0.394339 -0.736998 -0.248633 0.489400 0.0000964423 -0.0000021272 -0.0000408131 0.0000014775 0.0000009044 0.0000195696 0.0011927058 0.0003041555 -0.0000080420 0.0010213487 0.0000168400 0.0006191414
1403638157.41842 0.958040 3.319693 1.320585 -0.390994 -0.737423 -0.251713 0.489868 0.0000965575 -0.0000014579 -0.0000405121 0.0000014346 0.0000005964 0.0000192377 0.0012211099 0.0003217361 -0.0000090450 0.0010482511 0.0000167678 0.0006230145
1403638157.48508 0.891639 3.362560 1.325006 -0.387006 -0.737489 -0.253604 0.491956 0.0000969198 -0.0000009666 -0.0000399574 0.0000013925 0.0000003556 0.0000186565 0.0012503691 0.0003419557 -0.0000102911 0.0010811025 0.0000177562 0.0006264882
1403638157.55175 0.824534 3.410966 1.331169 -0.381042 -0.737843 -0.253734 0.495997 0.0000974225 -0.0000006362 -0.0000392279 0.0000013664 0.0000002076 0.0000179158 0.0012798666 0.0003632582 -0.0000112419 0.0011138057 0.0000192147 0.0006279835
1403638157.61842 0.759047 3.453022 1.332749 -0.372865 -0.738702 -0.253755 0.500898 0.0000982107 -0.0000001620 -0.0000383511 0.0000013611 0.0000000088 0.0000170522 0.0013134489 0.0003867893 -0.0000138439 0.0011499956 0.0000217249 0.0006313423
1403638157.68508 0.692935 3.497998 1.334106 -0.362324 -0.740556 -0.253257 0.506121 0.0000988179 0.0000005915 -0.0000374312 0.0000013413 -0.0000002798 0.0000161977 0.0013397495 0.0004082719 -0.0000159442 0.0011856345 0.0000239648 0.0006318559
1403638157.75175 0.627213 3.546377 1.328377 -0.349699 -0.744274 -0.250870 0.510716 0.0000990235 0.0000013655 -0.0000367486 0.0000013321 -0.0000005627 0.0000155891 0.0013621805 0.0004307474 -0.0000196509 0.0012225343 0.0000283625 0.0006269041
1403638157.81842 0.562645 3.590155 1.337936 -0.337895 -0.748482 -0.244769 0.515451 0.0000992272 0.0000016056 -0.0000363820 0.0000013311 -0.0000006476 0.0000152542 0.0013993845 0.0004526698 -0.0000221308 0.0012625471 0.0000294848 0.0006300698
1403638157.88508 0.493008 3.632175 1.346612 -0.326671 -0.752510 -0.236366 0.520716 0.0000994823 0.0000013266 -0.0000360824 0.0000013223 -0.0000005311 0.0000149869 0.0014370665 0.0004731100 -0.0000241890 0.0013041675 0.0000325226 0.0006320748
1403638157.95175 0.423218 3.674370 1.358272 -0.316400 -0.756425 -0.227653 0.525248 0.0000996161 0.0000009399 -0.0000359555 0.0000013114 -0.0000003819 0.0000148547 0.0014761926 0.0004940602 -0.0000260598 0.0013497780 0.0000340589 0.0006375946
1403638158.01842 0.355595 3.713389 1.375714 -0.308014 -0.760550 -0.219105 0.527906 0.0000992592 0.0000005211 -0.0000361266 0.0000012718 -0.0000002337 0.0000150027 0.0015081537 0.0005163153 -0.0000256354 0.0013941883 0.0000365985 0.0006359426
1403638158.08508 0.285747 3.752973 1.385579 -0.302824 -0.763667 -0.209132 0.530447 0.0000990601 -0.0000004842 -0.0000364051 0.0000012757 0.0000001457 0.0000152187 0.0015478186 0.0005359975 -0.0000286736 0.0014417648 0.0000383460 0.0006421392
1403638158.15175 0.223424 3.791411 1.399453 -0.298525 -0.765734 -0.200232 0.533330 0.0000985682 -0.0000015008 -0.0000364391 0.0000012015 0.0000005733 0.0000151523 0.0015663894 0.0005618173 -0.0000338672 0.0014834512 0.0000419844 0.0006219604
1403638158.21842 0.156003 3.831943 1.406568 -0.295329 -0.767023 -0.193742 0.535650 0.0000984534 -0.0000022266 -0.0000364598 0.0000012232 0.0000008419 0.0000151613 0.0016045474 0.0005808860 -0.0000364070 0.0015285991 0.0000439865 0.0006261537
1403638158.28508 0.091925 3.871021 1.407523 -0.291588 -0.768204 -0.191534 0.536800 0.0000984115 -0.0000022053 -0.0000363891 0.0000011973 0.0000008205 0.0000150847 0.0016403396 0.0006044544 -0.0000375593 0.0015761596 0.0000449083 0.0006261623
1403638158.35175 0.027890 3.911244 1.411191 -0.288015 -0.769875 -0.191511 0.536343 0.0000983722 -0.0000016978 -0.0000364615 0.0000011711 0.0000006246 0.0000151280 0.0016814374 0.0006248737 -0.0000394652 0.0016250075 0.0000465754 0.0006299473
1403638158.41842 -0.037449 3.949521 1.413014 -0.284725 -0.770747 -0.193396 0.536170 0.0000983361 -0.0000009808 -0.0000363363 0.0000011210 0.0000003436 0.0000150110 0.0017182098 0.0006471084 -0.0000396938 0.0016717068 0.0000467764 0.0006283855
1403638158.48508 -0.102330 3.991179 1.413131 -0.281420 -0.771415 -0.196163 0.535949 0.0000984395 -0.0000001015 -0.0000361341 0.0000010941 0.0000000090 0.0000148229 0.0017567775 0.0006680852 -0.0000400852 0.0017222884 0.0000475183 0.0006297238
1403638158.55175 -0.164122 4.031555 1.404510 -0.278904 -0.771773 -0.199056 0.535683 0.0000982854 0.0000006560 -0.0000359449 0.0000010548 -0.0000002889 0.0000146609 0.0017871511 0.0006953161 -0.0000377006 0.0017686085 0.0000462446 0.0006237821
1403638158.61841 -0.224719 4.070219 1.400014 -0.277755 -0.771383 -0.201219 0.536032 0.0000984461 0.0000011097 -0.0000357281 0.0000010495 -0.0000004752 0.0000144537 0.0018226326 0.0007209760 -0.0000392132 0.0018185977 0.0000468745 0.0006283901
1403638158.68508 -0.293312 4.110185 1.401147 -0.279146 -0.770452 -0.201268 0.536631 0.0000984399 0.0000008877 -0.0000355343 0.0000010039 -0.0000004039 0.0000142770 0.0018513027 0.0007486953 -0.0000344231 0.0018635426 0.0000439188 0.0006244356
1403638158.75175 -0.358533 4.146303 1.394105 -0.281957 -0.769975 -0.199025 0.536682 0.0000982683 0.0000001876 -0.0000356824 0.0000009772 -0.0000001643 0.0000143817 0.0018871878 0.0007769808 -0.0000336899 0.0019187654 0.0000430473 0.0006255625
1403638158.81841 -0.429150 4.188019 1.395013 -0.285893 -0.770417 -0.195097 0.535406 0.0000977670 -0.0000007508 -0.0000361607 0.0000009678 0.0000001754 0.0000147894 0.0019201177 0.0008037769 -0.0000310498 0.0019711414 0.0000420407 0.0006262889
1403638158.88508 -0.491320 4.224427 1.395493 -0.289920 -0.771461 -0.191733 0.532948 0.0000970754 -0.0000015287 -0.0000368626 0.0000009714 0.0000004739 0.0000153972 0.0019612582 0.0008350443 -0.0000287571 0.0020286222 0.0000391487 0.0006259906
1403638158.95175 -0.544637 4.257435 1.394255 -0.292865 -0.772412 -0.188426 0.531137 0.0000963637 -0.0000021389 -0.0000373761 0.0000009133 0.0000007337 0.0000158155 0.0019706162 0.0008781472 -0.0000154880 0.0020671992 0.0000280391 0.0006106213
1403638159.01841 -0.609734 4.294024 1.398938 -0.295815 -0.774851 -0.186155 0.526730 0.0000953797 -0.0000024814 -0.0000382937 0.0000009210 0.0000008908 0.0000166850 0.0020029898 0.0009019141 -0.0000153901 0.0021124088 0.0000277449 0.0006111886
1403638159.08508 -0.675306 4.333261 1.411700 -0.298987 -0.778508 -0.183468 0.520453 0.0000940837 -0.0000026815 -0.0000395108 0.0000009247 0.0000010126 0.0000179042 0.0020407973 0.0009301750 -0.0000155608 0.0021695639 0.0000278955 0.0006115813
1403638159.15175 -0.738394 4.370420 1.420355 -0.302268 -0.783342 -0.180249 0.512368 0.0000923670 -0.0000028553 -0.0000410718 0.0000009329 0.0000011450 0.0000195866 0.0020821848 0.0009607579 -0.0000157489 0.0022289611 0.0000277639 0.0006131993
1403638159.21841 -0.804132 4.413791 1.430561 -0.304116 -0.787218 -0.178823 0.505789 0.0000910035 -0.0000027083 -0.0000421783 0.0000009158 0.0000011200 0.0000208770 0.0021211702 0.0009905769 -0.0000161030 0.0022861510 0.0000280982 0.0006135728
1403638159.28508 -0.870360 4.459609 1.434119 -0.304511 -0.785415 -0.179759 0.508019 0.0000914156 -0.0000028012 -0.0000417523 0.0000009143 0.0000011363 0.0000203736 0.0021661386 0.0010247933 -0.0000163287 0.0023479780 0.0000284754 0.0006130408
1403638159.35175 -0.943120 4.506354 1.444468 -0.304416 -0.778445 -0.182207 0.517836 0.0000932000 -0.0000032708 -0.0000399253 0.0000009291 0.0000012500 0.0000183589 0.0022058965 0.0010639322 -0.0000166188 0.0024070935 0.0000293431 0.0006093866
1403638159.41841 -1.014510 4.555532 1.447356 -0.302619 -0.769514 -0.186197 0.530661 0.0000956510 -0.0000036456 -0.0000374124 0.0000009524 0.0000012626 0.0000158401 0.0022509951 0.0011041625 -0.0000187147 0.0024766431 0.0000305401 0.0006111539
1403638159.48508 -1.075121 4.601661 1.452328 -0.301226 -0.759124 -0.188626 0.545357 0.0000980276 -0.0000044490 -0.0000344531 0.0000010031 0.0000013982 0.0000132656 0.0022990637 0.0011431914 -0.0000193471 0.0025434342 0.0000315729 0.0006069603
1403638159.55175 -1.140367 4.650645 1.459365 -0.302597 -0.748810 -0.187238 0.559161 0.0000998658 -0.0000061416 -0.0000317020 0.0000011776 0.0000017849 0.0000111856 0.0023488103 0.0011742241 -0.0000211018 0.0026033325 0.0000330695 0.0006060023
1403638159.61841 -1.202512 4.697667 1.469266 -0.305519 -0.740509 -0.182385 0.570123 0.0001008586 -0.0000082861 -0.0000296402 0.0000014800 0.0000022704 0.0000098077 0.0024012894 0.0012083751 -0.0000217059 0.0026663344 0.0000339915 0.0006033620
1403638159.68508 -1.262024 4.746688 1.479664 -0.308220 -0.734514 -0.177992 0.577762 0.0001014007 -0.0000100300 -0.0000282161 0.0000017971 0.0000026266 0.0000089294 0.0024565026 0.0012399271 -0.0000247358 0.0027287127 0.0000353910 0.0006034581
1403638159.75175 -1.318997 4.800945 1.494195 -0.309452 -0.731763 -0.175417 0.581370 0.0001015263 -0.0000109133 -0.0000275505 0.0000019665 0.0000028024 0.0000085310 0.0025042250 0.0012751698 -0.0000246717 0.0027856776 0.0000352348 0.0005928666
1403638159.81841 -1.366090 4.853049 1.515879 -0.306782 -0.731415 -0.178864 0.582173 0.0001019020 -0.0000100997 -0.0000271095 0.0000017972 0.0000025216 0.0000082557 0.0025617529 0.0013093125 -0.0000255397 0.0028418969 0.0000369272 0.0005898395
1403638159.88508 -1.409924 4.907699 1.543122 -0.301536 -0.733816 -0.186232 0.579576 0.0001021103 -0.0000080880 -0.0000271732 0.0000014219 0.0000019808 0.0000082559 0.0026095072 0.0013428310 -0.0000248800 0.0028856177 0.0000369680 0.0005831963
1403638159.95175 -1.446038 4.959766 1.572815 -0.295448 -0.737125 -0.194675 0.575725 0.0001022910 -0.0000056713 -0.0000274738 0.0000011031 0.0000013411 0.0000084011 0.0026674663 0.0013739975 -0.0000257415 0.0029300514 0.0000381473 0.0005839830
1403638160.01841 -1.476540 5.010134 1.603477 -0.290922 -0.740308 -0.200229 0.572029 0.0001022117 -0.0000039003 -0.0000279097 0.0000009460 0.0000008746 0.0000086430 0.0027178305 0.0014035744 -0.0000263026 0.0029662792 0.0000391887 0.0005848077
1403638160.08508 -1.494337 5.052766 1.639188 -0.288495 -0.743836 -0.202418 0.567896 0.0001017047 -0.0000028585 -0.0000286386 0.0000008522 0.0000006062 0.0000090707 0.0027230882 0.0014559668 -0.0000227320 0.0029803347 0.0000369228 0.0005774428
1403638160.15175 -1.516247 5.098703 1.677882 -0.288077 -0.749013 -0.201808 0.561484 0.0001007409 -0.0000023138 -0.0000300344 0.0000008069 0.0000004842 0.0000099526 0.0027177338 0.0015039429 -0.0000198613 0.0029819039 0.0000363791 0.0005709811
1403638160.21841 -1.549085 5.151356 1.721164 -0.289119 -0.756650 -0.199020 0.551617 0.0000991439 -0.0000019485 -0.0000322774 0.0000007820 0.0000004201 0.0000115133 0.0027338983 0.0015495860 -0.0000176276 0.0029923757 0.0000350855 0.0005691475
1403638160.28508 -1.566539 5.192785 1.767412 -0.290635 -0.763847 -0.195525 0.542069 0.0000974057 -0.0000017989 -0.0000344120 0.0000007678 0.0000004195 0.0000131684 0.0027563946 0.0016003716 -0.0000157100 0.0030168490 0.0000349586 0.0005644439
1403638160.35175 -1.575611 5.231186 1.812888 -0.291417 -0.769582 -0.193157 0.534332 0.0000959756 -0.0000015748 -0.0000360444 0.0000007536 0.0000003708 0.0000145550 0.0027660584 0.0016423654 -0.0000144655 0.0030246581 0.0000349750 0.0005617344
1403638160.41841 -1.591717 5.273182 1.861118 -0.291990 -0.772979 -0.191891 0.529550 0.0000951123 -0.0000014056 -0.0000369946 0.0000007456 0.0000003204 0.0000154143 0.0027712217 0.0016854741 -0.0000123301 0.0030212608 0.0000341748 0.0005612510
1403638160.48508 -1.607800 5.312950 1.907325 -0.292761 -0.774424 -0.190855 0.527383 0.0000946157 -0.0000014761 -0.0000374517 0.0000007434 0.0000003550 0.0000158454 0.0027898070 0.0017255212 -0.0000147579 0.0030302105 0.0000361583 0.0005595418
1403638160.55175 -1.627902 5.355788 1.945906 -0.293179 -0.775208 -0.190439 0.526148 0.0000942740 -0.0000014474 -0.0000376638 0.0000007148 0.0000003524 0.0000160481 0.0027408722 0.0018115127 -0.0000044155 0.0030053852 0.0000281274 0.0005474240
1403638160.61841 -1.653410 5.403126 1.984819 -0.293744 -0.775681 -0.189825 0.525356 0.0000940718 -0.0000015681 -0.0000378231 0.0000007174 0.0000004048 0.0000162031 0.0027705676 0.0018473464 -0.0000047376 0.0030259726 0.0000296263 0.0005436153
1403638160.68508 -1.683917 5.452538 2.026802 -0.294029 -0.775252 -0.190173 0.525705 0.0000940950 -0.0000015679 -0.0000376921 0.0000007068 0.0000004062 0.0000160808 0.0028035460 0.0018892219 -0.0000041274 0.0030496521 0.0000300234 0.0005381796
1403638160.75175 -1.704888 5.497788 2.067265 -0.295247 -0.772222 -0.188953 0.529904 0.0000946916 -0.0000022528 -0.0000370284 0.0000007396 0.0000006599 0.0000154523 0.0028510965 0.0019276192 -0.0000060701 0.0030852067 0.0000322431 0.0005378842
1403638160.81841 -1.728016 5.544951 2.105175 -0.297998 -0.766210 -0.188491 0.537207 0.0000958170 -0.0000033055 -0.0000357043 0.0000008086 0.0000010124 0.0000142619 0.0028987905 0.0019568864 -0.0000087398 0.0031123417 0.0000350031 0.0005379894
1403638160.88508 -1.744770 5.589138 2.140235 -0.302930 -0.757630 -0.190565 0.545815 0.0000971378 -0.0000044326 -0.0000338691 0.0000008852 0.0000013336 0.0000127315 0.0029327480 0.0019957764 -0.0000086174 0.0031339812 0.0000352403 0.0005320301
1403638160.95175 -1.762180 5.637794 2.173148 -0.308910 -0.749241 -0.195664 0.552203 0.0000982539 -0.0000050980 -0.0000322352 0.0000009454 0.0000014637 0.0000114677 0.0029687867 0.0020267066 -0.0000092809 0.0031493536 0.0000369277 0.0005268038
