# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638156.35175 1.938700 2.895245 1.306304 -0.403175 -0.721622 -0.266249 0.495806 0.0001841259 -0.0000042418 -0.0000701232 0.0000055352 0.0000015959 0.0000327605 0.0019371538 0.0002876559 -0.0000208804 0.0015194402 0.0000485203 0.0009938634
1403638156.41842 1.878306 2.910178 1.314475 -0.398013 -0.726861 -0.258768 0.496284 0.0001830663 -0.0000050189 -0.0000710780 0.0000052798 0.0000019145 0.0000336208 0.0019719265 0.0003038101 -0.0000166234 0.0015578632 0.0000476138 0.0009985536
1403638156.48508 1.825459 2.922477 1.316923 -0.394120 -0.730662 -0.253021 0.496773 0.0001820358 -0.0000055965 -0.0000718955 0.0000051130 0.0000021918 0.0000343603 0.0020090064 0.0003229951 -0.0000206377 0.0015921945 0.0000483382 0.0010123037
1403638156.55175 1.762428 2.927489 1.323696 -0.390714 -0.733166 -0.249651 0.497479 0.0001797894 -0.0000054108 -0.0000715871 0.0000043004 0.0000023031 0.0000338097 0.0019648513 0.0003721215 -0.0000141174 0.0015592165 0.0000346355 0.0009645041
1403638156.61842 1.705443 2.941410 1.326381 -0.388422 -0.734367 -0.247512 0.498569 0.0001794218 -0.0000054277 -0.0000716823 0.0000041015 0.0000022929 0.0000338639 0.0019929141 0.0003915168 -0.0000181223 0.0015951326 0.0000372733 0.0009722078
1403638156.68508 1.644969 2.960245 1.321655 -0.387579 -0.735121 -0.246747 0.498493 0.0001793373 -0.0000055309 -0.0000716702 0.0000040229 0.0000023242 0.0000338220 0.0020346186 0.0004123644 -0.0000190571 0.0016274065 0.0000350968 0.0009824579
1403638156.75175 1.584864 2.984139 1.317706 -0.386703 -0.735659 -0.246266 0.498618 0.0001791860 -0.0000054543 -0.0000716271 0.0000038819 0.0000022731 0.0000337615 0.0020806351 0.0004358749 -0.0000197598 0.0016646656 0.0000330773 0.0009915676
1403638156.81842 1.527363 3.008409 1.307600 -0.386918 -0.735881 -0.246468 0.498024 0.0001788432 -0.0000053160 -0.0000717062 0.0000036455 0.0000021896 0.0000337631 0.0021202190 0.0004658167 -0.0000197304 0.0017003950 0.0000329734 0.0009971870
1403638156.88508 1.469802 3.037110 1.299592 -0.387082 -0.736158 -0.246868 0.497288 0.0001780172 -0.0000050676 -0.0000715417 0.0000034727 0.0000021029 0.0000336446 0.0021535755 0.0004940290 -0.0000187632 0.0017232822 0.0000278498 0.0009976053
1403638156.95175 1.415110 3.059176 1.295495 -0.388035 -0.736136 -0.247266 0.496380 0.0001766817 -0.0000047744 -0.0000714195 0.0000031803 0.0000019688 0.0000335897 0.0021798500 0.0005233253 -0.0000202311 0.0017532270 0.0000276312 0.0009925895
1403638157.01842 1.355839 3.090309 1.292506 -0.389664 -0.736058 -0.247420 0.495140 0.0001760134 -0.0000049619 -0.0000716996 0.0000030893 0.0000020261 0.0000338040 0.0022225936 0.0005495366 -0.0000201059 0.0017893234 0.0000253512 0.0010009250
1403638157.08508 1.305153 3.116109 1.292889 -0.391469 -0.736527 -0.246726 0.493362 0.0001753152 -0.0000050926 -0.0000722299 0.0000029864 0.0000020765 0.0000343237 0.0022752731 0.0005824655 -0.0000210462 0.0018366439 0.0000260296 0.0010060023
1403638157.15175 1.240821 3.152087 1.291445 -0.393596 -0.737460 -0.246848 0.490205 0.0001740456 -0.0000050623 -0.0000731912 0.0000029118 0.0000021057 0.0000352657 0.0023184668 0.0006117125 -0.0000192205 0.0018722723 0.0000235870 0.0010136699
1403638157.21842 1.180952 3.187380 1.292588 -0.395333 -0.737815 -0.246820 0.488283 0.0001731906 -0.0000050350 -0.0000735531 0.0000027690 0.0000020773 0.0000356069 0.0023637461 0.0006549524 -0.0000180447 0.0019186828 0.0000233330 0.0010146080
1403638157.28508 1.115393 3.234436 1.292736 -0.395375 -0.737197 -0.247067 0.489057 0.0001729957 -0.0000050903 -0.0000732667 0.0000026811 0.0000020952 0.0000352459 0.0024157094 0.0006933265 -0.0000211075 0.0019652780 0.0000240925 0.0010171905
1403638157.35175 1.060787 3.273580 1.294130 -0.392688 -0.737879 -0.248638 0.489397 0.0001722464 -0.0000037734 -0.0000726313 0.0000023559 0.0000016273 0.0000344013 0.0024199825 0.0007564418 -0.0000229089 0.0020091503 0.0000283303 0.0009855937
1403638157.41842 0.999633 3.314950 1.305562 -0.389066 -0.738289 -0.251264 0.490330 0.0001724113 -0.0000024900 -0.0000719196 0.0000022575 0.0000010498 0.0000336599 0.0024735022 0.0007928180 -0.0000238849 0.0020569979 0.0000283569 0.0009855088
1403638157.48508 0.938513 3.360020 1.306612 -0.384798 -0.738315 -0.253055 0.492731 0.0001734523 -0.0000016588 -0.0000709156 0.0000022322 0.0000006718 0.0000325858 0.0025390365 0.0008322905 -0.0000264936 0.0021184520 0.0000299664 0.0009936006
1403638157.55175 0.873206 3.402701 1.310079 -0.379058 -0.738549 -0.253557 0.496557 0.0001746479 -0.0000010750 -0.0000696054 0.0000022056 0.0000004078 0.0000312702 0.0026051669 0.0008751498 -0.0000277687 0.0021803458 0.0000313556 0.0009991299
1403638157.61842 0.802058 3.451046 1.311945 -0.370544 -0.739484 -0.253310 0.501692 0.0001756457 -0.0000001639 -0.0000679212 0.0000021658 0.0000000355 0.0000296768 0.0026585019 0.0009192571 -0.0000300505 0.0022442562 0.0000358417 0.0009939446
1403638157.68508 0.733360 3.498048 1.314615 -0.360068 -0.741337 -0.252990 0.506722 0.0001768909 0.0000011999 -0.0000662863 0.0000021593 -0.0000004722 0.0000281796 0.0027276206 0.0009677745 -0.0000324554 0.0023204757 0.0000388570 0.0009989575
1403638157.75175 0.663569 3.540366 1.312211 -0.348422 -0.744655 -0.251170 0.510886 0.0001769295 0.0000026820 -0.0000650150 0.0000021417 -0.0000010002 0.0000271249 0.0027859065 0.0010136163 -0.0000374265 0.0023925617 0.0000457756 0.0009883221
1403638157.81842 0.596203 3.585237 1.317244 -0.336828 -0.748747 -0.245213 0.515554 0.0001772302 0.0000031141 -0.0000644206 0.0000021414 -0.0000011424 0.0000265724 0.0028526802 0.0010586790 -0.0000419025 0.0024725544 0.0000494301 0.0009939639
1403638157.88508 0.525224 3.626253 1.320178 -0.325549 -0.752705 -0.237012 0.520844 0.0001775674 0.0000026265 -0.0000638608 0.0000021068 -0.0000009413 0.0000260881 0.0029247706 0.0011032159 -0.0000445101 0.0025553086 0.0000536251 0.0009941779
1403638157.95175 0.459288 3.668686 1.333943 -0.314895 -0.756731 -0.227959 0.525580 0.0001778163 0.0000019907 -0.0000635645 0.0000020779 -0.0000006880 0.0000258023 0.0029952284 0.0011479634 -0.0000470019 0.0026433986 0.0000569984 0.0010024514
1403638158.01842 0.395679 3.709613 1.337161 -0.305852 -0.761166 -0.218900 0.528359 0.0001773376 0.0000012684 -0.0000638258 0.0000020333 -0.0000004196 0.0000260247 0.0030657949 0.0011917468 -0.0000502506 0.0027246053 0.0000616055 0.0010006380
1403638158.08508 0.325782 3.750800 1.348926 -0.300719 -0.764344 -0.209069 0.530694 0.0001767849 -0.0000005062 -0.0000643287 0.0000020012 0.0000002441 0.0000264110 0.0031385840 0.0012330118 -0.0000546458 0.0028078811 0.0000635471 0.0010074360
1403638158.15175 0.262280 3.786835 1.354475 -0.296787 -0.766125 -0.200343 0.533698 0.0001759074 -0.0000022469 -0.0000643567 0.0000019445 0.0000009419 0.0000264065 0.0032049143 0.0012801434 -0.0000566580 0.0028883245 0.0000721081 0.0009851317
1403638158.21842 0.192302 3.829231 1.361141 -0.293615 -0.767477 -0.193809 0.535918 0.0001756466 -0.0000035891 -0.0000643089 0.0000019533 0.0000014346 0.0000263495 0.0032741899 0.0013194253 -0.0000593036 0.0029728007 0.0000744960 0.0009885779
1403638158.28508 0.126332 3.868630 1.370104 -0.289972 -0.768668 -0.191598 0.536987 0.0001756637 -0.0000035341 -0.0000642490 0.0000019372 0.0000014041 0.0000262726 0.0033536143 0.0013680102 -0.0000605256 0.0030691503 0.0000772892 0.0009919895
1403638158.35175 0.062979 3.908573 1.371001 -0.286265 -0.770293 -0.191598 0.536648 0.0001754794 -0.0000026280 -0.0000644047 0.0000018728 0.0000010604 0.0000263783 0.0034303276 0.0014128052 -0.0000615571 0.0031613458 0.0000783032 0.0009960349
1403638158.41842 -0.004288 3.953616 1.372176 -0.282843 -0.771331 -0.193334 0.536349 0.0001755254 -0.0000013150 -0.0000641434 0.0000017987 0.0000005622 0.0000261303 0.0035054058 0.0014581907 -0.0000605060 0.0032494805 0.0000779236 0.0009912239
1403638158.48508 -0.069352 3.994508 1.371440 -0.279540 -0.771854 -0.196415 0.536209 0.0001755642 0.0000002658 -0.0000638302 0.0000017557 -0.0000000346 0.0000258494 0.0035891543 0.0015065768 -0.0000604882 0.0033461404 0.0000789522 0.0009919732
1403638158.55175 -0.136189 4.035743 1.369245 -0.277252 -0.772243 -0.199258 0.535788 0.0001752607 0.0000016791 -0.0000633966 0.0000017011 -0.0000005705 0.0000255075 0.0036586249 0.0015571807 -0.0000535421 0.0034365507 0.0000749864 0.0009824242
1403638158.61841 -0.196941 4.075583 1.368575 -0.275991 -0.771897 -0.201372 0.536147 0.0001753763 0.0000024446 -0.0000630580 0.0000016688 -0.0000008791 0.0000251798 0.0037294461 0.0016109128 -0.0000540439 0.0035363871 0.0000738465 0.0009840018
1403638158.68508 -0.260865 4.114300 1.363133 -0.277008 -0.771093 -0.201235 0.536830 0.0001753178 0.0000020397 -0.0000627016 0.0000016105 -0.0000007497 0.0000248868 0.0037967526 0.0016603864 -0.0000476476 0.0036278625 0.0000707472 0.0009788812
1403638158.75175 -0.322409 4.150814 1.357897 -0.279726 -0.770674 -0.198860 0.536907 0.0001750992 0.0000007975 -0.0000629873 0.0000015790 -0.0000003182 0.0000251057 0.0038739278 0.0017072004 -0.0000490548 0.0037309127 0.0000708700 0.0009867105
1403638158.81841 -0.376930 4.178877 1.351516 -0.283612 -0.770972 -0.194978 0.535864 0.0001740273 -0.0000008791 -0.0000637747 0.0000015320 0.0000002836 0.0000257994 0.0039343371 0.0017613499 -0.0000398823 0.0038180954 0.0000655435 0.0009818458
1403638158.88508 -0.435375 4.213373 1.351032 -0.287724 -0.771943 -0.191489 0.533527 0.0001727727 -0.0000023101 -0.0000649087 0.0000015344 0.0000008187 0.0000267930 0.0039924870 0.0018020302 -0.0000392892 0.0039008165 0.0000640011 0.0009851317
1403638158.95175 -0.505214 4.253175 1.358453 -0.290974 -0.772862 -0.188466 0.531506 0.0001714771 -0.0000034689 -0.0000657917 0.0000014935 0.0000012878 0.0000275704 0.0040314811 0.0018727587 -0.0000203516 0.0039693054 0.0000492326 0.0009721929
1403638159.01841 -0.566578 4.289244 1.363236 -0.293831 -0.775407 -0.186011 0.527074 0.0001696040 -0.0000040595 -0.0000674434 0.0000014836 0.0000015472 0.0000291214 0.0040987571 0.0019378206 -0.0000195577 0.0040738387 0.0000490306 0.0009741698
1403638159.08508 -0.631823 4.328483 1.371555 -0.296843 -0.779084 -0.183363 0.520854 0.0001673882 -0.0000044410 -0.0000696799 0.0000014985 0.0000017673 0.0000313270 0.0041755244 0.0019893467 -0.0000192775 0.0041780883 0.0000492608 0.0009799919
1403638159.15175 -0.697032 4.368958 1.383376 -0.300344 -0.783911 -0.180280 0.512616 0.0001643144 -0.0000047194 -0.0000724046 0.0000014835 0.0000019803 0.0000342365 0.0042491601 0.0020536749 -0.0000170032 0.0042837709 0.0000477678 0.0009785760
1403638159.21841 -0.756914 4.403888 1.393811 -0.302453 -0.787640 -0.178996 0.506069 0.0001618972 -0.0000044354 -0.0000744206 0.0000014511 0.0000019259 0.0000365552 0.0043295861 0.0021194440 -0.0000145814 0.0043916311 0.0000459460 0.0009804262
1403638159.28508 -0.826343 4.446914 1.396257 -0.302979 -0.785731 -0.180228 0.508280 0.0001626134 -0.0000046332 -0.0000736283 0.0000014418 0.0000019662 0.0000356408 0.0044036222 0.0021774762 -0.0000146288 0.0044963551 0.0000468403 0.0009783225
1403638159.35175 -0.899240 4.498211 1.402254 -0.302641 -0.778857 -0.182725 0.518075 0.0001655992 -0.0000053802 -0.0000702855 0.0000014504 0.0000021378 0.0000320488 0.0044799326 0.0022564283 -0.0000141074 0.0046045820 0.0000473810 0.0009732301
1403638159.41841 -0.966216 4.543271 1.402214 -0.300778 -0.769790 -0.186696 0.531131 0.0001697247 -0.0000059912 -0.0000657564 0.0000014557 0.0000021452 0.0000275905 0.0045637535 0.0023431284 -0.0000173854 0.0047269736 0.0000490360 0.0009683692
1403638159.48508 -1.037671 4.591338 1.408524 -0.299818 -0.759315 -0.189375 0.545607 0.0001739253 -0.0000074358 -0.0000604025 0.0000015446 0.0000024020 0.0000230161 0.0046529733 0.0024113479 -0.0000172166 0.0048431123 0.0000501892 0.0009637222
1403638159.55175 -1.101872 4.639369 1.414535 -0.300971 -0.749069 -0.187809 0.559499 0.0001771816 -0.0000104326 -0.0000555917 0.0000018399 0.0000030888 0.0000194257 0.0047527245 0.0024822770 -0.0000197899 0.0049729763 0.0000518044 0.0009678317
1403638159.61841 -1.164668 4.694113 1.420144 -0.303562 -0.740920 -0.182668 0.570543 0.0001788085 -0.0000142400 -0.0000518793 0.0000023445 0.0000039507 0.0000169964 0.0048504125 0.0025475492 -0.0000201305 0.0050842942 0.0000543221 0.0009599155
1403638159.68508 -1.222242 4.743124 1.438856 -0.305965 -0.735173 -0.177816 0.578176 0.0001796830 -0.0000173586 -0.0000493389 0.0000028882 0.0000045797 0.0000154634 0.0049641459 0.0026159327 -0.0000235165 0.0051997865 0.0000567971 0.0009614841
1403638159.75175 -1.276886 4.800660 1.453112 -0.307131 -0.732539 -0.174924 0.581772 0.0001798137 -0.0000189667 -0.0000482110 0.0000032033 0.0000049005 0.0000148142 0.0050647196 0.0026793271 -0.0000239887 0.0053015113 0.0000581664 0.0009505190
1403638159.81841 -1.327416 4.853512 1.475473 -0.304452 -0.732176 -0.178425 0.582574 0.0001805145 -0.0000175945 -0.0000474892 0.0000029214 0.0000044303 0.0000143731 0.0051849875 0.0027440476 -0.0000249555 0.0054025387 0.0000605538 0.0009527286
1403638159.88508 -1.368900 4.907219 1.501570 -0.298979 -0.734542 -0.185744 0.580136 0.0001811120 -0.0000140102 -0.0000476582 0.0000022870 0.0000034707 0.0000144101 0.0052908935 0.0028089777 -0.0000257364 0.0054944179 0.0000626787 0.0009524314
1403638159.95175 -1.397139 4.953008 1.527191 -0.292708 -0.737826 -0.194165 0.576398 0.0001814380 -0.0000097112 -0.0000481299 0.0000017231 0.0000023396 0.0000146340 0.0053948297 0.0028687000 -0.0000249670 0.0055713656 0.0000638532 0.0009536363
1403638160.01841 -1.423885 4.997838 1.553831 -0.288682 -0.740747 -0.200223 0.572597 0.0001812348 -0.0000065508 -0.0000488605 0.0000014393 0.0000015113 0.0000150271 0.0054609220 0.0029259982 -0.0000274750 0.0056152209 0.0000667516 0.0009507023
1403638160.08508 -1.443825 5.041762 1.587929 -0.286441 -0.744154 -0.202528 0.568480 0.0001801488 -0.0000046997 -0.0000500787 0.0000012713 0.0000010325 0.0000157530 0.0054535348 0.0030282818 -0.0000218896 0.0056163855 0.0000633821 0.0009315784
1403638160.15175 -1.482145 5.093900 1.633063 -0.286733 -0.749165 -0.202338 0.561778 0.0001783204 -0.0000037583 -0.0000525294 0.0000011932 0.0000008125 0.0000172854 0.0054288392 0.0031414372 -0.0000221760 0.0056035313 0.0000653558 0.0009202603
1403638160.21841 -1.496995 5.129677 1.675038 -0.288387 -0.756490 -0.200078 0.551838 0.0001753886 -0.0000031374 -0.0000565355 0.0000011408 0.0000006983 0.0000200442 0.0054539720 0.0032599299 -0.0000214812 0.0056394906 0.0000658249 0.0009155305
1403638160.28508 -1.527844 5.182228 1.717161 -0.289831 -0.763767 -0.196603 0.542222 0.0001723750 -0.0000028547 -0.0000602948 0.0000011192 0.0000006814 0.0000229218 0.0054840876 0.0033226290 -0.0000189244 0.0056498879 0.0000658870 0.0009094049
1403638160.35175 -1.546775 5.224219 1.763590 -0.291035 -0.769355 -0.194536 0.534366 0.0001699224 -0.0000024289 -0.0000632359 0.0000011008 0.0000005712 0.0000253891 0.0055478963 0.0034115073 -0.0000196933 0.0056951994 0.0000684749 0.0009124432
1403638160.41841 -1.570716 5.267946 1.812175 -0.291427 -0.772849 -0.193234 0.529562 0.0001680951 -0.0000021240 -0.0000648316 0.0000010705 0.0000004796 0.0000268583 0.0055543279 0.0035137473 -0.0000209236 0.0056912262 0.0000698406 0.0009011680
1403638160.48508 -1.575348 5.299982 1.859264 -0.291993 -0.774383 -0.191988 0.527459 0.0001673059 -0.0000022137 -0.0000656836 0.0000010737 0.0000005178 0.0000276460 0.0056214738 0.0035816447 -0.0000266687 0.0057352432 0.0000762309 0.0009026964
1403638160.55175 -1.595042 5.343016 1.897197 -0.292508 -0.775149 -0.191733 0.526138 0.0001666970 -0.0000022134 -0.0000660546 0.0000010510 0.0000005185 0.0000280180 0.0055698172 0.0036930598 -0.0000246613 0.0056878313 0.0000750097 0.0008889767
1403638160.61841 -1.612825 5.386328 1.940044 -0.293160 -0.775586 -0.191024 0.525388 0.0001663322 -0.0000023910 -0.0000663395 0.0000010551 0.0000005867 0.0000283027 0.0056346429 0.0037558355 -0.0000280903 0.0057262510 0.0000797377 0.0008880677
1403638160.68508 -1.627689 5.425631 1.976657 -0.293093 -0.775204 -0.191276 0.525898 0.0001663932 -0.0000024316 -0.0000661198 0.0000010410 0.0000005977 0.0000280998 0.0056837330 0.0038341452 -0.0000281006 0.0057464401 0.0000814649 0.0008811875
1403638160.75175 -1.649006 5.470480 2.017144 -0.294336 -0.772186 -0.190068 0.530066 0.0001674848 -0.0000036175 -0.0000648991 0.0000010833 0.0000010349 0.0000269581 0.0057533782 0.0038846485 -0.0000290112 0.0057807007 0.0000842420 0.0008807151
1403638160.81841 -1.676296 5.521676 2.058616 -0.297022 -0.766269 -0.189466 0.537320 0.0001694254 -0.0000054739 -0.0000625568 0.0000011831 0.0000016584 0.0000248716 0.0058294481 0.0039501750 -0.0000302783 0.0058222985 0.0000865420 0.0008764047
1403638160.88508 -1.707175 5.579466 2.100604 -0.301861 -0.757812 -0.191361 0.545877 0.0001716808 -0.0000074798 -0.0000593344 0.0000013131 0.0000022262 0.0000222289 0.0058980289 0.0040380103 -0.0000289838 0.0058602821 0.0000861450 0.0008645313
1403638160.95175 -1.724251 5.627620 2.135727 -0.308202 -0.749334 -0.196566 0.552152 0.0001735471 -0.0000086715 -0.0000564646 0.0000014164 0.0000024583 0.0000200446 0.0059923587 0.0041261451 -0.0000279896 0.0059111469 0.0000873047 0.0008557345
1403638161.01841 -1.739964 5.675081 2.170463 -0.315420 -0.742547 -0.203364 0.554777 0.0001747015 -0.0000091321 -0.0000545835 0.0000014668 0.0000024820 0.0000186838 0.0060761583 0.0041866479 -0.0000301566 0.0059418942 0.0000898658 0.0008501370
1403638161.08508 -1.756203 5.722967 2.209376 -0.324663 -0.736852 -0.210836 0.554249 0.0001752053 -0.0000093333 -0.0000537241 0.0000015031 0.0000024814 0.0000180705 0.0061677375 0.0042387212 -0.0000317847 0.0059757870 0.0000937879 0.0008459433
1403638161.15175 -1.767973 5.772846 2.243944 -0.334367 -0.733010 -0.219706 0.550113 0.0001749564 -0.0000087288 -0.0000539818 0.0000014607 0.0000022946 0.0000182233 0.0062575997 0.0042893929 -0.0000368743 0.0060092226 0.0000994086 0.0008423161
1403638161.21841 -1.775563 5.819335 2.275598 -0.346130 -0.729464 -0.229025 0.543713 0.0001742883 -0.0000081267 -0.0000549294 0.0000014328 0.0000021470 0.0000188502 0.0063554504 0.0043387434 -0.0000414073 0.0060370959 0.0001045232 0.0008395745
1403638161.28508 -1.782196 5.866715 2.306850 -0.359482 -0.725284 -0.238525 0.536509 0.0001735462 -0.0000076466 -0.0000560457 0.0000014300 0.0000020390 0.0000196097 0.0064500144 0.0043822223 -0.0000470100 0.0060603494 0.0001109072 0.0008391487
1403638161.35175 -1.782556 5.909463 2.329728 -0.373325 -0.721194 -0.247353 0.528511 0.0001723889 -0.0000073050 -0.0000574134 0.0000014131 0.0000019999 0.0000205911 0.0065316535 0.0044333673 -0.0000431711 0.0060685871 0.0001078730 0.0008248172
1403638161.41841 -1.785522 5.954577 2.359220 -0.385654 -0.719386 -0.253564 0.519095 0.0001707468 -0.0000068584 -0.0000595809 0.0000014153 0.0000019475 0.0000222471 0.0066146224 0.0044664390 -0.0000485886 0.0060767735 0.0001146538 0.0008257422
1403638161.48508 -1.788494 5.998443 2.381263 -0.395606 -0.719012 -0.258620 0.509543 0.0001688994 -0.0000061031 -0.0000618958 0.0000013833 0.0000017858 0.0000241258 0.0067021064 0.0045088075 -0.0000533303 0.0060890818 0.0001211098 0.0008237632
1403638161.55175 -1.788575 6.042302 2.405025 -0.403559 -0.718205 -0.262135 0.502599 0.0001673590 -0.0000056643 -0.0000634323 0.0000013489 0.0000017023 0.0000254559 0.0067775656 0.0045570185 -0.0000518965 0.0060919598 0.0001194238 0.0008121501
1403638161.61841 -1.792788 6.092429 2.433728 -0.410490 -0.716618 -0.264295 0.498101 0.0001664495 -0.0000058108 -0.0000644099 0.0000013694 0.0000018102 0.0000263234 0.0068578984 0.0046044241 -0.0000510071 0.0060918175 0.0001198257 0.0008069429
1403638161.68508 -1.783802 6.127438 2.452728 -0.416599 -0.714161 -0.264826 0.496274 0.0001657840 -0.0000067138 -0.0000648732 0.0000014233 0.0000022040 0.0000267571 0.0069492624 0.0046639548 -0.0000501568 0.0060960727 0.0001187226 0.0007963035
1403638161.75175 -1.788684 6.180689 2.474083 -0.421158 -0.710849 -0.265401 0.496872 0.0001658298 -0.0000077564 -0.0000645661 0.0000014904 0.0000026170 0.0000264739 0.0070038156 0.0047032024 -0.0000454872 0.0060680522 0.0001139338 0.0007836488
