# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530314.09976 0.870435 -0.272835 1.218508 0.025644 0.003495 0.002421 0.999662 0.0008130251 0.0002082520 -0.0001672858 0.0021365608 -0.0001415318 0.0034975261 0.0695199054 0.0054662453 0.0002396966 0.0056512087 0.0022708833 0.0051774316
1520530314.14976 0.875208 -0.277522 1.216029 0.026386 0.005606 0.004859 0.999624 0.0008868779 0.0002323057 -0.0001857261 0.0022570573 -0.0001420993 0.0036543886 0.0807313786 0.0058696930 0.0001803431 0.0063924042 0.0025404309 0.0055539419
1520530314.19977 0.881085 -0.282483 1.213394 0.026853 0.006870 0.008394 0.999581 0.0009648055 0.0002602334 -0.0002005766 0.0023802393 -0.0001430457 0.0038163703 0.0934569796 0.0062485557 0.0000938725 0.0073062382 0.0028342865 0.0059563839
1520530314.24977 0.930530 -0.277425 1.234867 0.026321 0.010611 0.006667 0.999575 0.0004866712 0.0000818568 -0.0001046211 0.0003426964 0.0000892617 0.0033809429 0.0041959835 -0.0031553009 -0.0016732899 0.0064951687 0.0028388584 0.0030972288
1520530314.29977 0.907849 -0.233353 1.259542 0.022282 0.011505 0.030037 0.999234 0.0001196344 0.0000834876 0.0002090923 0.0002699997 0.0001434087 0.0019104152 0.0021827839 -0.0003260928 -0.0001949355 0.0020986031 0.0004265695 0.0017509973
1520530314.34977 0.927056 -0.239256 1.255772 0.020081 0.009510 0.033214 0.999201 0.0000728759 0.0000287895 0.0000862478 0.0001815830 0.0000210293 0.0015591810 0.0017921202 -0.0002454362 -0.0001491639 0.0019992594 0.0003932791 0.0017436812
1520530314.39977 0.945443 -0.244847 1.249709 0.020056 0.010470 0.036901 0.999063 0.0000538783 0.0000120820 0.0000703250 0.0001203691 0.0000432423 0.0014863228 0.0017334966 -0.0002100472 -0.0001410367 0.0018729258 0.0003074906 0.0016621223
1520530314.44977 0.967024 -0.250692 1.249706 0.021517 0.006827 0.043028 0.998819 0.0000452418 0.0000015010 0.0000380610 0.0001020749 0.0000012274 0.0013199371 0.0015985335 -0.0001299054 -0.0001198448 0.0017598734 0.0002600106 0.0016482008
1520530314.49977 0.984910 -0.253814 1.253590 0.025810 0.005091 0.047490 0.998525 0.0000426974 0.0000027771 0.0000443873 0.0001067158 0.0000097374 0.0013221781 0.0016017842 -0.0001302952 -0.0001401886 0.0017189982 0.0002375292 0.0016335379
1520530314.54978 1.011842 -0.259362 1.256647 0.030789 0.005630 0.049839 0.998267 0.0000360398 0.0000073822 0.0000307752 0.0000782825 0.0000687512 0.0011787920 0.0015379655 -0.0000895186 -0.0001013918 0.0016503276 0.0001775895 0.0015667490
1520530314.59978 1.031953 -0.262813 1.271548 0.034810 0.005411 0.058527 0.997664 0.0000346379 0.0000090389 0.0000254947 0.0000685002 0.0000710749 0.0011670052 0.0015383807 -0.0000794655 -0.0001075089 0.0016157642 0.0001478597 0.0015383466
1520530314.64978 1.058262 -0.273283 1.285496 0.035956 0.007251 0.064577 0.997238 0.0000308883 0.0000104115 0.0000181187 0.0000649297 0.0000765526 0.0011420865 0.0015277849 -0.0000632263 -0.0001067765 0.0015821967 0.0001135103 0.0014984933
1520530314.69978 1.083134 -0.282492 1.302435 0.036417 0.007504 0.074329 0.996540 0.0000300576 0.0000115938 0.0000143962 0.0000555550 0.0000764622 0.0011162684 0.0015253071 -0.0000444187 -0.0000992639 0.0015597455 0.0000903096 0.0014715457
1520530314.74978 1.108793 -0.289034 1.324932 0.037994 0.005029 0.083689 0.995755 0.0000295119 0.0000095820 0.0000223253 0.0000437617 0.0000735159 0.0011162575 0.0015313059 -0.0000408453 -0.0001087483 0.0015467266 0.0000767197 0.0014569879
1520530314.79979 1.132135 -0.296132 1.348497 0.037568 0.000988 0.092842 0.994971 0.0000290000 0.0000087609 0.0000279834 0.0000407172 0.0000685342 0.0011035034 0.0015440328 -0.0000310102 -0.0001131456 0.0015372767 0.0000641796 0.0014448479
1520530314.84978 1.152035 -0.303223 1.372949 0.031624 -0.003056 0.102194 0.994257 0.0000284347 0.0000092828 0.0000292396 0.0000368692 0.0000574123 0.0010815573 0.0015516560 -0.0000150789 -0.0001064490 0.0015252167 0.0000451823 0.0014241207
1520530314.89981 1.169199 -0.308224 1.400027 0.020914 -0.005731 0.111172 0.993565 0.0000267410 0.0000063763 0.0000262585 0.0000269065 0.0000307995 0.0010619582 0.0015452914 -0.0000043178 -0.0000955915 0.0015187091 0.0000307481 0.0014079313
1520530314.94981 1.189219 -0.312021 1.430214 0.007941 -0.010456 0.116259 0.993132 0.0000214302 0.0000058850 0.0000212570 0.0000234953 0.0000035348 0.0010122091 0.0015222642 0.0000025716 -0.0000800274 0.0015082433 0.0000059521 0.0013663036
1520530314.99992 1.205660 -0.316590 1.458388 -0.004476 -0.018088 0.121033 0.992474 0.0000201451 0.0000035423 0.0000324267 0.0000212919 -0.0000225141 0.0010116136 0.0015329683 0.0000045629 -0.0000809314 0.0015113095 -0.0000027400 0.0013494745
1520530315.04982 1.217153 -0.320842 1.482192 -0.015180 -0.025028 0.123474 0.991916 0.0000197790 0.0000013448 0.0000406641 0.0000216425 -0.0000450921 0.0010082552 0.0015504513 0.0000055992 -0.0000806138 0.0015156812 -0.0000091764 0.0013382735
1520530315.09982 1.231720 -0.323478 1.507090 -0.020888 -0.025670 0.124212 0.991704 0.0000184095 -0.0000007462 0.0000428764 0.0000201075 -0.0000570930 0.0010034658 0.0015368915 0.0000058875 -0.0000849178 0.0015166646 -0.0000155480 0.0013213286
1520530315.14982 1.240676 -0.325769 1.525181 -0.023936 -0.025233 0.123677 0.991713 0.0000175424 -0.0000011469 0.0000391316 0.0000191987 -0.0000613919 0.0009989381 0.0015296263 0.0000079400 -0.0000813384 0.0015199412 -0.0000219775 0.0013080091
1520530315.19982 1.247410 -0.327647 1.534214 -0.025892 -0.025852 0.126342 0.991312 0.0000177240 -0.0000012491 0.0000393300 0.0000196439 -0.0000653998 0.0010006896 0.0015408888 0.0000082607 -0.0000784937 0.0015225245 -0.0000284078 0.0012993184
1520530315.24982 1.247839 -0.331284 1.533815 -0.029431 -0.027923 0.128436 0.990888 0.0000179978 -0.0000018421 0.0000413271 0.0000193355 -0.0000713079 0.0009979373 0.0015326394 0.0000106714 -0.0000736423 0.0015222822 -0.0000344633 0.0012891365
1520530315.29964 1.247787 -0.333483 1.525483 -0.033321 -0.028661 0.128132 0.990783 0.0000181762 -0.0000022419 0.0000412236 0.0000206343 -0.0000791410 0.0009978710 0.0015409821 0.0000109588 -0.0000692485 0.0015245007 -0.0000408315 0.0012821857
1520530315.34964 1.246355 -0.337874 1.508530 -0.033542 -0.027960 0.127198 0.990916 0.0000175011 -0.0000019117 0.0000401933 0.0000209149 -0.0000803487 0.0009967839 0.0015513762 0.0000113365 -0.0000615028 0.0015214104 -0.0000494334 0.0012637274
1520530315.39964 1.238808 -0.337188 1.484418 -0.029505 -0.026288 0.125506 0.991305 0.0000172705 -0.0000015588 0.0000371787 0.0000196216 -0.0000720529 0.0010010049 0.0015596712 0.0000119585 -0.0000559522 0.0015199926 -0.0000549093 0.0012570639
1520530315.44964 1.232570 -0.339708 1.449853 -0.019633 -0.026407 0.126963 0.991362 0.0000165667 -0.0000011102 0.0000375984 0.0000165088 -0.0000522144 0.0010002323 0.0015417139 0.0000167862 -0.0000431410 0.0015094959 -0.0000616225 0.0012434139
1520530315.49964 1.223491 -0.340145 1.417414 -0.004643 -0.026299 0.127203 0.991517 0.0000163165 -0.0000007924 0.0000410690 0.0000132480 -0.0000216623 0.0009943194 0.0015180174 0.0000216007 -0.0000426131 0.0015031447 -0.0000632523 0.0012308741
1520530315.54964 1.205954 -0.344121 1.383791 0.013553 -0.025210 0.130368 0.991052 0.0000150862 0.0000005304 0.0000435404 0.0000123487 0.0000147205 0.0009843766 0.0014764452 0.0000239010 -0.0000390987 0.0014826957 -0.0000561103 0.0012117951
1520530315.59965 1.187671 -0.340275 1.342850 0.030334 -0.023555 0.132606 0.990424 0.0000149798 0.0000019007 0.0000444718 0.0000144032 0.0000490423 0.0009752841 0.0014712728 0.0000221535 -0.0000380196 0.0014717187 -0.0000557289 0.0012034673
1520530315.64965 1.166318 -0.335373 1.303599 0.046625 -0.022465 0.131706 0.989937 0.0000149225 0.0000033384 0.0000462118 0.0000186294 0.0000805243 0.0009706869 0.0014684738 0.0000166034 -0.0000337117 0.0014588452 -0.0000546792 0.0011961970
1520530315.69964 1.139353 -0.328877 1.264651 0.061683 -0.020980 0.130357 0.989324 0.0000149916 0.0000049310 0.0000474769 0.0000244194 0.0001094110 0.0009646515 0.0014704895 0.0000126058 -0.0000318785 0.0014467705 -0.0000562494 0.0011923716
1520530315.74964 1.107461 -0.321388 1.228154 0.075386 -0.016796 0.129381 0.988583 0.0000144536 0.0000058678 0.0000435656 0.0000312618 0.0001357204 0.0009565457 0.0014728192 0.0000083798 -0.0000315263 0.0014331071 -0.0000574018 0.0011885259
1520530315.79964 1.073345 -0.311067 1.192194 0.088381 -0.013083 0.128281 0.987705 0.0000141335 0.0000061824 0.0000386958 0.0000394177 0.0001608719 0.0009497860 0.0014724301 0.0000021437 -0.0000278206 0.0014248258 -0.0000605414 0.0011856708
1520530315.84964 1.035024 -0.301638 1.161120 0.101437 -0.008486 0.125501 0.986858 0.0000137692 0.0000059999 0.0000326229 0.0000489321 0.0001859137 0.0009417412 0.0014740438 -0.0000036351 -0.0000246747 0.0014191431 -0.0000641492 0.0011824475
1520530315.89964 0.993143 -0.294159 1.135348 0.114887 -0.000760 0.119720 0.986138 0.0000131856 0.0000040611 0.0000198296 0.0000605025 0.0002116868 0.0009319309 0.0014788002 -0.0000073261 -0.0000234870 0.0014175019 -0.0000691113 0.0011814760
1520530315.94965 0.951379 -0.288433 1.118981 0.127706 0.005356 0.114485 0.985168 0.0000129329 0.0000020632 0.0000099203 0.0000728240 0.0002353236 0.0009195377 0.0014836296 -0.0000110307 -0.0000218524 0.0014191444 -0.0000736411 0.0011797593
1520530315.99965 0.908777 -0.283433 1.110955 0.137212 0.009121 0.110682 0.984296 0.0000127095 0.0000004346 0.0000032519 0.0000832373 0.0002533024 0.0009093252 0.0014891272 -0.0000173102 -0.0000188471 0.0014185458 -0.0000750200 0.0011761386
1520530316.04965 0.867591 -0.283472 1.114508 0.142805 0.009399 0.107602 0.983840 0.0000124653 0.0000008284 0.0000039256 0.0000886767 0.0002612806 0.0008983031 0.0014942862 -0.0000218893 -0.0000164213 0.0014176387 -0.0000739817 0.0011717729
1520530316.10022 0.827336 -0.288934 1.130414 0.142483 0.007560 0.104185 0.984270 0.0000122626 0.0000020013 0.0000073462 0.0000875040 0.0002588043 0.0008935374 0.0014992503 -0.0000270035 -0.0000143577 0.0014199090 -0.0000736373 0.0011684923
1520530316.15022 0.782863 -0.298485 1.154474 0.137283 0.002817 0.104560 0.984994 0.0000122506 0.0000040717 0.0000151028 0.0000817395 0.0002489168 0.0008952262 0.0015030207 -0.0000305332 -0.0000126349 0.0014276478 -0.0000736638 0.0011655017
1520530316.20022 0.743671 -0.306522 1.183146 0.128371 0.000237 0.103208 0.986341 0.0000122740 0.0000047922 0.0000190242 0.0000727250 0.0002327867 0.0008997515 0.0015135789 -0.0000322698 -0.0000112716 0.0014415334 -0.0000748672 0.0011632197
1520530316.25023 0.701723 -0.313634 1.214215 0.117468 0.001426 0.099070 0.988122 0.0000119614 0.0000031124 0.0000144079 0.0000633593 0.0002150984 0.0009067580 0.0015116585 -0.0000365671 -0.0000106232 0.0014580187 -0.0000754573 0.0011600676
1520530316.30023 0.664924 -0.324524 1.250690 0.105348 0.004455 0.092156 0.990146 0.0000117516 0.0000008604 0.0000058776 0.0000536642 0.0001948109 0.0009156412 0.0015192471 -0.0000407701 -0.0000101086 0.0014785866 -0.0000775885 0.0011582750
1520530316.35023 0.627282 -0.334890 1.288310 0.092986 0.005864 0.085296 0.991990 0.0000117842 -0.0000005416 -0.0000004422 0.0000447595 0.0001739561 0.0009257226 0.0015268946 -0.0000469767 -0.0000095105 0.0015044699 -0.0000815923 0.0011574127
1520530316.40023 0.591919 -0.345074 1.326636 0.081485 0.006273 0.079627 0.993469 0.0000118605 -0.0000011315 -0.0000036487 0.0000373365 0.0001537436 0.0009338181 0.0015403308 -0.0000510691 -0.0000095070 0.0015333703 -0.0000854740 0.0011563857
1520530316.45023 0.556944 -0.355521 1.363693 0.071774 0.007001 0.074002 0.994647 0.0000117813 -0.0000016683 -0.0000065107 0.0000317279 0.0001364694 0.0009376130 0.0015481457 -0.0000517034 -0.0000131938 0.0015597045 -0.0000858162 0.0011525591
1520530316.50023 0.523188 -0.364606 1.398538 0.061746 0.007856 0.070573 0.995563 0.0000116862 -0.0000019905 -0.0000090829 0.0000265891 0.0001182681 0.0009390987 0.0015503227 -0.0000566836 -0.0000154576 0.0015828870 -0.0000849769 0.0011488868
1520530316.55028 0.485184 -0.377003 1.431684 0.050161 0.008911 0.068355 0.996359 0.0000117055 -0.0000021957 -0.0000128177 0.0000215299 0.0000967542 0.0009427748 0.0015588800 -0.0000636953 -0.0000158647 0.0016080786 -0.0000853013 0.0011466623
1520530316.60028 0.452594 -0.384936 1.460700 0.039668 0.008626 0.069733 0.996739 0.0000116487 -0.0000019689 -0.0000124905 0.0000179290 0.0000772387 0.0009411156 0.0015685445 -0.0000664876 -0.0000187191 0.0016428093 -0.0000881205 0.0011451454
1520530316.65028 0.420033 -0.393950 1.486890 0.031665 0.007858 0.071904 0.996878 0.0000116942 -0.0000017375 -0.0000117649 0.0000157600 0.0000623442 0.0009448516 0.0015857420 -0.0000724025 -0.0000189532 0.0016815132 -0.0000924025 0.0011451072
1520530316.70028 0.394801 -0.400377 1.508955 0.025255 0.009062 0.070460 0.997154 0.0000117857 -0.0000016731 -0.0000136322 0.0000140467 0.0000508128 0.0009464109 0.0015613926 -0.0001021810 -0.0000163067 0.0017096244 -0.0000942131 0.0011444058
1520530316.75028 0.361065 -0.411787 1.525283 0.019906 0.010358 0.065019 0.997632 0.0000118092 -0.0000016981 -0.0000170246 0.0000131113 0.0000407463 0.0009466920 0.0015781983 -0.0001098762 -0.0000179507 0.0017429574 -0.0000950215 0.0011432523
1520530316.80028 0.324146 -0.422658 1.535992 0.015525 0.012543 0.058739 0.998074 0.0000118745 -0.0000016468 -0.0000210493 0.0000123600 0.0000324179 0.0009445814 0.0015877131 -0.0001181208 -0.0000204145 0.0017802568 -0.0000966404 0.0011426641
1520530316.85029 0.288884 -0.434506 1.540664 0.011805 0.014966 0.052305 0.998449 0.0000120341 -0.0000017251 -0.0000261290 0.0000119466 0.0000258177 0.0009456434 0.0016032643 -0.0001265338 -0.0000232654 0.0018247999 -0.0000995102 0.0011424803
1520530316.90029 0.259432 -0.445362 1.539488 0.007486 0.017535 0.047591 0.998685 0.0000123323 -0.0000016284 -0.0000307836 0.0000115350 0.0000180636 0.0009467028 0.0016182863 -0.0001407282 -0.0000247766 0.0018722472 -0.0001035621 0.0011430433
1520530316.94977 0.224224 -0.459302 1.534277 0.004917 0.015924 0.041783 0.998988 0.0000117596 -0.0000012581 -0.0000278077 0.0000112520 0.0000122160 0.0009457836 0.0016308205 -0.0001507511 -0.0000271138 0.0018932867 -0.0000994655 0.0011411282
1520530316.99977 0.189571 -0.471553 1.523368 0.006139 0.012936 0.036610 0.999227 0.0000113068 -0.0000011811 -0.0000223575 0.0000113112 0.0000137098 0.0009442686 0.0016444060 -0.0001648661 -0.0000278186 0.0019256750 -0.0000989811 0.0011407756
1520530317.04978 0.155903 -0.482163 1.508021 0.011268 0.010202 0.032064 0.999370 0.0000110573 -0.0000012114 -0.0000166964 0.0000116580 0.0000228412 0.0009449381 0.0016564807 -0.0001791055 -0.0000281455 0.0019736503 -0.0001024733 0.0011415035
1520530317.09978 0.124421 -0.492259 1.488631 0.017456 0.008552 0.027872 0.999422 0.0000108939 -0.0000011970 -0.0000129833 0.0000122967 0.0000339802 0.0009445976 0.0016628311 -0.0001919331 -0.0000273259 0.0020243534 -0.0001059101 0.0011419458
1520530317.14978 0.094908 -0.501733 1.465907 0.024341 0.007062 0.026356 0.999331 0.0000106989 -0.0000011296 -0.0000096326 0.0000133152 0.0000463312 0.0009424452 0.0016629943 -0.0002063988 -0.0000256022 0.0020699197 -0.0001076075 0.0011419802
1520530317.19978 0.061418 -0.508370 1.439613 0.030977 0.006074 0.024188 0.999209 0.0000106051 -0.0000010402 -0.0000076653 0.0000146193 0.0000584364 0.0009414373 0.0016680339 -0.0002181796 -0.0000236129 0.0021183450 -0.0001100174 0.0011421610
1520530317.24978 0.029656 -0.513822 1.410610 0.038933 0.001742 0.022145 0.998995 0.0000102155 -0.0000002416 0.0000008226 0.0000163128 0.0000722002 0.0009388340 0.0016634023 -0.0002342650 -0.0000185362 0.0021605405 -0.0001085310 0.0011404774
1520530317.29978 -0.000221 -0.517711 1.379193 0.047513 -0.004875 0.018017 0.998696 0.0000103139 0.0000010028 0.0000129861 0.0000188978 0.0000876975 0.0009360364 0.0016619695 -0.0002448195 -0.0000158445 0.0022095896 -0.0001100546 0.0011405776
1520530317.34974 -0.035717 -0.521683 1.347620 0.054538 -0.015327 0.015065 0.998280 0.0000111606 0.0000033427 0.0000318464 0.0000212071 0.0000999876 0.0009322657 0.0016540983 -0.0002583018 -0.0000109676 0.0022644332 -0.0001116367 0.0011403610
1520530317.39975 -0.069313 -0.522489 1.315068 0.058581 -0.026859 0.012516 0.997843 0.0000130647 0.0000060679 0.0000528210 0.0000227659 0.0001072634 0.0009281047 0.0016309465 -0.0002721565 -0.0000061373 0.0023260174 -0.0001143033 0.0011408357
1520530317.44975 -0.106012 -0.524229 1.283042 0.061114 -0.039248 0.011036 0.997298 0.0000162768 0.0000091246 0.0000755383 0.0000236336 0.0001112550 0.0009245845 0.0016268790 -0.0002830980 -0.0000022063 0.0023953564 -0.0001173992 0.0011414458
1520530317.49975 -0.140947 -0.520010 1.250999 0.064211 -0.047028 0.009464 0.996783 0.0000190333 0.0000115496 0.0000904218 0.0000249590 0.0001166572 0.0009211622 0.0016314491 -0.0002894264 -0.0000000952 0.0024732781 -0.0001213340 0.0011426189
1520530317.54975 -0.179362 -0.516546 1.221520 0.067065 -0.050902 0.007239 0.996423 0.0000205158 0.0000131474 0.0000977262 0.0000261214 0.0001215353 0.0009185376 0.0016323863 -0.0002950901 0.0000024503 0.0025539938 -0.0001243954 0.0011437036
1520530317.59975 -0.222224 -0.511984 1.193850 0.070013 -0.048516 0.003153 0.996361 0.0000194608 0.0000131911 0.0000929527 0.0000272354 0.0001267620 0.0009170268 0.0016232914 -0.0003068230 0.0000071856 0.0026347522 -0.0001260253 0.0011446370
1520530317.64975 -0.261980 -0.504562 1.167275 0.074047 -0.041180 -0.001888 0.996402 0.0000167016 0.0000121125 0.0000795952 0.0000292955 0.0001342913 0.0009171420 0.0016167451 -0.0003045802 0.0000082579 0.0027253098 -0.0001289753 0.0011462618
1520530317.69976 -0.307502 -0.499713 1.143251 0.081122 -0.030669 -0.007742 0.996202 0.0000134419 0.0000100239 0.0000587769 0.0000328867 0.0001463062 0.0009130784 0.0016136237 -0.0003151689 0.0000125131 0.0028109423 -0.0001301682 0.0011477577
1520530317.75024 -0.351988 -0.490270 1.121092 0.091020 -0.022146 -0.011919 0.995531 0.0000115559 0.0000082554 0.0000421792 0.0000391071 0.0001639772 0.0009089991 0.0016207975 -0.0003137429 0.0000147427 0.0029143666 -0.0001342432 0.0011501657
1520530317.80024 -0.394464 -0.480121 1.101962 0.103289 -0.013100 -0.015846 0.994439 0.0000102468 0.0000057185 0.0000245944 0.0000475689 0.0001852390 0.0009023550 0.0016249539 -0.0003103113 0.0000174914 0.0030254852 -0.0001387156 0.0011528334
1520530317.85024 -0.438707 -0.470265 1.086142 0.116055 -0.008207 -0.021985 0.992966 0.0000097707 0.0000038731 0.0000137176 0.0000576597 0.0002071701 0.0008933121 0.0016306690 -0.0003068862 0.0000205660 0.0031409737 -0.0001432267 0.0011557819
1520530317.90024 -0.483339 -0.461571 1.074315 0.127914 -0.005508 -0.029116 0.991343 0.0000095947 0.0000025377 0.0000068386 0.0000680974 0.0002273782 0.0008837088 0.0016405381 -0.0003070733 0.0000240646 0.0032576164 -0.0001475889 0.0011590223
1520530317.95024 -0.530946 -0.461390 1.067680 0.137871 -0.001514 -0.037901 0.989724 0.0000093160 0.0000001786 -0.0000032647 0.0000771152 0.0002431748 0.0008700198 0.0016399275 -0.0003296989 0.0000302994 0.0033321603 -0.0001471798 0.0011618597
1520530318.00024 -0.575052 -0.448256 1.066520 0.145108 0.001070 -0.053774 0.987953 0.0000094149 -0.0000025530 -0.0000124624 0.0000846604 0.0002550456 0.0008629681 0.0016538687 -0.0003312446 0.0000345167 0.0034573002 -0.0001522912 0.0011656537
1520530318.05025 -0.618885 -0.445008 1.071335 0.147680 0.002299 -0.068737 0.986641 0.0000095336 -0.0000044025 -0.0000184681 0.0000875898 0.0002594305 0.0008604069 0.0016686554 -0.0003362098 0.0000393227 0.0035811270 -0.0001568779 0.0011693069
1520530318.10025 -0.656257 -0.444893 1.082069 0.143992 0.006529 -0.083939 0.985991 0.0000098641 -0.0000073806 -0.0000291990 0.0000834697 0.0002531065 0.0008632079 0.0016790256 -0.0003419121 0.0000437938 0.0036836730 -0.0001612065 0.0011715905
1520530318.15082 -0.689557 -0.445584 1.098492 0.134622 0.013367 -0.098335 0.985915 0.0000107540 -0.0000106203 -0.0000435806 0.0000735429 0.0002369852 0.0008719025 0.0016932791 -0.0003503156 0.0000475205 0.0037813926 -0.0001637473 0.0011745764
1520530318.20077 -0.717292 -0.449143 1.121041 0.121977 0.019543 -0.108939 0.986343 0.0000117250 -0.0000121756 -0.0000546613 0.0000612176 0.0002146957 0.0008824213 0.0017030791 -0.0003632481 0.0000491498 0.0038689963 -0.0001673864 0.0011765944
1520530318.25077 -0.743184 -0.452398 1.146235 0.108087 0.024104 -0.118400 0.986771 0.0000123796 -0.0000123343 -0.0000625693 0.0000493326 0.0001901956 0.0008928552 0.0017062187 -0.0003703792 0.0000480280 0.0039368759 -0.0001676159 0.0011777650
1520530318.30077 -0.769475 -0.459167 1.171675 0.094461 0.029262 -0.126360 0.987043 0.0000130169 -0.0000126934 -0.0000717521 0.0000387008 0.0001656708 0.0009014712 0.0016829262 -0.0003654629 0.0000317107 0.0039836973 -0.0001631204 0.0011704071
1520530318.35077 -0.783290 -0.465422 1.203394 0.082012 0.035660 -0.132952 0.987080 0.0000143603 -0.0000124359 -0.0000818123 0.0000302521 0.0001422898 0.0009084839 0.0016828893 -0.0003754041 0.0000283938 0.0040192787 -0.0001645738 0.0011703646
1520530318.40078 -0.791073 -0.472364 1.236986 0.070047 0.040434 -0.137248 0.987229 0.0000152763 -0.0000113671 -0.0000884193 0.0000234320 0.0001198523 0.0009140117 0.0016770114 -0.0003839871 0.0000235959 0.0040398366 -0.0001644240 0.0011702507
1520530318.45078 -0.791118 -0.481759 1.272523 0.059054 0.044626 -0.137589 0.987720 0.0000159145 -0.0000101052 -0.0000937694 0.0000179159 0.0000988722 0.0009185534 0.0016633217 -0.0003869031 0.0000145527 0.0040421162 -0.0001632690 0.0011674986
1520530318.50078 -0.792892 -0.489247 1.305860 0.048883 0.048269 -0.135704 0.988365 0.0000163936 -0.0000088034 -0.0000975379 0.0000137067 0.0000803971 0.0009195965 0.0016379939 -0.0003964826 0.0000022824 0.0040288106 -0.0001644652 0.0011639599
