# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638168.61841 3.927608 10.224353 3.862849 -0.620942 -0.552551 -0.410394 0.375093 0.0005166187 -0.0000103257 -0.0002107162 0.0000017541 0.0000041828 0.0000881863 0.0478262516 0.0011753494 0.0001703509 0.0070767105 0.0006401723 0.0018552068
1403638168.68507 4.016602 10.282125 3.880361 -0.622573 -0.554659 -0.413266 0.366015 0.0005132299 -0.0000021322 -0.0002148094 0.0000015575 0.0000008422 0.0000921688 0.0483313124 0.0007479586 0.0001756337 0.0071861119 0.0006391345 0.0018594164
1403638168.75174 4.101648 10.338261 3.890789 -0.623856 -0.555783 -0.414902 0.360230 0.0005106435 0.0000028640 -0.0002176115 0.0000015728 -0.0000012764 0.0000950136 0.0489159002 0.0003415416 0.0001802265 0.0072979478 0.0006450754 0.0018647675
1403638168.81841 4.187934 10.392680 3.897007 -0.625015 -0.556497 -0.415245 0.356706 0.0005088022 0.0000054176 -0.0002197422 0.0000016222 -0.0000024011 0.0000972014 0.0494894761 -0.0000530653 0.0001864569 0.0074278378 0.0006512490 0.0018705860
1403638168.88507 4.280170 10.443081 3.894595 -0.625380 -0.557558 -0.415271 0.354372 0.0005070385 0.0000074377 -0.0002214351 0.0000016342 -0.0000033380 0.0000989909 0.0500419520 -0.0004470955 0.0002015842 0.0075423407 0.0006517802 0.0018676084
1403638168.95174 4.363986 10.509798 3.896629 -0.625416 -0.558376 -0.414679 0.353712 0.0005059657 0.0000078455 -0.0002218877 0.0000016277 -0.0000035405 0.0000995976 0.0505686605 -0.0008865846 0.0002075646 0.0076155564 0.0006495859 0.0018696449
1403638169.01840 4.445061 10.584651 3.896891 -0.623012 -0.558913 -0.415845 0.355733 0.0005071440 0.0000084102 -0.0002192938 0.0000016481 -0.0000037296 0.0000970997 0.0512697861 -0.0013076511 0.0002126580 0.0076586207 0.0006547370 0.0018739052
1403638169.08507 4.517315 10.644317 3.895343 -0.620258 -0.556164 -0.418406 0.361798 0.0005133500 0.0000055455 -0.0002133831 0.0000015635 -0.0000023927 0.0000909468 0.0520531015 -0.0017222691 0.0002167028 0.0077753421 0.0006550302 0.0018718451
1403638169.15174 4.593751 10.712245 3.890796 -0.618279 -0.553055 -0.418733 0.369492 0.0005188199 -0.0000001211 -0.0002079859 0.0000015021 -0.0000000290 0.0000855976 0.0526745060 -0.0020795939 0.0002235042 0.0078928471 0.0006539057 0.0018700970
1403638169.21840 4.669517 10.788242 3.884255 -0.617718 -0.549031 -0.416898 0.378397 0.0005230273 -0.0000090734 -0.0002029747 0.0000016647 0.0000034597 0.0000809785 0.0533854905 -0.0024797293 0.0002280703 0.0080120911 0.0006534461 0.0018738893
1403638169.28507 4.739574 10.854351 3.874981 -0.619513 -0.541928 -0.415161 0.387503 0.0005273844 -0.0000206350 -0.0001976537 0.0000023247 0.0000076921 0.0000762596 0.0541892280 -0.0028860397 0.0002347851 0.0081695570 0.0006550655 0.0018792040
1403638169.35174 4.809100 10.914990 3.860001 -0.623263 -0.530450 -0.414035 0.398422 0.0005323286 -0.0000360767 -0.0001899735 0.0000039722 0.0000128500 0.0000699597 0.0548838287 -0.0032658458 0.0002387982 0.0083140272 0.0006501899 0.0018803944
1403638169.41840 4.887200 10.978196 3.842617 -0.627403 -0.518238 -0.415029 0.406873 0.0005363622 -0.0000491747 -0.0001821180 0.0000060465 0.0000166831 0.0000639656 0.0555079627 -0.0036533328 0.0002452994 0.0084605060 0.0006480329 0.0018831199
1403638169.48507 4.964157 11.045067 3.828678 -0.631690 -0.506871 -0.418567 0.410914 0.0005396125 -0.0000575770 -0.0001755510 0.0000076855 0.0000187182 0.0000592237 0.0561612099 -0.0041018790 0.0002476541 0.0086086038 0.0006321552 0.0018806056
1403638169.55174 5.042703 11.106764 3.816833 -0.636221 -0.497047 -0.424029 0.410326 0.0005418027 -0.0000610496 -0.0001712500 0.0000084280 0.0000192798 0.0000562293 0.0568438622 -0.0045697393 0.0002458384 0.0087527754 0.0006166717 0.0018807812
1403638169.61840 5.126380 11.167384 3.807860 -0.641262 -0.489297 -0.430776 0.404726 0.0005433139 -0.0000594357 -0.0001702946 0.0000080634 0.0000186034 0.0000554800 0.0574884424 -0.0050223526 0.0002506078 0.0089703830 0.0006172227 0.0018866620
1403638169.68507 5.211476 11.224023 3.802707 -0.646581 -0.483478 -0.438788 0.394521 0.0005438448 -0.0000529451 -0.0001718462 0.0000067224 0.0000166880 0.0000564069 0.0581085580 -0.0055179547 0.0002503685 0.0091587576 0.0006018693 0.0018870086
1403638169.75174 5.295165 11.271424 3.795924 -0.652203 -0.477778 -0.447592 0.382126 0.0005437492 -0.0000442285 -0.0001740027 0.0000051511 0.0000140927 0.0000577898 0.0587151142 -0.0060285857 0.0002493865 0.0093062508 0.0005743324 0.0018839677
1403638169.81840 5.385901 11.322587 3.796301 -0.657019 -0.472933 -0.458514 0.366640 0.0005437707 -0.0000311907 -0.0001760055 0.0000033430 0.0000100113 0.0000590741 0.0591981708 -0.0065102518 0.0002491927 0.0094826365 0.0005653779 0.0018861671
1403638169.88507 5.475817 11.374496 3.799562 -0.661462 -0.467576 -0.469654 0.351093 0.0005443306 -0.0000182339 -0.0001772184 0.0000021734 0.0000058281 0.0000597997 0.0597528741 -0.0070254312 0.0002506564 0.0097364307 0.0005615060 0.0018904770
1403638169.95174 5.565823 11.426586 3.809716 -0.663539 -0.459957 -0.483721 0.337890 0.0005481695 -0.0000057803 -0.0001730247 0.0000016249 0.0000016910 0.0000566960 0.0603180964 -0.0075338875 0.0002524509 0.0099808637 0.0005525214 0.0018939696
1403638170.01840 5.654420 11.451926 3.820096 -0.666424 -0.447718 -0.496988 0.329287 0.0005531481 -0.0000003071 -0.0001658482 0.0000015732 -0.0000000558 0.0000517851 0.0608982582 -0.0080389658 0.0002544138 0.0102289096 0.0005452301 0.0018986730
1403638170.08507 5.743203 11.497422 3.831034 -0.671073 -0.434229 -0.506344 0.323609 0.0005573252 -0.0000007396 -0.0001599118 0.0000015888 0.0000000554 0.0000479160 0.0611738704 -0.0084985029 0.0002567510 0.0105146704 0.0005434064 0.0019038584
1403638170.15174 5.823781 11.532337 3.839504 -0.678465 -0.419617 -0.511946 0.318619 0.0005591225 -0.0000055134 -0.0001574365 0.0000016561 0.0000013936 0.0000463520 0.0616797011 -0.0089853122 0.0002594657 0.0108098746 0.0005389015 0.0019094858
1403638170.21840 5.903417 11.568655 3.843897 -0.687196 -0.404868 -0.515189 0.313725 0.0005592435 -0.0000120810 -0.0001573014 0.0000018713 0.0000032369 0.0000462569 0.0620612423 -0.0094139411 0.0002627068 0.0110853892 0.0005364201 0.0019140357
1403638170.28507 5.981157 11.610551 3.845629 -0.696403 -0.390287 -0.516889 0.309071 0.0005569917 -0.0000193728 -0.0001582715 0.0000022521 0.0000053495 0.0000469758 0.0624585045 -0.0098646138 0.0002660539 0.0111656331 0.0005327439 0.0019191737
1403638170.35174 6.051440 11.637782 3.845301 -0.706283 -0.375924 -0.517743 0.302963 0.0005535600 -0.0000260641 -0.0001611882 0.0000027987 0.0000074358 0.0000489275 0.0629241661 -0.0103294138 0.0002707580 0.0112917698 0.0005338303 0.0019230431
1403638170.41840 6.122341 11.652291 3.841171 -0.715863 -0.362810 -0.518600 0.294895 0.0005505052 -0.0000299190 -0.0001655054 0.0000031311 0.0000088432 0.0000517446 0.0632209215 -0.0107088281 0.0002742279 0.0114430779 0.0005353280 0.0019282632
1403638170.48507 6.193689 11.675810 3.837299 -0.724813 -0.348856 -0.518894 0.289300 0.0005467446 -0.0000361775 -0.0001682043 0.0000039038 0.0000109802 0.0000537176 0.0633736635 -0.0110998799 0.0002778331 0.0115722769 0.0005383684 0.0019325366
1403638170.55174 6.261387 11.685815 3.833284 -0.732024 -0.333057 -0.520671 0.286559 0.0005451901 -0.0000448030 -0.0001678978 0.0000051085 0.0000136606 0.0000536360 0.0636058479 -0.0115449711 0.0002832180 0.0116533724 0.0005435611 0.0019372468
1403638170.61840 6.335861 11.694508 3.833999 -0.736892 -0.317566 -0.525092 0.283584 0.0005450971 -0.0000510896 -0.0001645554 0.0000061815 0.0000152964 0.0000515774 0.0637025742 -0.0119402290 0.0002870116 0.0117131290 0.0005530127 0.0019418182
1403638170.68507 6.415950 11.718883 3.835472 -0.740515 -0.303749 -0.530479 0.279225 0.0005467876 -0.0000549024 -0.0001611063 0.0000068779 0.0000160490 0.0000493187 0.0637597982 -0.0123617747 0.0002923800 0.0119307460 0.0005551903 0.0019466919
1403638170.75174 6.492059 11.736095 3.842388 -0.744676 -0.291739 -0.534631 0.272975 0.0005458748 -0.0000565833 -0.0001598742 0.0000072076 0.0000164466 0.0000486552 0.0640090294 -0.0128559973 0.0002948640 0.0120508064 0.0005578273 0.0019513852
1403638170.81840 6.559072 11.748689 3.852333 -0.749058 -0.280579 -0.538344 0.265282 0.0005453797 -0.0000570276 -0.0001599082 0.0000072689 0.0000165925 0.0000486681 0.0641612862 -0.0132998172 0.0003035391 0.0122495534 0.0005595413 0.0019552257
1403638170.88507 6.635883 11.761069 3.861665 -0.753167 -0.270838 -0.541769 0.256658 0.0005433368 -0.0000550985 -0.0001606362 0.0000068527 0.0000161690 0.0000492584 0.0642830591 -0.0137194116 0.0003105985 0.0122593578 0.0005744640 0.0019584910
1403638170.95174 6.698052 11.740590 3.869167 -0.757349 -0.260197 -0.545493 0.247300 0.0005430874 -0.0000538171 -0.0001617546 0.0000065679 0.0000159020 0.0000498968 0.0643942366 -0.0141371604 0.0003202968 0.0125378613 0.0005734737 0.0019621289
1403638171.01840 6.769266 11.734533 3.872330 -0.760491 -0.249734 -0.549647 0.239115 0.0005437143 -0.0000527765 -0.0001610308 0.0000063667 0.0000154950 0.0000493982 0.0641674905 -0.0144040696 0.0003215170 0.0127550193 0.0005719492 0.0019679947
1403638171.08507 6.841196 11.718930 3.873911 -0.763046 -0.239402 -0.553398 0.232805 0.0005438813 -0.0000531952 -0.0001598263 0.0000063935 0.0000155034 0.0000486082 0.0640520184 -0.0148026381 0.0003334910 0.0129310501 0.0005719961 0.0019708985
1403638171.15174 6.909975 11.698109 3.875613 -0.765148 -0.230326 -0.556503 0.227602 0.0005439354 -0.0000541314 -0.0001586077 0.0000065764 0.0000156548 0.0000478718 0.0638842777 -0.0151561463 0.0003363381 0.0131501624 0.0005715121 0.0019770321
1403638171.21840 6.978085 11.674888 3.874136 -0.766544 -0.222393 -0.559006 0.224643 0.0005446257 -0.0000561626 -0.0001571669 0.0000069343 0.0000160866 0.0000468976 0.0635777026 -0.0154872212 0.0003522016 0.0133676193 0.0005657119 0.0019798035
1403638171.28507 7.047930 11.659449 3.871423 -0.767487 -0.217272 -0.560747 0.222080 0.0005442085 -0.0000568350 -0.0001561255 0.0000070775 0.0000161889 0.0000463179 0.0633143536 -0.0158172840 0.0003572539 0.0135451752 0.0005691725 0.0019857069
1403638171.35174 7.117973 11.647884 3.870703 -0.768077 -0.213319 -0.561952 0.220824 0.0005444105 -0.0000580625 -0.0001551096 0.0000072778 0.0000164463 0.0000456067 0.0629841697 -0.0162027455 0.0003805611 0.0137367099 0.0005616326 0.0019869390
1403638171.41840 7.169914 11.588411 3.871755 -0.768578 -0.207829 -0.564214 0.218536 0.0005439830 -0.0000589399 -0.0001536531 0.0000074446 0.0000165756 0.0000447666 0.0627683334 -0.0166216483 0.0003996106 0.0138813623 0.0005769444 0.0019885192
1403638171.48507 7.223413 11.535700 3.871032 -0.768966 -0.202418 -0.566281 0.216899 0.0005447307 -0.0000605456 -0.0001518902 0.0000077867 0.0000168109 0.0000437072 0.0620957232 -0.0167609547 0.0004044939 0.0140552964 0.0005796424 0.0019922433
1403638171.55174 7.263060 11.458351 3.868733 -0.769183 -0.195961 -0.568673 0.215796 0.0005448950 -0.0000632205 -0.0001493909 0.0000083887 0.0000172692 0.0000422637 0.0614185318 -0.0169495573 0.0004096040 0.0141826724 0.0005797055 0.0019969946
1403638171.61840 7.322247 11.418009 3.861423 -0.769388 -0.190551 -0.570456 0.215204 0.0005455753 -0.0000657635 -0.0001472863 0.0000089695 0.0000176913 0.0000410399 0.0605254356 -0.0169833505 0.0004197389 0.0142888177 0.0005880174 0.0019973617
1403638171.68507 7.371813 11.375625 3.854107 -0.769934 -0.184117 -0.571909 0.214993 0.0005450267 -0.0000694396 -0.0001454846 0.0000098879 0.0000184787 0.0000400504 0.0599074503 -0.0172484611 0.0004250151 0.0144462233 0.0005852762 0.0020016543
1403638171.75174 7.442345 11.327956 3.843157 -0.770939 -0.176885 -0.573359 0.213600 0.0005447180 -0.0000725776 -0.0001441762 0.0000107064 0.0000191535 0.0000393421 0.0593527278 -0.0174327117 0.0004346353 0.0145855201 0.0005841628 0.0020035571
1403638171.81840 7.489359 11.259080 3.840969 -0.771643 -0.169402 -0.575130 0.212359 0.0005440468 -0.0000761943 -0.0001425446 0.0000116924 0.0000199134 0.0000384834 0.0586880689 -0.0177214962 0.0004403971 0.0147957654 0.0005884518 0.0020003660
1403638171.88507 7.542028 11.193212 3.838399 -0.771313 -0.162448 -0.577721 0.211956 0.0005449327 -0.0000798192 -0.0001393164 0.0000127134 0.0000203539 0.0000367306 0.0578980906 -0.0177786693 0.0004409548 0.0149668588 0.0005785764 0.0020037635
1403638171.95174 7.591567 11.108009 3.839929 -0.769700 -0.157682 -0.582306 0.208852 0.0005475030 -0.0000790895 -0.0001351736 0.0000124442 0.0000194695 0.0000344702 0.0571447395 -0.0178848902 0.0004409100 0.0151539605 0.0005758920 0.0020058476
1403638172.01840 7.636042 11.028509 3.841201 -0.769051 -0.155705 -0.585375 0.204088 0.0005491623 -0.0000756450 -0.0001333896 0.0000114370 0.0000183141 0.0000334742 0.0561997718 -0.0179214620 0.0004409638 0.0152929078 0.0005628956 0.0020098515
1403638172.08507 7.680629 10.938887 3.843626 -0.768935 -0.154761 -0.587422 0.199305 0.0005505720 -0.0000716745 -0.0001331169 0.0000103451 0.0000172692 0.0000332344 0.0552836735 -0.0179490128 0.0004451195 0.0154425669 0.0005611803 0.0020098777
1403638172.15174 7.723078 10.846651 3.849745 -0.769263 -0.154294 -0.588222 0.196019 0.0005507654 -0.0000690819 -0.0001334187 0.0000096769 0.0000166737 0.0000333318 0.0543122023 -0.0179155473 0.0004471336 0.0155469224 0.0005392778 0.0020119009
1403638172.21840 7.768362 10.745502 3.847170 -0.770254 -0.153744 -0.587903 0.193498 0.0005504517 -0.0000673719 -0.0001347458 0.0000092545 0.0000164318 0.0000339805 0.0533405534 -0.0178941169 0.0004516100 0.0156641703 0.0005319031 0.0020096427
1403638172.28507 7.807976 10.629928 3.842763 -0.770821 -0.153698 -0.587993 0.190986 0.0005504431 -0.0000652278 -0.0001357221 0.0000087351 0.0000160212 0.0000344488 0.0523037790 -0.0178535778 0.0004509855 0.0158115570 0.0005164733 0.0020131103
1403638172.35174 7.845156 10.514333 3.842116 -0.770767 -0.153816 -0.588528 0.189455 0.0005509543 -0.0000637913 -0.0001357833 0.0000083895 0.0000156596 0.0000344305 0.0511406472 -0.0177642466 0.0004566693 0.0159546874 0.0005122135 0.0020107996
1403638172.41840 7.880492 10.396365 3.830842 -0.770232 -0.153588 -0.589187 0.189770 0.0005511939 -0.0000639315 -0.0001346452 0.0000084169 0.0000155537 0.0000338369 0.0499726016 -0.0176366961 0.0004589651 0.0160271052 0.0004920886 0.0020123325
1403638172.48507 7.913464 10.289711 3.812335 -0.768864 -0.153236 -0.590432 0.191719 0.0005521062 -0.0000654785 -0.0001321104 0.0000087629 0.0000156021 0.0000325200 0.0487913292 -0.0174887597 0.0004715141 0.0161209652 0.0004799707 0.0020050299
1403638172.55173 7.952528 10.162218 3.793011 -0.767667 -0.152308 -0.591577 0.193717 0.0005519641 -0.0000672291 -0.0001295023 0.0000091828 0.0000157001 0.0000312578 0.0477577759 -0.0173573252 0.0004710372 0.0161204058 0.0004450127 0.0020034337
1403638172.61840 7.980551 10.040297 3.769714 -0.766486 -0.151895 -0.592264 0.196596 0.0005525361 -0.0000697198 -0.0001273196 0.0000097807 0.0000159878 0.0000301917 0.0464938737 -0.0172018363 0.0004782456 0.0162566403 0.0004391130 0.0019970553
1403638172.68507 8.009841 9.908871 3.740780 -0.766178 -0.151978 -0.591753 0.199253 0.0005515129 -0.0000717630 -0.0001265503 0.0000103169 0.0000163821 0.0000298758 0.0453418575 -0.0169997760 0.0004760958 0.0162529009 0.0004117164 0.0019966620
1403638172.75173 8.037091 9.779479 3.709425 -0.766079 -0.152914 -0.591016 0.201096 0.0005511890 -0.0000728172 -0.0001266154 0.0000105862 0.0000166386 0.0000299143 0.0441112909 -0.0167869189 0.0004765974 0.0163308725 0.0004021704 0.0019885173
1403638172.81840 8.057400 9.640451 3.677603 -0.765850 -0.153228 -0.590363 0.203633 0.0005501449 -0.0000747986 -0.0001259921 0.0000111277 0.0000170350 0.0000296719 0.0429239506 -0.0165642249 0.0004721801 0.0163352473 0.0003791670 0.0019891623
1403638172.88507 8.073987 9.501696 3.640238 -0.766029 -0.154193 -0.589064 0.205980 0.0005496818 -0.0000764161 -0.0001265122 0.0000115587 0.0000174865 0.0000299291 0.0416481545 -0.0162779133 0.0004672371 0.0163919816 0.0003731130 0.0019792725
1403638172.95173 8.089483 9.346786 3.605325 -0.767375 -0.154625 -0.586118 0.209027 0.0005467739 -0.0000792605 -0.0001285793 0.0000124189 0.0000185293 0.0000310363 0.0404272773 -0.0159668488 0.0004625538 0.0163075238 0.0003461410 0.0019788620
1403638173.01840 8.101740 9.196332 3.569650 -0.769536 -0.155676 -0.581957 0.211910 0.0005436801 -0.0000820878 -0.0001322523 0.0000133063 0.0000198581 0.0000329673 0.0390895808 -0.0156275613 0.0004590787 0.0162944345 0.0003289908 0.0019681789
1403638173.08507 8.113401 9.033288 3.528181 -0.772810 -0.156294 -0.576402 0.214704 0.0005391794 -0.0000854176 -0.0001374334 0.0000144370 0.0000216608 0.0000358299 0.0378342522 -0.0152921109 0.0004520058 0.0162462016 0.0003085864 0.0019680943
1403638173.15173 8.130670 8.864218 3.484685 -0.775665 -0.158259 -0.571909 0.214984 0.0005362301 -0.0000856066 -0.0001428175 0.0000145521 0.0000226875 0.0000388384 0.0364903314 -0.0149157950 0.0004460621 0.0162652795 0.0002982230 0.0019595200
