# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530314.24977 0.947757 -0.287779 1.212390 0.029023 0.011881 0.010063 0.999457 0.0004506381 0.0003832069 0.0001498581 0.0007206575 0.0000006969 0.0037284124 0.0262272192 -0.0019132565 0.0005342283 0.0052532549 0.0035811912 0.0063118400
1520530314.29977 0.960498 -0.294126 1.209560 0.028861 0.012274 0.013303 0.999420 0.0004906187 0.0004113080 0.0001644580 0.0007638298 0.0000005258 0.0038868884 0.0296275809 -0.0026245112 0.0005553715 0.0057896828 0.0040230716 0.0067616897
1520530314.34977 0.974698 -0.300937 1.206846 0.028304 0.012663 0.016226 0.999387 0.0005319871 0.0004400132 0.0001799609 0.0008088841 -0.0000020316 0.0040498504 0.0334458492 -0.0034949175 0.0005687562 0.0064303667 0.0045095488 0.0072410523
1520530314.39977 0.990826 -0.308522 1.204502 0.028480 0.012478 0.020173 0.999313 0.0005776421 0.0004704635 0.0001993858 0.0008533476 -0.0000009152 0.0042168711 0.0377294615 -0.0045503470 0.0005697683 0.0071971332 0.0050451901 0.0077518330
1520530314.44977 1.014455 -0.312516 1.206286 0.032050 0.013344 0.031164 0.998911 0.0004948511 0.0003450788 -0.0001347657 0.0006086441 -0.0005417035 0.0030943559 0.0401465489 -0.0051163660 0.0012164101 0.0073993632 0.0050422284 0.0077914785
1520530314.49977 1.036383 -0.324070 1.206838 0.036157 0.011459 0.035830 0.998638 0.0005321948 0.0003612019 -0.0001363085 0.0006259523 -0.0005533367 0.0032138486 0.0452744671 -0.0065610804 0.0011607879 0.0084574541 0.0056545341 0.0083359531
1520530314.54978 1.131366 -0.335844 1.223881 0.042851 0.012626 0.039265 0.998230 0.0004636142 0.0003824693 -0.0002461054 0.0006259887 -0.0005376974 0.0032133540 0.0491907050 -0.0091036805 -0.0001292222 0.0070543506 0.0033278232 0.0054783385
1520530314.59978 1.089337 -0.291494 1.291553 0.039670 0.007684 0.043838 0.998221 0.0002849719 0.0002265657 -0.0002702459 0.0004897389 -0.0005213048 0.0032524664 0.0329623380 -0.0070649002 0.0002349835 0.0054325226 0.0013719222 0.0031676968
1520530314.64978 1.115833 -0.304397 1.306358 0.041106 0.008878 0.051288 0.997798 0.0003101109 0.0002411679 -0.0002975151 0.0005073414 -0.0005400664 0.0033634148 0.0371345329 -0.0085145569 0.0001174384 0.0060586992 0.0014559563 0.0032806854
1520530314.69978 1.142883 -0.317688 1.325190 0.041464 0.007909 0.059653 0.997326 0.0003349451 0.0002548273 -0.0003135577 0.0005266566 -0.0005661599 0.0034768910 0.0418277580 -0.0101852193 -0.0000247067 0.0067938548 0.0015426709 0.0033994478
1520530314.74978 1.186885 -0.327824 1.347284 0.042547 0.005484 0.068434 0.996733 0.0001569376 0.0001668803 -0.0001750646 0.0004593792 -0.0005364498 0.0033179997 0.0315640122 -0.0067186823 0.0000340072 0.0050892481 0.0014399127 0.0034828629
1520530314.79979 1.129648 -0.301450 1.379656 0.038855 -0.003664 0.085359 0.995586 0.0000836311 0.0000683798 0.0000112821 0.0003170875 -0.0002934570 0.0029172250 0.0153572906 -0.0025313413 0.0006531307 0.0037538978 0.0011612964 0.0034571813
1520530314.84978 1.089659 -0.296330 1.408886 0.032437 -0.012045 0.100349 0.994350 0.0000849197 0.0000504062 0.0000599215 0.0002543815 -0.0002159357 0.0028025669 0.0129100615 -0.0020185280 0.0009513208 0.0036363146 0.0010898983 0.0035492473
1520530314.89981 1.165826 -0.311815 1.437586 0.023174 -0.011241 0.104903 0.994149 0.0000638844 0.0000185717 0.0000819426 0.0002067454 -0.0002249256 0.0027680805 0.0096541614 -0.0017587128 0.0007205603 0.0035866179 0.0010498550 0.0035623693
1520530314.94981 1.218104 -0.350017 1.452151 0.008155 -0.013538 0.092756 0.995563 0.0000616182 0.0000085006 0.0000901206 0.0000983283 -0.0000526429 0.0020418952 0.0062853701 -0.0004725423 0.0015461366 0.0029668523 0.0007084608 0.0034518969
1520530314.99992 1.231730 -0.355966 1.480173 -0.004763 -0.021214 0.097230 0.995024 0.0000677589 0.0000052561 0.0001182190 0.0001087024 -0.0001090371 0.0020772856 0.0063778497 -0.0005623988 0.0016234724 0.0029761541 0.0006667557 0.0035600076
1520530315.04982 1.242583 -0.361119 1.507345 -0.015088 -0.027802 0.100403 0.994444 0.0000742025 0.0000014318 0.0001432879 0.0001207678 -0.0001558559 0.0021115769 0.0064740559 -0.0006610448 0.0017008525 0.0029799778 0.0006144210 0.0036726385
1520530315.09982 1.250812 -0.366019 1.531033 -0.021573 -0.029319 0.101652 0.994154 0.0000783490 -0.0000004940 0.0001499265 0.0001318758 -0.0001859104 0.0021503362 0.0065783284 -0.0007681232 0.0017791425 0.0029803038 0.0005509480 0.0037905380
1520530315.14982 1.256999 -0.369967 1.548844 -0.024688 -0.028524 0.101951 0.994074 0.0000814332 -0.0000007784 0.0001487107 0.0001410641 -0.0002017933 0.0021931985 0.0066954267 -0.0008844000 0.0018586695 0.0029804836 0.0004764512 0.0039143406
1520530315.19982 1.260412 -0.373996 1.556295 -0.026792 -0.028497 0.103958 0.993812 0.0000851168 -0.0000036519 0.0001548715 0.0001278804 -0.0002004117 0.0022275155 0.0068127656 -0.0010014433 0.0019444539 0.0029765408 0.0003819556 0.0040240612
1520530315.24982 1.272116 -0.378689 1.564512 -0.029414 -0.028963 0.104688 0.993648 0.0000654151 -0.0000182726 0.0001603036 0.0001115260 -0.0002071848 0.0022562912 0.0065264148 -0.0010888134 0.0016274861 0.0029719348 0.0003116694 0.0037457966
1520530315.29964 1.272805 -0.381871 1.557198 -0.033416 -0.029710 0.103859 0.993586 0.0000685384 -0.0000203999 0.0001654990 0.0001199457 -0.0002272422 0.0022984364 0.0066109609 -0.0011851695 0.0016784984 0.0029719915 0.0002335621 0.0038607771
1520530315.34964 1.266908 -0.385578 1.534332 -0.034909 -0.028409 0.100293 0.993939 0.0000644770 -0.0000164496 0.0001506387 0.0001024623 -0.0001742633 0.0021916256 0.0062544155 -0.0011148854 0.0016344602 0.0028750986 0.0000987602 0.0037596650
1520530315.39964 1.261947 -0.386243 1.511508 -0.030877 -0.026523 0.098169 0.994337 0.0000664065 -0.0000152713 0.0001479064 0.0001040342 -0.0001567899 0.0022377072 0.0062894756 -0.0011866047 0.0016849367 0.0028754476 0.0000109975 0.0038713493
1520530315.44964 1.249609 -0.385276 1.478322 -0.021462 -0.025931 0.097371 0.994679 0.0000581215 0.0000001386 0.0001646385 0.0000875664 -0.0001253363 0.0022743894 0.0056890631 -0.0010404953 0.0010515794 0.0028005725 0.0001466054 0.0032561563
1520530315.49964 1.243558 -0.371737 1.462984 -0.005930 -0.027710 0.110577 0.993463 0.0000391132 0.0000042971 0.0001391609 0.0000370511 -0.0000282452 0.0019720011 0.0045445040 -0.0006734278 0.0003600017 0.0025804295 0.0002707326 0.0025327477
1520530315.54964 1.228437 -0.369304 1.427141 0.011395 -0.026554 0.112757 0.993202 0.0000408685 0.0000096688 0.0001446387 0.0000390046 0.0000402035 0.0020039641 0.0045592542 -0.0006756105 0.0003665935 0.0025434470 0.0002516466 0.0025606753
1520530315.59965 1.209609 -0.365704 1.389067 0.028446 -0.024850 0.114300 0.992728 0.0000423553 0.0000152165 0.0001479600 0.0000457923 0.0001093876 0.0020320154 0.0045706472 -0.0006745805 0.0003723893 0.0025022668 0.0002293868 0.0025899262
1520530315.64965 1.186845 -0.360560 1.349952 0.044674 -0.023931 0.114058 0.992181 0.0000442320 0.0000209214 0.0001538023 0.0000569332 0.0001764094 0.0020559365 0.0045794809 -0.0006700349 0.0003772958 0.0024581600 0.0002036023 0.0026207256
1520530315.69964 1.159783 -0.353173 1.311105 0.059840 -0.022803 0.112805 0.991551 0.0000458826 0.0000264706 0.0001579726 0.0000716706 0.0002403846 0.0020770569 0.0045873391 -0.0006616527 0.0003811639 0.0024126364 0.0001738831 0.0026533661
1520530315.74964 1.128086 -0.344018 1.273542 0.073582 -0.019025 0.111483 0.990856 0.0000457930 0.0000301909 0.0001504357 0.0000891404 0.0003007551 0.0020977432 0.0045944031 -0.0006479802 0.0003840326 0.0023678899 0.0001397433 0.0026879534
1520530315.79964 1.092450 -0.333470 1.238835 0.086778 -0.015281 0.110545 0.989958 0.0000457917 0.0000332783 0.0001425707 0.0001093465 0.0003594055 0.0021161295 0.0046009604 -0.0006285498 0.0003861407 0.0023281348 0.0001007267 0.0027246506
1520530315.84964 1.053908 -0.322606 1.207596 0.099922 -0.010998 0.108123 0.989042 0.0000454432 0.0000352823 0.0001314432 0.0001330593 0.0004187925 0.0021318554 0.0046064439 -0.0006030884 0.0003879358 0.0022980063 0.0000565065 0.0027634874
1520530315.89964 1.014888 -0.313922 1.179215 0.113449 -0.003122 0.099064 0.988588 0.0000372263 0.0000323413 0.0000935009 0.0001487484 0.0004656009 0.0020471086 0.0044193878 -0.0005034893 0.0002754609 0.0022440560 0.0000823831 0.0026107324
1520530315.94965 0.973282 -0.306043 1.162112 0.126477 0.002965 0.093794 0.987521 0.0000363170 0.0000298566 0.0000722765 0.0001783650 0.0005231054 0.0020548338 0.0044333627 -0.0004672283 0.0002852304 0.0022334075 0.0000431485 0.0026463570
1520530315.99965 0.931450 -0.301172 1.155382 0.136495 0.006838 0.089429 0.986572 0.0000363532 0.0000280713 0.0000589941 0.0002036946 0.0005681016 0.0020662885 0.0044424724 -0.0004286344 0.0002973818 0.0022397804 -0.0000009748 0.0026839255
1520530316.04965 0.890422 -0.299693 1.159130 0.142439 0.007337 0.085869 0.986045 0.0000372885 0.0000290358 0.0000585642 0.0002202665 0.0005965555 0.0020860272 0.0044478798 -0.0003904444 0.0003123402 0.0022656787 -0.0000500243 0.0027234972
1520530316.10022 0.850018 -0.301611 1.172855 0.142209 0.005837 0.083092 0.986326 0.0000386958 0.0000311823 0.0000651193 0.0002219387 0.0006012133 0.0021211387 0.0044523381 -0.0003545297 0.0003305719 0.0023135300 -0.0001046585 0.0027657031
1520530316.15022 0.811444 -0.306356 1.194643 0.137023 0.001255 0.082383 0.987135 0.0000412161 0.0000361664 0.0000849901 0.0002109296 0.0005850725 0.0021679998 0.0044601798 -0.0003240007 0.0003517923 0.0023838539 -0.0001635567 0.0028098397
1520530316.20022 0.776572 -0.317096 1.226804 0.128761 -0.001160 0.080569 0.988397 0.0000380738 0.0000341967 0.0000956797 0.0001900389 0.0005544109 0.0022223759 0.0044502740 -0.0002565039 0.0003220474 0.0024094789 -0.0001409371 0.0027454370
1520530316.25023 0.735192 -0.317645 1.253826 0.117329 0.000366 0.077011 0.990103 0.0000361063 0.0000299528 0.0000872469 0.0001703422 0.0005168883 0.0022788087 0.0044600105 -0.0002057517 0.0003236619 0.0024790481 -0.0001723087 0.0027719758
1520530316.30023 0.700454 -0.330098 1.298212 0.105681 0.005208 0.073309 0.991681 0.0000342770 0.0000228203 0.0000672277 0.0001450987 0.0004636164 0.0023225628 0.0044829780 -0.0001603849 0.0003272473 0.0025747401 -0.0002041472 0.0027821397
1520530316.35023 0.664320 -0.333339 1.331572 0.092790 0.006298 0.065108 0.993535 0.0000266490 0.0000066203 0.0000406738 0.0001041775 0.0003941980 0.0023589630 0.0044950593 -0.0000566220 0.0002583275 0.0025503603 -0.0000986605 0.0026585452
1520530316.40023 0.629711 -0.338498 1.368551 0.080945 0.006713 0.059364 0.994926 0.0000262696 0.0000037706 0.0000340319 0.0000879902 0.0003454576 0.0024129282 0.0045326788 0.0000150236 0.0002338210 0.0026500299 -0.0001199233 0.0026880849
1520530316.45023 0.597561 -0.346234 1.406026 0.071174 0.007764 0.053287 0.996009 0.0000267846 0.0000019088 0.0000261868 0.0000767501 0.0003030988 0.0024631433 0.0045885472 0.0000812896 0.0002120295 0.0027835230 -0.0001522694 0.0027271274
1520530316.50023 0.562665 -0.353265 1.441041 0.061179 0.007791 0.049040 0.996891 0.0000200771 -0.0000047741 -0.0000017765 0.0000566901 0.0002450045 0.0024327900 0.0045972765 0.0001221045 0.0001898254 0.0026111053 -0.0000518997 0.0027109754
1520530316.55028 0.519360 -0.365374 1.474242 0.049799 0.010064 0.053802 0.997258 0.0000190982 -0.0000069702 -0.0000311375 0.0000456937 0.0001744718 0.0022191541 0.0044553205 0.0000242760 0.0001974919 0.0025585492 -0.0000364247 0.0027459073
1520530316.60028 0.485875 -0.377031 1.503237 0.039612 0.009505 0.054147 0.997702 0.0000184195 -0.0000045467 -0.0000299154 0.0000355983 0.0001276348 0.0022201284 0.0044632648 0.0000498106 0.0001544324 0.0025761467 -0.0000544612 0.0027786728
1520530316.65028 0.454523 -0.384669 1.529540 0.031528 0.008880 0.056322 0.997875 0.0000186401 -0.0000040626 -0.0000287477 0.0000327282 0.0000927717 0.0022539494 0.0045343046 0.0001085198 0.0001111674 0.0026555888 -0.0000778601 0.0028298108
1520530316.70028 0.422373 -0.392885 1.551384 0.025111 0.009642 0.054807 0.998135 0.0000191596 -0.0000039480 -0.0000336818 0.0000314026 0.0000650324 0.0022864708 0.0046138272 0.0001725439 0.0000629666 0.0027469558 -0.0001030510 0.0028842573
1520530316.75028 0.398231 -0.395631 1.569262 0.019241 0.010699 0.044911 0.998748 0.0000189355 -0.0000047801 -0.0000507250 0.0000298614 0.0000329987 0.0022128966 0.0046053041 0.0001628108 0.0000048486 0.0027836076 -0.0001343594 0.0029398721
1520530316.80028 0.371762 -0.403057 1.580467 0.014972 0.013389 0.036396 0.999136 0.0000169897 -0.0000028123 -0.0000474424 0.0000264604 0.0000160932 0.0021151288 0.0045552031 0.0002028842 -0.0000362307 0.0027267144 -0.0000957934 0.0029625005
1520530316.85029 0.338673 -0.414971 1.586755 0.011454 0.015989 0.030057 0.999355 0.0000177391 -0.0000026680 -0.0000584823 0.0000268072 0.0000011637 0.0021381593 0.0046460399 0.0002623340 -0.0000941972 0.0028079073 -0.0001201274 0.0030236141
1520530316.90029 0.306937 -0.426476 1.585853 0.007261 0.018520 0.024626 0.999499 0.0000186586 -0.0000022159 -0.0000690488 0.0000273083 -0.0000169751 0.0021615304 0.0047488492 0.0003250810 -0.0001591115 0.0028973265 -0.0001454744 0.0030636701
1520530316.94977 0.276620 -0.443281 1.585094 0.004714 0.016975 0.017707 0.999688 0.0000164485 -0.0000021057 -0.0000560375 0.0000248585 -0.0000190064 0.0021204547 0.0046932267 0.0003359029 -0.0000958681 0.0028590064 -0.0001061701 0.0029904187
1520530316.99977 0.245684 -0.454640 1.573998 0.005631 0.014035 0.011967 0.999814 0.0000161059 -0.0000024669 -0.0000429533 0.0000252161 -0.0000153288 0.0021467085 0.0047970225 0.0003996909 -0.0001518939 0.0029436178 -0.0001358651 0.0030501212
1520530317.04978 0.230028 -0.454630 1.534460 0.010208 0.012449 0.006422 0.999850 0.0000158774 -0.0000027200 -0.0000304111 0.0000232989 0.0000120413 0.0021459883 0.0047781614 0.0003962796 -0.0000729338 0.0029920612 -0.0000904593 0.0029561852
1520530317.09978 0.202582 -0.460403 1.508988 0.016069 0.010883 0.002823 0.999808 0.0000151648 -0.0000025832 -0.0000178763 0.0000238881 0.0000362941 0.0021396577 0.0048713555 0.0004646536 -0.0001369191 0.0030638920 -0.0000781759 0.0029115120
1520530317.14978 0.176255 -0.467120 1.486323 0.022786 0.009149 0.000812 0.999698 0.0000152130 -0.0000026256 -0.0000096445 0.0000243632 0.0000615354 0.0021457093 0.0049814883 0.0005326463 -0.0001735866 0.0031521974 -0.0000932232 0.0028950374
1520530317.19978 0.150119 -0.472557 1.457993 0.029393 0.008260 -0.000981 0.999533 0.0000154162 -0.0000026376 -0.0000052591 0.0000267928 0.0000904994 0.0021687579 0.0051156604 0.0006089379 -0.0002232135 0.0032474537 -0.0001201618 0.0029404426
1520530317.24978 0.123450 -0.474492 1.427015 0.036891 0.003876 -0.003147 0.999307 0.0000153935 -0.0000019689 0.0000128165 0.0000303654 0.0001245184 0.0021893821 0.0052640065 0.0006937529 -0.0002754052 0.0033435026 -0.0001487119 0.0029869637
1520530317.29978 0.060312 -0.498095 1.422069 0.046024 -0.004582 -0.002472 0.998927 0.0000147530 0.0000015234 0.0000276818 0.0000288042 0.0001589639 0.0020211955 0.0047138263 0.0003422827 0.0001444833 0.0031697484 0.0001105620 0.0025847881
1520530317.34974 0.016888 -0.506689 1.395559 0.052977 -0.015220 -0.001857 0.998478 0.0000167140 0.0000060263 0.0000680287 0.0000331431 0.0001869213 0.0019621646 0.0046131936 0.0002963311 0.0002164618 0.0032031312 0.0001490257 0.0025310096
1520530317.39975 -0.014885 -0.506790 1.361891 0.056970 -0.026629 -0.003938 0.998013 0.0000210393 0.0000112579 0.0001131216 0.0000366113 0.0002039682 0.0019755905 0.0046941618 0.0003474166 0.0002182888 0.0032937062 0.0001427466 0.0025480331
1520530317.44975 -0.047952 -0.505116 1.328383 0.059218 -0.039045 -0.005857 0.997464 0.0000280938 0.0000171585 0.0001626307 0.0000388853 0.0002143718 0.0019876760 0.0047835552 0.0004056343 0.0002208115 0.0033932069 0.0001360551 0.0025659499
1520530317.49975 -0.082763 -0.501363 1.295819 0.062251 -0.047228 -0.007577 0.996914 0.0000341605 0.0000219695 0.0001957330 0.0000419915 0.0002280489 0.0020001041 0.0048829033 0.0004725303 0.0002241794 0.0035037685 0.0001290026 0.0025848466
1520530317.54975 -0.119308 -0.495773 1.264990 0.065019 -0.051330 -0.009678 0.996516 0.0000376787 0.0000251253 0.0002128031 0.0000450472 0.0002410385 0.0020153241 0.0049927719 0.0005485056 0.0002284719 0.0036263898 0.0001215628 0.0026047927
1520530317.59975 -0.161021 -0.491407 1.238087 0.068118 -0.049250 -0.013212 0.996373 0.0000356506 0.0000255137 0.0002038330 0.0000482962 0.0002558774 0.0020351119 0.0050823848 0.0006102101 0.0002551912 0.0037448304 0.0001302382 0.0026107763
1520530317.64975 -0.209304 -0.488806 1.213247 0.072389 -0.042313 -0.016319 0.996345 0.0000295297 0.0000231306 0.0001711514 0.0000518956 0.0002689681 0.0020120943 0.0051075601 0.0006367303 0.0002812530 0.0038479229 0.0001430206 0.0026061606
1520530317.69976 -0.252400 -0.480032 1.191470 0.079012 -0.032159 -0.023244 0.996084 0.0000222800 0.0000193069 0.0001275663 0.0000596273 0.0002981847 0.0020292820 0.0052080773 0.0007014474 0.0003179848 0.0039733808 0.0001630625 0.0026022868
1520530317.75024 -0.305989 -0.477188 1.167157 0.089339 -0.023467 -0.023453 0.995449 0.0000182687 0.0000154865 0.0000899162 0.0000721803 0.0003371074 0.0020273184 0.0053224478 0.0007806142 0.0003291987 0.0041192585 0.0001575301 0.0026241754
1520530317.80024 -0.362959 -0.475393 1.153847 0.101800 -0.015085 -0.025949 0.994352 0.0000152330 0.0000115072 0.0000560951 0.0000823540 0.0003470760 0.0017946016 0.0049884442 0.0006377035 0.0003434365 0.0041537577 0.0001715811 0.0025902470
1520530317.85024 -0.407499 -0.465094 1.136960 0.114624 -0.010139 -0.031879 0.992846 0.0000142827 0.0000083537 0.0000352290 0.0001017880 0.0003932114 0.0017937795 0.0051034954 0.0007289030 0.0003639608 0.0043238163 0.0001704551 0.0026122744
1520530317.90024 -0.452445 -0.455924 1.123986 0.126591 -0.007631 -0.038927 0.991162 0.0000139857 0.0000060242 0.0000222633 0.0001221949 0.0004362085 0.0017914351 0.0052240718 0.0008234316 0.0003865265 0.0045047208 0.0001691334 0.0026355864
1520530317.95024 -0.497654 -0.448234 1.115994 0.136688 -0.004170 -0.049435 0.989371 0.0000138337 0.0000015916 0.0000039781 0.0001410130 0.0004724272 0.0017906349 0.0053498345 0.0009203750 0.0004112497 0.0046965678 0.0001675589 0.0026602480
1520530318.00024 -0.542556 -0.442176 1.113625 0.144324 -0.001412 -0.063815 0.987470 0.0000140486 -0.0000034018 -0.0000138336 0.0001562454 0.0005001384 0.0017931568 0.0054808896 0.0010185433 0.0004382519 0.0048975696 0.0001655789 0.0026863105
1520530318.05025 -0.586592 -0.439441 1.118193 0.147349 -0.000494 -0.079110 0.985916 0.0000141953 -0.0000066247 -0.0000249653 0.0001625095 0.0005123943 0.0018045068 0.0056106115 0.0011069476 0.0004733181 0.0050914448 0.0001705146 0.0027079813
1520530318.10025 -0.624052 -0.437844 1.131105 0.144083 0.003599 -0.094941 0.984994 0.0000147669 -0.0000120638 -0.0000450837 0.0001550459 0.0005017030 0.0018247669 0.0057356916 0.0011929853 0.0004932364 0.0052809906 0.0001775575 0.0027046986
1520530318.15082 -0.654280 -0.435683 1.149061 0.135010 0.010426 -0.111045 0.984547 0.0000160577 -0.0000177941 -0.0000712386 0.0001341909 0.0004621870 0.0018234575 0.0057821537 0.0012244034 0.0004894002 0.0054294576 0.0001714106 0.0026973263
1520530318.20077 -0.682700 -0.438801 1.171118 0.122535 0.016598 -0.122689 0.984712 0.0000167822 -0.0000195879 -0.0000871590 0.0001094737 0.0004119307 0.0018297558 0.0058505832 0.0012921910 0.0004592248 0.0055897190 0.0001723710 0.0026616998
1520530318.25077 -0.700053 -0.440948 1.199360 0.108939 0.021593 -0.133181 0.984850 0.0000178204 -0.0000199755 -0.0001011937 0.0000873465 0.0003632897 0.0018545769 0.0058879015 0.0013152099 0.0004389922 0.0056996723 0.0001629677 0.0026536104
1520530318.30077 -0.718123 -0.446968 1.228249 0.095816 0.027349 -0.141624 0.984893 0.0000199182 -0.0000200375 -0.0001189467 0.0000686533 0.0003147353 0.0018888402 0.0060270529 0.0013686940 0.0004630459 0.0058184671 0.0001593489 0.0026735811
1520530318.35077 -0.730820 -0.454417 1.259570 0.083492 0.034065 -0.148361 0.984814 0.0000227390 -0.0000196985 -0.0001397179 0.0000533856 0.0002669086 0.0019191359 0.0061742587 0.0014139721 0.0004886326 0.0059163414 0.0001547731 0.0026942709
1520530318.40078 -0.738030 -0.462697 1.292927 0.071634 0.039112 -0.152739 0.984891 0.0000248078 -0.0000176783 -0.0001535059 0.0000413427 0.0002206149 0.0019471273 0.0063319436 0.0014520541 0.0005158083 0.0059922571 0.0001491449 0.0027157044
1520530318.45078 -0.739521 -0.471185 1.327861 0.060559 0.043604 -0.153496 0.985328 0.0000266078 -0.0000150505 -0.0001647665 0.0000323231 0.0001769209 0.0019725251 0.0065027248 0.0014839068 0.0005446146 0.0060448525 0.0001423412 0.0027378986
